hotel_id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0804,ChIJS8LOZp15bjQRLZw_ZETgg0U,貓卡卡貓咪文旅｜貓旅館 (全預約制) 10/29-10/30店休,709台灣臺南市安南區安和路五段356號,917123777.0,臺南市,安南區,TNA035,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,28.0,120.2160751,23.0698693,https://maps.google.com/?cid=5009093794910411821,https://www.instagram.com/kakacathostel/,2023-06-15
ht0805,ChIJSUbwAQB3bjQRjjFOm-a6Psw,惦記寵物美容,709台灣臺南市安南區公學路二段275巷68號,,臺南市,安南區,TNA035,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",0.0,0.0,120.1926429,23.0666715,https://maps.google.com/?cid=14717406131904197006,https://lin.ee/LrDvOb9,
ht0806,ChIJL_D2KCp3bjQReQcR-Kt1PUE,毛茸茸寵物沙龍,709台灣臺南市安南區安和路一段41號,62512325.0,臺南市,安南區,TNA035,OPERATIONAL,44.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,46.0,120.2149885,23.0267193,https://maps.google.com/?cid=4701042967506388857,https://www.facebook.com/molologrooming,2024-01-19
ht0807,ChIJrXgMkJN3bjQRc8WST5YJVIc,香郊遊-寵物美容,709台灣臺南市安南區國安街210巷22號,63588765.0,臺南市,安南區,TNA035,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.9,161.0,120.1864291,23.0226297,https://maps.google.com/?cid=9751429634348729715,https://www.instagram.com/gamedog888?igsh=MTVxOGNhdGxtNDMxNg==,2025-09-20
ht0808,ChIJywDr1bN3bjQRulVLb8tz5Po,東森寵物 安南海佃店,709台灣臺南市安南區海佃路二段58號,62455666.0,臺南市,安南區,TNA035,OPERATIONAL,84.0,3,"['aquarium', 'establishment', 'point_of_interest', 'store']",4.4,1680.0,120.1904539,23.0309281,https://maps.google.com/?cid=18078702121754777018,https://www.etipets.com/,2023-07-03
ht0809,ChIJCWcERH95bjQRXhvT_j7P7II,棲心寵物旅宿,709台灣臺南市安南區長和路一段370號,63966732.0,臺南市,安南區,TNA035,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.9,88.0,120.2290889,23.062054,https://maps.google.com/?cid=9434143188904516446,https://linkby.tw/chihsin370,2025-05-16
ht0810,ChIJwcmWa_53bjQR7E4of0Ntz_Q,貓漾貓旅館 | 貓咪住宿,709台灣臺南市安南區同安路195巷40號,966585291.0,臺南市,安南區,TNA035,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,10.0,120.1906627,23.0424937,https://maps.google.com/?cid=17640438402097106668,,2024-05-31
ht0811,ChIJuaufdI53bjQRotSWLDBsXkA,鑫嘉福寵物生活館-美容、住宿、安親,709台灣臺南市安南區溪東一街1號1樓,930010017.0,臺南市,安南區,TNA035,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,55.0,120.200545,23.0259576,https://maps.google.com/?cid=4638263620400501922,https://www.instagram.com/sin_jia_fu_pet?igsh=MzJ1bHlsem80azFi&utm_source=qr,2025-03-09
ht0812,ChIJI2yo9xF2bjQRRJwJ-mdPO3o,錢櫃愛犬美容屋,708台灣台灣省安平區華平路698號,62950792.0,臺南市,安平區,TNA036,OPERATIONAL,72.0,3,"['establishment', 'point_of_interest', 'store']",4.4,16.0,120.176065,22.9972158,https://maps.google.com/?cid=8807720804248296516,,2023-11-08
ht0813,ChIJLXbANW13bjQRJ08P-VYsFUY,bonjour ma dou dou 你好貓咪［專營：野獸臉緬因貓繁育］,708台灣臺南市安平區永華六街194號,,臺南市,安平區,TNA036,OPERATIONAL,0.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,58.0,120.1773995,22.9958907,https://maps.google.com/?cid=5049991309223218983,https://lin.ee/tZRGc6r,2022-02-24
ht0814,ChIJg041lFN1bjQRYQp3OpKl8XA,寵沐殿PET SHOP－寵物沙龍SPA生活館 |美容|寄宿|周邊商品,708013台灣臺南市安平區健康路三段315號1F,62998348.0,臺南市,安平區,TNA036,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,103.0,120.169431,22.9839547,https://maps.google.com/?cid=8138468049099885153,https://www.facebook.com/%E5%AF%B5%E6%B2%90%E6%AE%BF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8Dspa%E7%94%9F%E6%B4%BB%E9%A4%A8106909555163148,2025-08-31
ht0815,ChIJfYr517F3bjQRbyG2ZS4NmGs,佐佐瑪莉寵物沙龍,708台灣臺南市安平區民權路四段381-8號,909403341.0,臺南市,安平區,TNA036,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,19.0,120.1750177,22.9990723,https://maps.google.com/?cid=7752961251444400495,https://www.facebook.com/zozomarypet/,2023-06-29
ht0816,ChIJEzKS2Qp2bjQRBbGNcKaZujg,yoyo寵物美容生活館,708台灣臺南市安平區建平四街18巷18弄12號,903589733.0,臺南市,安平區,TNA036,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.5,45.0,120.1810652,22.986917,https://maps.google.com/?cid=4087748551924101381,https://henyea-forest-life.blogspot.com/2023/04/blog-post_8.html?m=1,2025-03-27
ht0817,ChIJYfTEynR2bjQRI-ZBZl80yZA,東森寵物 安平建平店,708台灣臺南市安平區建平路271號,62935252.0,臺南市,安平區,TNA036,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.4,993.0,120.1820832,22.9883119,https://maps.google.com/?cid=10432927596122596899,,2025-08-21
ht0818,ChIJX1IQgId3bjQRiHBqiT59N38,參莯咖啡,708台灣臺南市安平區建平十一街332-1號,,臺南市,安平區,TNA036,OPERATIONAL,28.5,3,"['cafe', 'establishment', 'food', 'point_of_interest']",5.0,325.0,120.1759789,22.9953897,https://maps.google.com/?cid=9166933274082832520,https://instagram.com/sssun.moon?igshid=14zssxvoss1hh,2024-10-13
ht0819,ChIJ02WbvDjZbTQRoB0ujNVQB6E,福瀧屋,708008台灣臺南市安平區同平路127巷16弄1之5號,918660292.0,臺南市,安平區,TNA036,OPERATIONAL,168.0,3,"['establishment', 'point_of_interest', 'store']",5.0,2.0,120.1534981,22.996092,https://maps.google.com/?cid=11603331843053460896,,2021-01-25
ht0820,ChIJ2eHO1w92bjQRaWRUvvYnEYA,Pet's Whisper 寵物私語,708台灣臺南市安平區健康二街531號,62950821.0,臺南市,安平區,TNA036,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,39.0,120.1744648,22.9961296,https://maps.google.com/?cid=9228201052167496809,,2025-01-16
ht0821,ChIJr44WgT8iaDQRqh3fEjiNEq8,萬達寵物事業股份有限公司,320台灣中壢區治平街7號,34363848.0,臺南市,安平區,TNA036,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",1.0,1.0,121.2371336,24.9543909,https://maps.google.com/?cid=12615300778192477610,,2025-06-05
ht0822,ChIJ7dhCSQp2bjQRhrTkjWxRd4M,奇巧手寵物沙龍,708台灣臺南市安平區文平路215號,62957222.0,臺南市,安平區,TNA036,OPERATIONAL,65.33333333333333,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,21.0,120.1778515,22.9876125,https://maps.google.com/?cid=9473129867876021382,,2025-04-14
ht0823,ChIJmdxv1UJ3bjQRSLmYIbR99YY,理毛Nemöle 寵物美容坊,708台灣臺南市安平區平通路519號,912701726.0,臺南市,安平區,TNA036,OPERATIONAL,72.0,3,"['establishment', 'point_of_interest']",4.6,20.0,120.1720486,22.9933551,https://maps.google.com/?cid=9724817182987696456,https://instagram.com/more_and_nemole?igshid=OGIzYTJhMTRmYQ==,2024-01-22
ht0824,ChIJ29iLeup2bjQRCKuQIQAKv-g,史溫托爾寵物旅館,701台灣臺南市安平區永華路二段660號708,62993038.0,臺南市,安平區,TNA036,OPERATIONAL,49.5,3,"['establishment', 'point_of_interest']",4.8,70.0,120.1734037,22.9910015,https://maps.google.com/?cid=16771134533030423304,,2022-07-14
ht0825,ChIJnRjkkRp3bjQRSHLD8TqYt54,小尾巴客棧｜寵物精品旅館-台南安平寵物零食|寵物旅館推薦|寵物住宿|寵物到府服務|寵物美容|寵物安親|寵物寄宿|寵物保母,708台灣臺南市安平區慶平路689號2樓,983953758.0,臺南市,安平區,TNA036,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,56.0,120.1673186,22.9975998,https://maps.google.com/?cid=11436777157662306888,https://www.instagram.com/tainan.little.tail/,2025-05-01
ht0826,ChIJ97zqMHF3bjQRJ1MQNXTExw4,凱弟寵物澡堂&寵物藝術空間（預約制）,708台灣臺南市安平區建平八街108巷40號,901413911.0,臺南市,安平區,TNA036,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,12.0,120.1792213,22.9920871,https://maps.google.com/?cid=1065035840281924391,https://lin.ee/q71SUUh,2024-12-30
ht0827,ChIJGbso-mp9bjQRJPEKMNAR9pE,快樂無比,720台灣臺南市官田區文化街60號,,臺南市,官田區,TNA010,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",3.7,3.0,120.3181865,23.1942936,https://maps.google.com/?cid=10517613565627265316,,2025-04-12
ht0828,ChIJ49d4-KqHbjQR0Y90lCu5ZNE,吉霸寵物美容沙龍,720003台灣臺南市官田區56-1號,903649285.0,臺南市,官田區,TNA010,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",5.0,61.0,120.3247453,23.221249,https://maps.google.com/?cid=15088388248423403473,https://www.facebook.com/onehundreddog,2024-03-07
ht0829,ChIJ16BssNaFbjQR5a2J-0omzUs,鸚鵡的家,730台灣臺南市新營區民治路 183巷2號,66569026.0,臺南市,後壁區,TNA005,OPERATIONAL,46.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,166.0,120.3041786,23.3069853,https://maps.google.com/?cid=5462064026559819237,,2024-10-23
ht0830,ChIJHwlMyAlxbjQRKRWLxEzLq74,植沐寵物沙龍(預約制@664ggajn)美容 住宿 安親,712台灣臺南市新化區正新路102號,65903869.0,臺南市,新化區,TNA018,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,208.0,120.3031772,23.0331455,https://maps.google.com/?cid=13739298618799232297,https://m.facebook.com/HerbalPetSalon/,2025-06-17
ht0831,ChIJrUS1Cu5xbjQReIcNQ7OeI6g,小蘋果寵物犬舍,712台灣臺南市新化區太平街132號,983568365.0,臺南市,新化區,TNA018,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,22.0,120.3014717,23.0384476,https://maps.google.com/?cid=12115701915318060920,https://www.smallapplepet.com/,2025-10-19
ht0832,ChIJqVkEw-p7bjQRsoxoM4Sz28c,萌旅寵物美容沙龍旅館（預約制，加LINE預約：@momogo）,744台灣臺南市新市區豐榮59-21號,905165526.0,臺南市,新市區,TNA020,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",4.8,50.0,120.3053075,23.0879824,https://maps.google.com/?cid=14401301613826837682,https://www.instagram.com/cutepet_2o23/,2025-10-18
ht0833,ChIJJcUQHwN7bjQRxm3yh9yjxtA,東森寵物 新市中正店,744009台灣臺南市新市區中正路365號,65990880.0,臺南市,新市區,TNA020,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.8,410.0,120.2952806,23.0802201,https://maps.google.com/?cid=15043891772846665158,https://www.etipets.com/,2024-12-17
ht0834,ChIJ3y5NVId7bjQRS3YwbJJuILk,寵物公園(台南新市店) - 專業寵物用品&寵物美容,744009台灣臺南市新市區中正路39、41號,65890332.0,臺南市,新市區,TNA020,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",5.0,346.0,120.2916995,23.0718564,https://maps.google.com/?cid=13339783671430805067,https://www.wonderpet.asia/,2024-07-30
ht0835,ChIJU_TP23eGbjQRME9g8B7eDpo,英姿寵物美容館,730台灣臺南市新營區新進路二段85號,66331131.0,臺南市,新營區,TNA001,OPERATIONAL,59.5,3,"['establishment', 'point_of_interest']",5.0,1.0,120.3109003,23.3003431,https://maps.google.com/?cid=11101054355978080048,,2024-06-08
ht0836,ChIJFzYGmGCFbjQRv63lb4st1Bw,東森寵物 新營民生店,730台灣臺南市新營區民生路167號,66562220.0,臺南市,新營區,TNA001,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,253.0,120.3075215,23.3098468,https://maps.google.com/?cid=2077335405025668543,https://www.oscar-pet.com.tw/,2024-03-31
ht0837,ChIJU9TNLwCFbjQRU_RlEV10fho,豆貓殿堂,730台灣臺南市新營區東興路135號,983395537.0,臺南市,新營區,TNA001,OPERATIONAL,33.0,3,"['establishment', 'point_of_interest']",5.0,53.0,120.3229711,23.3143921,https://maps.google.com/?cid=1909091235124343891,https://www.facebook.com/share/1C1WAFJS77/?mibextid=wwXIfr,2025-02-27
ht0838,ChIJTUliRwCFbjQRK2KpSduhEO8,帕比寵物(PUPPY)新營店,730台灣臺南市新營區文昌街42之1號,66322635.0,臺南市,新營區,TNA001,OPERATIONAL,69.0,3,"['establishment', 'point_of_interest', 'store']",5.0,18.0,120.3187192,23.3060295,https://maps.google.com/?cid=17226446537897894443,,2025-07-25
ht0839,ChIJ8-Bk9AuFbjQRT1F50AaCOto,寵物公園(台南新營店),730台灣臺南市新營區三民路152之17號,66332223.0,臺南市,新營區,TNA001,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,1145.0,120.30936,23.3062727,https://maps.google.com/?cid=15725024014696534351,https://www.wonderpet.asia/,2023-02-15
ht0840,ChIJBejmHNuFbjQRsCen_eEoJRE,瑪恩寵物生活館,730台灣臺南市新營區民權路106號,66355870.0,臺南市,新營區,TNA001,OPERATIONAL,69.0,3,"['establishment', 'point_of_interest', 'store']",4.8,169.0,120.3121254,23.3093995,https://maps.google.com/?cid=1235438623871412144,,2024-10-19
ht0841,ChIJda__vd6FbjQRzOD_ZeGQYyk,糖狗屋寵物生活館（長庚動物醫院）,730台灣台南市新营区中山路100號,66375229.0,臺南市,新營區,TNA001,OPERATIONAL,66.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,10.0,120.319102,23.3055358,https://maps.google.com/?cid=2982386676002709708,,2022-01-17
ht0842,ChIJ_UrH3px2bjQRiDFL8Ql65JM,真愛寵物用品生活館,701台灣臺南市東區崇明路109號,62695687.0,臺南市,東區,TNA032,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,73.0,120.2178098,22.9798386,https://maps.google.com/?cid=10656776801386967432,,2024-02-14
ht0843,ChIJbUTXmsd3bjQRyBPAWAf_BIw,毛孩慢步照護美容工作坊,701台灣臺南市東區林森路二段192巷13號,970591112.0,臺南市,東區,TNA032,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",4.9,47.0,120.2247358,22.9897721,https://maps.google.com/?cid=10089469472235590600,https://www.facebook.com/%E6%AF%9B%E5%AD%A9%E6%85%A2%E6%AD%A5%E7%85%A7%E8%AD%B7%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%9D%8A-105012074537498/,2023-10-31
ht0844,ChIJ_WuvCb12bjQRblBbWOs7VKk,MUMAO 牧貓精品寵物旅館 - 台南館(寵物住宿.寵物美容),701台灣臺南市東區裕農路375號B1號,62085491.0,臺南市,東區,TNA032,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",4.6,195.0,120.2302392,22.9874531,https://maps.google.com/?cid=12201443172439249006,https://www.mumao.com.tw/,2025-04-15
ht0845,ChIJNeOGh7l2bjQRotcUscNuI2c,貓の旅坊 （預約制） 純貓咪旅館及低壓貓洗浴沙龍,701台灣臺南市東區裕農路691號,905966368.0,臺南市,東區,TNA032,OPERATIONAL,66.5,3,"['establishment', 'point_of_interest']",5.0,107.0,120.2374449,22.9889413,https://maps.google.com/?cid=7431905596860061602,https://www.facebook.com/%E8%B2%93%E3%81%AE%E6%97%85%E5%9D%8A-330809164042535/,2025-08-20
ht0846,ChIJQyBs0F51bjQRFkAYupRhz7U,絨毛小狗寵物美學,70174台灣臺南市東區自由路一段177號,62670911.0,臺南市,東區,TNA032,OPERATIONAL,48.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,15.0,120.2368594,22.968686,https://maps.google.com/?cid=13100797132449267734,,2025-01-18
ht0847,ChIJRbI6upl2bjQRyejuaY3GBkI,PUPPY IDOL 帕彼愛逗寵物精品時尚旅館,701台灣臺南市東區東門路二段240號,62600668.0,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest']",4.7,126.0,120.2244548,22.9845531,https://maps.google.com/?cid=4757708367033460937,,2023-08-31
ht0848,ChIJh8hCGBh0bjQRYjkFkzB1ybk,寶貝園寵物生活館,701台灣臺南市東區長東街30號,62904959.0,臺南市,東區,TNA032,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,97.0,120.2293963,22.9643964,https://maps.google.com/?cid=13387360218820983138,https://www.facebook.com/babydoging/,2024-12-01
ht0849,ChIJfeZij0V3bjQRGVJMhjtpPbg,慢飛寵物美學,701001台灣臺南市東區樹林街一段207號,62135898.0,臺南市,東區,TNA032,OPERATIONAL,35.0,3,"['establishment', 'point_of_interest']",4.9,18.0,120.2121285,22.9865189,https://maps.google.com/?cid=13275882980935225881,https://www.facebook.com/Man-fei%E6%85%A2%E9%A3%9B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AD%B8-101784125208226/,2022-12-25
ht0850,ChIJZzHWlb53bjQRcg2qC1VgXXU,烘焙樂工坊【東豐店】,704台灣臺南市北區東豐路451巷13-3號,62755000.0,臺南市,東區,TNA032,OPERATIONAL,48.5,3,"['establishment', 'food', 'point_of_interest', 'store']",5.0,20.0,120.2279662,23.003089,https://maps.google.com/?cid=8457021593655840114,https://www.foodkmd.com/products,2025-03-06
ht0851,ChIJh0uM_px1bjQRbMNgmw23qU8,好狗運貓狗福利中心-崇明店,701台灣臺南市東區崇明路511號,62672728.0,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.5,496.0,120.2257486,22.9719527,https://maps.google.com/?cid=5740320469129675628,https://www.facebook.com/gdd004,2022-02-12
ht0852,ChIJhXkBl6N3bjQR0U3s6tARS34,花花萌寵屋,701台灣臺南市東區中華東路二段185巷16號鄉城陽光鎮,917443273.0,臺南市,東區,TNA032,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,7.0,120.2332457,22.9845779,https://maps.google.com/?cid=9100387061024443857,,2025-03-02
ht0853,ChIJheu1roh3bjQRbFr3ejkecXo,樂芙倪寵物精品旅館,70162台灣臺南市東區裕忠路128-3號,63311601.0,臺南市,東區,TNA032,OPERATIONAL,40.83333333333333,3,"['establishment', 'point_of_interest']",4.8,63.0,120.24158,22.9870611,https://maps.google.com/?cid=8822866377220512364,,2021-06-11
ht0854,ChIJXdsQYYV2bjQRrcaLerlEW68,安佐樂寵物店,701台灣臺南市東區小東路248之2號,62089837.0,臺南市,東區,TNA032,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,77.0,120.2295196,22.9992088,https://maps.google.com/?cid=12635768742933677741,https://lin.ee/kPoyKfM,2021-03-05
ht0855,ChIJy8aWEpF1bjQR1u2uoUdA20U,月光貓旅 Moonlight Cat Inn,70169台灣臺南市東區崇善路565號3樓,62901369.0,臺南市,東區,TNA032,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,24.0,120.2298073,22.9727215,https://maps.google.com/?cid=5033687684916112854,https://www.facebook.com/moonlight.catinn,2021-01-10
ht0856,ChIJwdK-ZmZ3bjQR9UCZWNkBEFs,真愛寵物 東門店,701台灣臺南市東區東門路二段9號,62364333.0,臺南市,東區,TNA032,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,50.0,120.2191428,22.98671,https://maps.google.com/?cid=6561746690084782325,https://instagram.com/zhenai_0915?igshid=MmIzYWVlNDQ5Yg==,2023-06-17
ht0857,ChIJ8wAtXJ92bjQRNsmT0jlvvFY,東森寵物 台南中華東店,70168台灣臺南市東區中華東路三段193號,62909996.0,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,680.0,120.2255493,22.9765194,https://maps.google.com/?cid=6249992677020125494,https://www.oscar-pet.com.tw/,2025-08-12
ht0858,ChIJ-2CGR413bjQRtSti57eyD0A,小花朵寵物美容旅館《推薦寵物美容店》台南寵物皮膚調理｜住宿安親｜寄宿服務 ｜沐浴SPA｜專業貓咪洗澡｜耳道護理,701台灣臺南市東區小東路364號,968985129.0,臺南市,東區,TNA032,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,48.0,120.2337842,22.9983407,https://maps.google.com/?cid=4616104646008777653,https://www.facebook.com/ooxx9898new2.0,2024-01-18
ht0859,ChIJ3UkQ3YR2bjQRTEx4wmDIrG0,中美獸醫院 府連院,701台灣臺南市東區府連路314號,62379123.0,臺南市,東區,TNA032,OPERATIONAL,48.5,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,235.0,120.2153521,22.985034,https://maps.google.com/?cid=7902911764033457228,https://savh.com.tw/,2025-03-29
ht0860,ChIJw7FcEZZ2bjQRIwxIK6-AqVU,美樂蒂寵物靚坊,701台灣臺南市東區東寧路316號,62092831.0,臺南市,東區,TNA032,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.8,26.0,120.2271789,22.9900754,https://maps.google.com/?cid=6172606254121749539,,2020-01-07
ht0861,ChIJ27ygJ_0eaDQRkk70yamw4PQ,萌萌貓玩具店,330台灣桃園市桃園區武昌街5號,,臺南市,東區,TNA032,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest', 'store']",4.2,55.0,121.3118492,24.9892014,https://maps.google.com/?cid=17645297583321796242,https://www.facebook.com/MonMonCat157/,2023-03-11
ht0862,ChIJE0e9bf93bjQRN_Hq4LJsAOk,四季逗 Seasons Dog 寵物旅館（不定時公休，預約制）,701台灣臺南市東區東平路142號,906148899.0,臺南市,東區,TNA032,OPERATIONAL,49.0,3,"['establishment', 'point_of_interest']",5.0,33.0,120.229627,22.9955066,https://maps.google.com/?cid=16789538926370681143,https://page.line.me/535seszk,2024-10-07
ht0863,ChIJVacOTsFxbjQRoELwE4quM2c,寵物的家生活館,717台灣臺南市仁德區中山路196號,936936038.0,臺南市,東區,TNA032,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,47.0,120.2631012,22.9704297,https://maps.google.com/?cid=7436479317782053536,https://www.facebook.com/doggyhouse7,2024-07-09
ht0864,ChIJ2_r5_I52bjQR5iha8Q2fu6M,啾咪Jumi寵物美容/毛小孩旅館,701台灣臺南市東區前鋒路52號,936573866.0,臺南市,東區,TNA032,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,119.0,120.2129023,22.9910554,https://maps.google.com/?cid=11798198531059755238,https://www.facebook.com/jumi2082385/,2023-06-19
ht0865,ChIJ9VPp2H97bjQRWRS5RFBu_Hs,晟昌商行,741台灣臺南市善化區民權路300號,65831842.0,臺南市,東區,TNA032,OPERATIONAL,55.0,3,"['establishment', 'point_of_interest', 'store']",5.0,1.0,120.2956945,23.1310733,https://maps.google.com/?cid=8934137051825640537,,2020-05-30
ht0866,ChIJnwoaKyh3bjQRfxjLnyrRDVs,汪汪大師 台南寵物店 (瑪爾濟斯/柯基/合法貓舍/寵物店推薦),701台灣臺南市東區府連路184號,909099074.0,臺南市,東區,TNA032,OPERATIONAL,42.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,129.0,120.2123442,22.9849613,https://maps.google.com/?cid=6561130213148399743,https://reurl.cc/bzgEYd,2024-12-23
ht0867,ChIJs1lJiBh0bjQRTA3AoOTDWiA,貓這裡貓咪旅館（預約制）,701台灣臺南市東區崇德二十二街52號,963042493.0,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,48.0,120.2290715,22.9666263,https://maps.google.com/?cid=2331391143834553676,https://m.facebook.com/herecatshtl/,2023-05-02
ht0868,ChIJycVt3HxxbjQRS-zhvKCzSME,東森寵物 歸仁中山店,711台灣臺南市歸仁區中山路三段97號,62390133.0,臺南市,歸仁區,TNA028,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.9,237.0,120.2855134,22.9675966,https://maps.google.com/?cid=13927579350588320843,https://www.oscar-pet.com.tw/,2025-03-21
ht0869,ChIJt3OT5mJxbjQRoqQk53hmgiY,比樂寵物精緻沙龍,711台灣臺南市歸仁區民生北街140號,62308758.0,臺南市,歸仁區,TNA028,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",4.9,71.0,120.2809509,22.9719735,https://maps.google.com/?cid=2774892989873693858,,2025-03-19
ht0870,ChIJW9s5dUF3bjQR_1gqduZgTA0,豆芙貓舍(專賣幼貓店面/下午-晚上免預約)-英短、曼赤肯、小步舞曲、緬因、布偶、短腳、漸層等,710台灣臺南市永康區大橋三街77號,958345955.0,臺南市,永康區,TNA031,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,94.0,120.2261041,23.0193093,https://maps.google.com/?cid=958247363664304383,https://www.facebook.com/Dofucat888?mibextid=JRoKGi,2025-07-12
ht0871,ChIJHZ23-7oPbjQRRa2HzUJnUEA,咖啡犬舍,710048台灣臺南市永康區永大路三段453號,,臺南市,永康區,TNA031,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,3.0,120.2587509,23.0380025,https://maps.google.com/?cid=4634317553177963845,https://www.instagram.com/coffee_doghouse?igsh=dXNhanVwbHM4Mnhj&utm_source=qr,2025-04-19
ht0872,ChIJNwmopRxxbjQRd34cgoU5yDs,泰迪幼犬寵物店犬舍,710台灣臺南市永康區自強路646號,908018812.0,臺南市,永康區,TNA031,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,1182.0,120.2605635,23.0347351,https://maps.google.com/?cid=4307756289156218487,https://www.teddydogpet.com/,2025-08-31
ht0873,ChIJeVTUwt92bjQRgjL9KU-Xa1U,快樂狗幼犬生活館,710台灣臺南市永康區中華路677號,958707797.0,臺南市,永康區,TNA031,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.6,234.0,120.2289523,23.0159944,https://maps.google.com/?cid=6155179681994584706,https://www.puppyandmetw.com/,2022-12-07
ht0874,ChIJdU8E-Sl3bjQRd9bDc4kuyf4,阿布寵物生活館 犬貓美容住宿 貓旅館,710台灣臺南市永康區復國一路461號,62032379.0,臺南市,永康區,TNA031,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,38.0,120.2452354,23.0146708,https://maps.google.com/?cid=18359256523840149111,https://www.facebook.com/abu.pet/,2021-04-10
ht0875,ChIJU8YP9-V2bjQRdflBbAQUQqQ,星期一貓旅舍 2.0 貓旅館 貓住宿,710台灣臺南市永康區大橋一街103巷218號,921007451.0,臺南市,永康區,TNA031,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",4.8,51.0,120.2266048,23.0206529,https://maps.google.com/?cid=11836044779911772533,https://www.facebook.com/mondayhotel/,2023-08-29
