place_id,name_checked,address_checked,phone,city,district,business_status,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ChIJj6ms3tGvQjQRZTK1vHJPtVw,布達羊急診動物醫院,111020台灣臺北市士林區忠誠路一段102號,0228341119,臺北市,士林區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",3.9,414.0,121.5282977,25.1053842,https://maps.google.com/?cid=6680332976484856421,http://www.boulderyard24.com/,2025-08-24
ChIJj9H73-qpQjQRWVlnhc1lSMg,錫安動物醫院,251台灣新北市淡水區新市一路三段180號,0226210052,新北市,淡水區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,151.0,121.4482573,25.1828119,https://maps.google.com/?cid=14431896939289598297,,2022-10-21
ChIJjQL9S1sfaDQR-FUkgYyxiOA,佳貝捷動物醫院,330台灣桃園市桃園區經國路232號,033255525,桃園市,桃園區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,128.0,121.3050581,25.0180973,https://maps.google.com/?cid=16179376878348686840,https://www.facebook.com/JBah01/,2024-02-15
ChIJjSKohpE9aTQRZZEdtd7LAk8,大敦寵物醫院,40354台灣臺中市西區精誠一街2號,0423200208,臺中市,西區,OPERATIONAL,50.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,405.0,120.6575914,24.1574539,https://maps.google.com/?cid=5693337036331520357,https://www.dvm.com.tw/,2021-05-08
ChIJjSsr1wGvQjQRTqK6Gfnuxto,聖愛犬貓專科醫院,251台灣新北市淡水區中正東路6號,0226223824,新北市,淡水區,OPERATIONAL,37.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,119.0,121.4473805,25.1669398,https://maps.google.com/?cid=15764550299302928974,,2025-07-22
ChIJjVKgt4keaDQRR7K41QIpWHQ,信安動物醫院,333台灣桃園市龜山區自強南路82號,033503075,桃園市,龜山區,OPERATIONAL,78.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.8,45.0,121.3390088,24.992826,https://maps.google.com/?cid=8383495798502502983,,2024-03-24
ChIJjW040dqrQjQR_DGsQ7nw_Zw,純粹動物醫院(預約制，營業時間請見臉書),115台灣臺北市南港區興中路80巷24號,0227830673,臺北市,南港區,OPERATIONAL,36.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,193.0,121.6057474,25.0572871,https://maps.google.com/?cid=11312462517519528444,https://www.facebook.com/pureah2020,2025-02-22
ChIJjXLOX3UFbjQReEDMzCoJ1Ok,中興動物醫院大豐總院,807台灣高雄市三民區大豐二路118之1號,073844631,高雄市,三民區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,1640.0,120.3294094,22.645796,https://maps.google.com/?cid=16849102185329082488,http://www.jsah.com.tw/,2025-08-13
ChIJjYbN3-A8aTQRGw2rHcciRzA,慈濟動物醫院,412台灣臺中市大里區東榮路529號,0424811675,臺中市,大里區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,121.0,120.678213,24.1091978,https://maps.google.com/?cid=3478787475758583067,,2022-03-08
ChIJjZyrOAB3bjQRVv8cuLEa0aI,慈心動物醫院（預約優先制）,710台灣臺南市永康區中華路318號,063113580,臺南市,永康區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,25.0,120.234463,23.008113,https://maps.google.com/?cid=11732187854877294422,https://www.facebook.com/share/12JNtpLhwQc/?mibextid=wwXIfr,2025-10-15
ChIJj_G2AZqpQjQRSeXuC12jaAk,家麒獸醫院,241台灣新北市三重區力行路二段135號,0222807675,新北市,板橋區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,7.0,121.4834526,25.0769715,https://maps.google.com/?cid=677971363946751305,https://www.instagram.com/chia_chi_animal_hospital?igshid=NGVhN2U2NjQ0Yg%3D%3D&utm_source=qr,2025-01-09
ChIJjbPZgK2rQjQRHApcHY8qzRU,日健動物綜合醫院[潮州包子跟洪瑞珍中間的車道走進來](核磁共振/斷層掃描/神經專科/針灸雷射),105台灣臺北市松山區光復北路6-2號1樓,0225707508,臺北市,松山區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,74.0,121.557578,25.0484998,https://maps.google.com/?cid=1570958639183432220,https://www.facebook.com/taipei.animalCT.MRI,2025-06-01
ChIJjcJy0KM9aTQRvsI0lZeFBJI,目目動物醫院-台中狗貓眼科醫院/大里南區霧峰眼科動物醫院/白內障手術/青光眼手術/角膜手術/犬貓乾眼症/台中眼科動物醫院推薦/眼科手術推薦,412020台灣臺中市大里區德芳路二段5號,0424070003,臺中市,大里區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,91.0,120.6807949,24.1045076,https://maps.google.com/?cid=10521681515534140094,https://www.facebook.com/profile.php?id=61569950746773,2025-07-02
ChIJjcggTZdo3y8Rrd6RhZCwqog,全民連鎖動物醫院總院,103台灣臺北市大同區民生西路247、249號,0225530371,臺北市,大同區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,58.0,121.5148743,25.0572398,https://maps.google.com/?cid=9847877669961719469,,2025-08-19
ChIJjd77B5MjaDQR5VZqHjCjZ94,人人動物醫院-埔心分院,326台灣桃園市楊梅區永美路272號,034315700,桃園市,楊梅區,OPERATIONAL,64.16666666666666,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,283.0,121.1826574,24.9182277,https://maps.google.com/?cid=16025957226085242597,https://www.zmnzmnpusin.com.tw/,2025-09-17
ChIJjdNOcYSrQjQRMWeVd_G9WfA,岩蘭草 Vetiveria 寵物美容,110台灣臺北市信義區和平東路三段361號,0227328636,臺北市,信義區,OPERATIONAL,40.0,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,360.0,121.5570869,25.020341,https://maps.google.com/?cid=17319082686821001009,https://www.furtail.com.tw/,2023-02-19
ChIJjeWQqFVxbjQRbRJOx0eTnjs,慈愛動物醫院-仁德分院,717台灣臺南市仁德區文華路三段448號,062792159,臺南市,仁德區,OPERATIONAL,77.0,"['establishment', 'point_of_interest', 'store', 'veterinary_care']",4.3,347.0,120.2436173,22.9713018,https://maps.google.com/?cid=4296033031053775469,https://m.facebook.com/Petsworld002,2024-12-24
ChIJjxGvRex0bjQRwzRBbCkY4Go,柯建章動物醫院,717台灣臺南市仁德區,,台南市,仁德區,OPERATIONAL,0.0,"['establishment', 'point_of_interest']",0.0,0.0,120.2243758,22.9183694,https://maps.google.com/?cid=7701181928992486595,,
ChIJjyEq8xkaaTQRPNaluglY2wk,豐東動物醫院 《豐原/潭子/后里區推薦動物醫院》｜寵物癌症免疫療法｜高壓氧治療｜幹細胞再生醫療｜寵物預防醫學基因檢測｜彩色超音波｜數位X光｜一般內/(骨)外科｜疫苗預防注射,420台灣臺中市豐原區豐東路88號,0425204390,臺中市,豐原區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,56.0,120.72978,24.247223,https://maps.google.com/?cid=710258165050365500,,2025-01-06
ChIJjy_mokmpQjQRumZvFwubCaw,魏大夫動物醫院,242台灣新北市新莊區中原東路57號1樓,0229900578,新北市,新莊區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,320.0,121.4634122,25.0542713,https://maps.google.com/?cid=12396609921254123194,,2025-06-29
ChIJjzQr-72sQjQRH_ZC4HtHav4,納嘉動物醫院,114台灣臺北市內湖區民權東路六段483號,0226330555,臺北市,內湖區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,139.0,121.6049344,25.0725992,https://maps.google.com/?cid=18332543830534059551,https://m.facebook.com/%E7%B4%8D%E5%98%89%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-Hlane-Animal-Hospital-115909665088433/,2025-07-08
ChIJk-_edhumQjQRd_sxO1Wi6E0,成泰動物醫院,248台灣新北市五股區成泰路二段143號,0222915537,新北市,五股區,OPERATIONAL,40.0,"['establishment', 'health', 'hospital', 'point_of_interest']",3.4,42.0,121.4388385,25.0852691,https://maps.google.com/?cid=5613915422466374519,https://www.facebook.com/CThospital/,2023-06-07
ChIJk07hgcarQjQRN_IuIK75Hq4,上群動物醫院-大安動物醫院推薦|寵物內視鏡微創|動物醫院評價|狗狗生病|寵物醫院|獸醫推薦|動物心臟病|貓狗皮膚科,106台灣臺北市大安區延吉街72-20號,0227753007,臺北市,大安區,OPERATIONAL,50.5,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.5,450.0,121.554147,25.042297,https://maps.google.com/?cid=12546740138160353847,http://shangqun.com.tw/,2025-09-21
ChIJk3bI3R4FbjQRc-6xS7vQSx8,明誠動物醫院,814台灣高雄市仁武區八德一路277號,073107276,高雄市,仁武區,OPERATIONAL,52.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,258.0,120.3345768,22.6901052,https://maps.google.com/?cid=2255125541276479091,https://www.facebook.com/pages/%E6%98%8E%E8%AA%A0%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/169450043108265,2024-11-15
ChIJk4B08Z8aaTQROnS0GMaA1ik,佑晟動物醫院,421台灣后里區福音路42號,0425587587,臺中市,后里區,OPERATIONAL,50.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,78.0,120.7127354,24.3054047,https://maps.google.com/?cid=3014738588877485114,,2021-09-09
ChIJk4i-WqB3bjQRzVM2QvL2E-M,庭美動物醫院,709台灣臺南市安南區北安路三段205號,062478942,臺南市,安南區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,15.0,120.2030161,23.0423769,https://maps.google.com/?cid=16362693391520519117,,2019-12-03
ChIJk6hwKBarQjQRDg249hYC_d8,沐沐鼠兔鳥爬專科動物醫院（預約制）,104103台灣臺北市中山區龍江路78號,0277137707,臺北市,中山區,OPERATIONAL,36.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,308.0,121.540314,25.0513725,https://maps.google.com/?cid=16140058937217518862,https://www.facebook.com/casiwaclinic/,2025-06-28
ChIJk86ObtGFbjQRyOH01WGPXRg,利榮畜牧有限公司,730台灣臺南市新營區新北街56號,066563319,台南市,新營區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'store']",0.0,0.0,120.304212,23.3095109,https://maps.google.com/?cid=1755717080108556744,,
ChIJk8PN76WrQjQRAaRZjtro6gE,玉山動物醫院,110台灣臺北市信義區信義路六段37號,0223466659,臺北市,信義區,OPERATIONAL,41.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,96.0,121.5760767,25.0349113,https://maps.google.com/?cid=138178763976975361,,2024-07-16
ChIJk9gc9I4EbjQR6pI5gZzpiWk,弘祥動物醫院,800台灣高雄市新興區復橫一路229號,072151416,高雄市,新興區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,20.0,120.3057511,22.6294652,https://maps.google.com/?cid=7604866304183997162,,2023-02-20
ChIJk9oOYAWpQjQRZSK_8UHuX4Y,新橋動物醫院,33059台灣桃園市桃園區永安路434號,033332233,桃園市,桃園區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,94.0,121.3000953,25.0001663,https://maps.google.com/?cid=9682719690865975909,https://www.facebook.com/newbridgeanimalhospital/,2025-03-01
ChIJkQwFVg8PaTQRgRHVMh-ROtk,中華動物醫院,43748台灣臺中市大甲區新政路2-2號,0426874024,台中市,大甲區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,161.0,120.6274295,24.3477947,https://maps.google.com/?cid=15652983018062418305,,2022-09-14
ChIJkTJjVokyDxQRIsSjUfpqmf4,永康動物醫院,407台灣臺中市西屯區永福路167號,0424615748,臺中市,西屯區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,106.0,120.6215291,24.1859893,https://maps.google.com/?cid=18345812180414481442,,2022-10-29
ChIJkU01PWwZaTQR5pcWVp3uP0A,北大動物醫院(午休12:00~14:00),406台灣臺中市北屯區建和路二段300號,0424361275,臺中市,北屯區,OPERATIONAL,53.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,144.0,120.7248601,24.1753216,https://maps.google.com/?cid=4629681301481756646,https://www.facebook.com/%E5%8C%97%E5%A4%A7%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-100408379377620,2025-02-22
ChIJkUjzPQALbjQRZkBtpCkGVOI,忠二動物醫院,821台灣高雄市路竹區華正路155巷11號,0910732861,高雄市,路竹區,OPERATIONAL,37.5,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,5.0,120.2356016,22.8583915,https://maps.google.com/?cid=16308666926537457766,,2025-10-25
ChIJkVWGfGusQjQRFGPChZLx8v8,興沛動物醫院,114061台灣臺北市內湖區內湖路一段91巷32號,0227977553,臺北市,內湖區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,695.0,121.5621699,25.0855284,https://maps.google.com/?cid=18443069035647230740,https://www.facebook.com/happypetsah/,2025-09-04
ChIJkWFtDo0FbjQR39Hrbgd58u0,宅宅犬貓行動獸醫院,813台灣高雄市左營區民族一路1188號,0910178556,高雄市,仁武區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,30.0,120.321527,22.690035,https://maps.google.com/?cid=17145899804185579999,https://www.mobilevet.info/,2025-09-15
ChIJkWUaM4EdbjQRcez58UY3_ks,林園動物醫院,83252台灣高雄市林園區林園北路434號,076422679,高雄市,林園區,OPERATIONAL,48.0,"['establishment', 'health', 'point_of_interest', 'store', 'veterinary_care']",3.2,32.0,120.3951984,22.5140483,https://maps.google.com/?cid=5475874974776028273,,2024-04-08
ChIJkW_EQoyuQjQR73RoIfRgsxk,聯合動物醫院,112台灣臺北市北投區裕民一路40巷29號,0228282117,臺北市,北投區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,9.0,121.5177941,25.1154621,https://maps.google.com/?cid=1851930473428186351,,2025-01-24
ChIJkXDFf9qpQjQRev42oS6eN4g,愛屋動物醫院-短吻犬貓呼吸道手術 犬貓內視鏡微創手術 消化道內視鏡檢查 異物夾取 牙科,100台灣臺北市中正區南昌路一段55號,0223567320,臺北市,中正區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,42.0,121.51736,25.0312912,https://maps.google.com/?cid=9815487835987705466,http://aiwuah.com/,2025-09-27
ChIJkaqR30oJbjQR69NRKXAaqiY,佳園動物醫院,827台灣高雄市彌陀區中正西路43號,076106899,高雄市,彌陀區,OPERATIONAL,58.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,23.0,120.2473739,22.7794572,https://maps.google.com/?cid=2786068388513960939,,2019-09-03
ChIJkf3v3demQjQRwoNpwmfiyC0,台大健弘動物醫院,244台灣新北市林口區民族路6號,0226003851,新北市,林口區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,235.0,121.3641027,25.0733655,https://maps.google.com/?cid=3299135662320092098,https://www.facebook.com/cherishandhealth/,2023-04-28
ChIJkzTlWEQ8aTQRoppWezSuSl0,祥億動物醫院,402台灣臺中市南區復興路一段259號,0422606450,臺中市,南區,OPERATIONAL,68.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,64.0,120.651488,24.1126759,https://maps.google.com/?cid=6722376934234692258,,2023-12-02
ChIJkzwzvWobbjQRzjDBVxxOUzo,馬達加斯加動物醫院,83015台灣高雄市鳳山區中山東路105號,0910899771,高雄市,鳳山區,OPERATIONAL,34.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,58.0,120.3673397,22.6225038,https://maps.google.com/?cid=4202788760905134286,,2024-01-25
ChIJl0kKtrM8aTQRlKKyqllEtnE,愛普生動物醫院,412台灣臺中市大里區美群路46號,0424950118,臺中市,大里區,OPERATIONAL,62.5,"['establishment', 'health', 'hospital', 'point_of_interest']",4.2,23.0,120.7083183,24.0856944,https://maps.google.com/?cid=8193811723953808020,https://m.facebook.com/profile.php?id=350039115162081,2022-04-03
ChIJl1H1EEgiaDQRIp54HEDIE-U,諾亞動物醫院,320台灣桃園市中壢區中山東路一段35號,034264015,桃園市,中壢區,OPERATIONAL,47.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,303.0,121.229811,24.9560126,https://maps.google.com/?cid=16506757236924128802,,2025-09-24
ChIJl3sN7Xk9aTQRCBWwyEKnolg,犬揚獸醫院,404台灣臺中市北區英才路298號,0422059822,臺中市,北區,OPERATIONAL,34.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,228.0,120.6710106,24.1558922,https://maps.google.com/?cid=6386851126841447688,,2025-08-04
ChIJl4Vg_U89aTQRdK54MSPw0oc,人愛動物醫院,411台灣臺中市太平區中山路四段223號,0423957656,臺中市,太平區,OPERATIONAL,51.0,"['establishment', 'health', 'hospital', 'point_of_interest']",3.9,72.0,120.7011736,24.1478634,https://maps.google.com/?cid=9787148974174023284,,2024-02-18
ChIJl5b_h1-rQjQRnzzI3I3T7VI,樂田動物醫院 (台北院),106台灣臺北市大安區建國南路一段161號1樓,0227785580,臺北市,大安區,OPERATIONAL,62.0,"['doctor', 'establishment', 'health', 'point_of_interest', 'veterinary_care']",4.6,82.0,121.5378787,25.0411321,https://maps.google.com/?cid=5975664886838475935,https://www.love-field.com/,2024-11-04
ChIJl6XBBI2rQjQRNOLUb5VuXYE,澄諾動物醫院,105台灣臺北市松山區富錦街461號,0227653160,臺北市,松山區,OPERATIONAL,46.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,149.0,121.5621088,25.0609974,https://maps.google.com/?cid=9321728391832199732,https://www.facebook.com/PromisingVH/,2022-04-29
ChIJl7mURoEbbjQRZKQOBKmtjSk,吉米家動物醫院,81458台灣高雄市仁武區仁勇路56-7號,073749925,高雄市,仁武區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,201.0,120.3566644,22.6755223,https://maps.google.com/?cid=2994240268700394596,https://www.facebook.com/Jill.mi.vet/,2025-09-11
ChIJlVeDHwAbbjQRnqah42Na7RM,米可伴侶動物醫院,830台灣高雄市鳳山區建國路三段57號,077801738,高雄市,鳳山區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,5.0,120.3558689,22.6361286,https://maps.google.com/?cid=1435903241268340382,https://www.facebook.com/share/1674i9sBfd/,2025-05-22
ChIJlVmt_IQCaDQRHnCrCsnaRUo,五信動物醫院,235台灣新北市中和區連城路358號,0222218798,新北市,中和區,OPERATIONAL,53.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,228.0,121.4820557,24.9956123,https://maps.google.com/?cid=5351924289201991710,https://www.facebook.com/wushin358/,2024-12-03
ChIJlWMaobqpQjQRyQcC3Fe_V5A,星安動物醫院,234台灣新北市永和區環河東路一段80號1樓,0289210175,新北市,永和區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,7.0,121.5195536,25.0163569,https://maps.google.com/?cid=10400992248509630409,https://lin.ee/KHnbcS7,2025-04-26
ChIJlXgm0wKqQjQRDcslH7RbNMc,景美動物醫院,116台灣臺北市文山區羅斯福路六段6號,0229310850,臺北市,文山區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,151.0,121.5393416,25.0003759,https://maps.google.com/?cid=14354198741511424781,,2025-01-25
ChIJleAwYB4CaDQR0yXTCEuDyws,高登動物醫院,231台灣新北市新店區三民路106號,0229173512,新北市,新店區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,84.0,121.5342403,24.9738948,https://maps.google.com/?cid=849917312983311827,,2024-07-15
ChIJleIT6DqpQjQRGJ4YBxYeVmw,大安動物醫院,100台灣臺北市中正區新生南路一段162號,0223581199,臺北市,中正區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.5,895.0,121.5324552,25.0344388,https://maps.google.com/?cid=7806460084050501144,,2025-10-27
ChIJlynOi7gXaTQR9NSn4h1Y4pc,萊克動物醫院/皮膚特診/犬貓牙科特診/高壓氧治療專科(預約優先制),406台灣臺中市北屯區松竹五路一段213號,0424365860,臺中市,北屯區,OPERATIONAL,45.5,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,61.0,120.7067474,24.1748233,https://maps.google.com/?cid=10944406929843672308,,2022-12-10
ChIJm-jpOccXaTQR_GWF1MEg2UA,夏洛克動物醫院（24小時急診 暨影像診斷中心） - 犬貓影像診斷科|骨科|眼科|皮膚科|犬貓心臟病|專門麻醉醫師-北屯寵物洗牙|動物醫院腫瘤科推薦|寵物白內障超音波乳化術|動物醫院麻醉科|寵物內視鏡|寵物眼科顯微手術中心|24小時動物醫院推薦,406台灣臺中市北屯區后庄路599號,0424261608,臺中市,北屯區,OPERATIONAL,154.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.2,344.0,120.674489,24.193494,https://maps.google.com/?cid=4672802105239889404,https://www.sherlockvetah.com.tw/,2025-09-04
ChIJm1Hs9YKuQjQRi6QK3WiKvfE,劉動物醫院,111台灣台北市士林区士东路298號1樓,0228365679,臺北市,士林區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,225.0,121.5377502,25.1134851,https://maps.google.com/?cid=17419231116728640651,,2024-05-28
ChIJm3R1rsUEbjQR8icL4c3_lNk,慈愛動物醫院-九如院,80765台灣高雄市三民區九如一路458號,073871966,高雄市,三民區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'store', 'veterinary_care']",4.5,644.0,120.3294559,22.639056,https://maps.google.com/?cid=15678437462492522482,https://m.facebook.com/Lkah008/,2025-05-01
ChIJm4Tr3roEbjQRTDRsZvFPZCk,高生動物醫院（骨科、外科、牙科、內科）,802台灣高雄市苓雅區三多一路287號,077116899,高雄市,苓雅區,OPERATIONAL,43.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,175.0,120.3294412,22.6218911,https://maps.google.com/?cid=2982596751450190924,https://www.facebook.com/%E9%AB%98%E7%94%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-1797168463928436/,2025-06-08
ChIJm5eaLNGpQjQRG65J7OGzgas,小水豚非犬貓動物醫院,242台灣新北市新莊區幸福東路140號1樓,0229906905,新北市,新莊區,OPERATIONAL,55.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,167.0,121.4624177,25.0495575,https://maps.google.com/?cid=12358356635394616859,,2025-07-21
ChIJm6BKlGyvQjQRmR-ENddNBKY,丹堤動物醫院,112台灣臺北市北投區知行路208-2號,0228585848,臺北市,北投區,OPERATIONAL,69.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,108.0,121.466859,25.119359,https://maps.google.com/?cid=11962772096914038681,https://www.dant.live/,2021-04-01
ChIJm8wXbVA8aTQR2gdctnc4eQw,聖愛動物醫院-復興總院（家醫科｜內科｜骨科｜外科｜牙科｜健康檢查｜心臟檢查；預約優先）,402台灣臺中市南區復興路一段405號,0422619245,臺中市,南區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,213.0,120.6560778,24.1160304,https://maps.google.com/?cid=898811687448872922,https://www.facebook.com/profile.php?id=61582769303225,2025-09-21
ChIJmQIqfgCpQjQRnF-FBumBDP0,心恩動物醫院,234台灣新北市永和區竹林路150號,0232335195,新北市,永和區,OPERATIONAL,70.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,134.0,121.5200832,25.0106967,https://maps.google.com/?cid=18234091829153062812,,2025-08-04
ChIJmRPCikIYaDQRVfCYnzPMWgM,仟祐動物醫院,335台灣桃園市大溪區介壽路796號,033804477,桃園市,大溪區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,140.0,121.2839014,24.9024705,https://maps.google.com/?cid=241730052110741589,,2022-12-02
ChIJmSQSRFV3bjQREDLPKIUY6Zk,米樂動物醫院,708台灣臺南市安平區慶平路440號,062959296,臺南市,安平區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,8.0,120.1750005,22.9970618,https://maps.google.com/?cid=11090422517570941456,https://www.facebook.com/profile.php?id=61581647373731,2025-10-30
ChIJmX47J82pQjQRFgUZ66KsQtI,聯合動物醫院,108台灣臺北市萬華區寶興街136號1樓,0223328089,臺北市,萬華區,OPERATIONAL,18.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,121.494762,25.0249061,https://maps.google.com/?cid=15150861912156734742,https://www.facebook.com/share/19SjdNNmki/,
ChIJmYTqZcAPbjQR8DrtA2Ztd-Q,聯盟動物醫院(旗楠院),811台灣高雄市楠梓區旗楠路106號,073535918,高雄市,楠梓區,OPERATIONAL,68.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,300.0,120.3302183,22.7321504,https://maps.google.com/?cid=16462747247796108016,https://www.pet100pa.com/hospital_detail/85,2024-04-22
ChIJmZCakaQDaDQRDOM4pO0SKJE,馨晨動物醫院-土城寵物醫院|動物洗牙|動物眼科|寵物X光|寵物牙科|寵物健康諮詢|動物心臟病|動物家醫科,236台灣新北市土城區清水路53號,0282731853,新北市,土城區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,66.0,121.4550935,24.9810751,https://maps.google.com/?cid=10459630946439717644,https://www.shinchen.com.tw/,2025-08-11
ChIJmaWvPogXaTQR54PkEgL-2FM,蓋荳動物醫院(預約優先制) - 21:30 夜間急診〡24小時住院照護〡斷層掃描〡X光〡心腹超音波〡微創手術,407台灣台中市西屯区福雅路128巷20號,0437069837,臺中市,西屯區,OPERATIONAL,95.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,72.0,120.619917,24.1852348,https://maps.google.com/?cid=6041858184977875943,https://www.guidance-ah.com/,2025-09-08
ChIJmfl_dQA9aDQRsovcgz2ElhI,泛亞動物醫院,325台灣桃園市龍潭區東龍路285號,034803728,桃園市,龍潭區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,17.0,121.2134251,24.8662222,https://maps.google.com/?cid=1339403338929441714,,2025-10-27
ChIJmx-YvxJTXTQRhdRpF8eELIk,范獸醫,221台灣新北市汐止區大同路二段518號,0226413276,新北市,汐止區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,10.0,121.66119,25.068327,https://maps.google.com/?cid=9884421272797566085,,2020-12-18
ChIJmxLIqaF3bjQRUOgacH22n68,家安動物醫院,709台灣臺南市安南區海佃路二段32號,062477572,臺南市,安南區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,46.0,120.190529,23.0303209,https://maps.google.com/?cid=12655034127802361936,https://www.facebook.com/profile.php?id=100093124531454,2025-07-25
ChIJmz8eqTipQjQRDG3yYcG8c1o,傑翔動物醫院,103台灣臺北市大同區民權西路270之2號,0225573343,臺北市,大同區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,115.0,121.511967,25.0626489,https://maps.google.com/?cid=6517760624493227276,https://www.facebook.com/%E5%82%91%E7%BF%94%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-119087131454068/,2023-07-20
ChIJn00V7I49aTQRPXcqPTom3Sg,慈愛動物醫院-台中總院(24H急診),41266台灣臺中市大里區國光路二段539號,0424066688,臺中市,大里區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",3.0,377.0,120.6788988,24.1117741,https://maps.google.com/?cid=2944551762946324285,https://m.facebook.com/Lkah009,2025-09-01
