縣市,行政區,店名,地址,電話,Google 評分,評分人數,營業狀態,營業時間,每週營業時數,最新評論日期,GMap 網址
台中市,404台灣臺中市北區華興街53號,無理寵物造型所,404台灣臺中市北區華興街53號,0939 621 022,5,107,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/10/20,https://maps.google.com/?cid=4134006602983149903
台中市,403台灣臺中市西區自治街172號,A ONE 精緻寵物美容,403台灣臺中市西區自治街172號,04 3611 1698,5,79,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 休息; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/10/20,https://maps.google.com/?cid=9779521276603560909
台中市,402台灣臺中市南區樹義一巷14-3號,三腳阿比 狗の沙龍,402台灣臺中市南區樹義一巷14-3號,04 2263 1897,4.9,129,營業中,星期一: 休息; 星期二: 11:00 – 20:00; 星期三: 休息; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,45,2025/10/24,https://maps.google.com/?cid=16266737366984993869
台中市,407台灣臺中市西屯區永福路118巷11號,夏沐沐寵物美容｜寵物住宿｜皮膚管理｜台中西屯,407台灣臺中市西屯區永福路118巷11號,0982 663 177,4.9,238,營業中,星期一: 10:00 – 19:30; 星期二: 10:00 – 19:30; 星期三: 10:00 – 19:30; 星期四: 10:00 – 19:30; 星期五: 10:00 – 19:30; 星期六: 10:00 – 19:30; 星期日: 10:00 – 19:30,66.5,2025/9/28,https://maps.google.com/?cid=17064901262110593923
台中市,412台灣臺中市大里區自立路67號,沛司寵物 PETZ｜美容｜接送｜安親｜住宿｜🐱 貓狗獨立分區 🐶,412台灣臺中市大里區自立路67號,04 2275 2279,4.8,202,營業中,星期一: 10:00 – 22:00; 星期二: 休息; 星期三: 休息; 星期四: 10:00 – 22:00; 星期五: 10:00 – 22:00; 星期六: 10:00 – 22:00; 星期日: 10:00 – 22:00,60,2025/10/1,https://maps.google.com/?cid=4712052372809803712
台中市,402007台灣臺中市南區忠孝路3號,樂曖貓狗生活館-寵物住宿推薦(台中南區)寄宿旅館 優質平價寵物美容 寵物貓狗安親 寵物SPA 貓咪造型美容洗澡,402007台灣臺中市南區忠孝路3號,04 2285 8106,4.9,276,營業中,星期一: 11:00 – 20:00; 星期二: 休息; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,54,2025/10/20,https://maps.google.com/?cid=5050972108673894588
台中市,411039台灣臺中市太平區永平南路27號,菲菲寵物美容「太平寵物美容｜台中貓狗洗澡｜貓咪洗澡｜兇貓美容｜寵物接送」,411039台灣臺中市太平區永平南路27號,0916 952 052,4.9,231,營業中,星期一: 休息; 星期二: 09:00 – 19:00; 星期三: 09:00 – 19:00; 星期四: 09:00 – 19:00; 星期五: 09:00 – 19:00; 星期六: 09:00 – 19:00; 星期日: 09:00 – 19:00,60,2025/10/21,https://maps.google.com/?cid=4653600424224171481
台中市,407台灣臺中市西屯區慶和街15號,舒澡堂寵物美容院 (逢甲店),407台灣臺中市西屯區慶和街15號,04 2452 1277,4.9,174,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,63,2025/10/9,https://maps.google.com/?cid=16672591611572257169
台中市,403629台灣臺中市西區華美街131-3號,夢想寵物美容台中旗艦店,403629台灣臺中市西區華美街131-3號,04 2305 9688,4.9,42,營業中,星期一: 休息; 星期二: 11:00 – 19:00; 星期三: 11:00 – 19:00; 星期四: 11:00 – 19:00; 星期五: 11:00 – 19:00; 星期六: 11:00 – 19:00; 星期日: 11:00 – 19:00,48,2024/11/20,https://maps.google.com/?cid=16505418832671429931
台中市,401台灣臺中市東區進化路272-5號,狗狗你好 hello dog 寵物美容,401台灣臺中市東區進化路272-5號,04 2360 5299,4.8,124,營業中,星期一: 休息; 星期二: 休息; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,45,2025/10/4,https://maps.google.com/?cid=2338124904069863897
台中市,408台灣臺中市南屯區公益路二段535號,法拉FALA寵物美容精品店,408台灣臺中市南屯區公益路二段535號,0958 465 345,4.9,194,營業中,星期一: 11:00 – 20:00; 星期二: 休息; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,54,2025/10/17,https://maps.google.com/?cid=7550460201493134420
台中市,407台灣臺中市西屯區大墩十八街63號,KIM KIM 寵物造型坊,407台灣臺中市西屯區大墩十八街63號,0976 656 266,5,49,營業中,星期一: 10:00 – 18:30; 星期二: 10:00 – 18:30; 星期三: 休息; 星期四: 10:00 – 18:30; 星期五: 10:00 – 18:30; 星期六: 10:00 – 18:30; 星期日: 10:00 – 18:30,51,2025/8/23,https://maps.google.com/?cid=16076307363593106559
台中市,,毛沛屋寵物沙龍 Mao Pet House Pet Salon(預約優先制，當天預約依現場狀況排定，公休日依粉專公告為準),403台灣台中市西区篤行路235號,04 2203 5020,5,87,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/9/1,https://maps.google.com/?cid=11449691795162707290
台中市,404台灣臺中市北區中清路一段331號,漫。慢寵物美容工作室 ❘ 預約優先制 ❘ 台中寵物美容 ❘ 寵物洗澡 ❘ 北區寵物美容推薦,404台灣臺中市北區中清路一段331號,0988 209 338,4.9,64,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/9/8,https://maps.google.com/?cid=11555731837335199439
台中市,411台灣臺中市太平區新興路30號,洗ba洗ba寵物沙龍｜貓咪美容｜寵物安親住宿,411台灣臺中市太平區新興路30號,0958 726 581,4.9,77,營業中,星期一: 休息; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,54,2025/8/13,https://maps.google.com/?cid=10930863185958823424
台中市,406台灣臺中市北屯區松竹路二段259號,愛美狗寵物美容館松竹店,406台灣臺中市北屯區松竹路二段259號,04 2247 1101,4.9,168,營業中,星期一: 10:00 – 22:00; 星期二: 10:00 – 22:00; 星期三: 10:00 – 22:00; 星期四: 10:00 – 22:00; 星期五: 10:00 – 22:00; 星期六: 10:00 – 22:00; 星期日: 10:00 – 22:00,84,2025/9/29,https://maps.google.com/?cid=2293590908998614366
台中市,406024台灣臺中市北屯區柳陽西街94巷34號,享趣寵物坊,406024台灣臺中市北屯區柳陽西街94巷34號,04 2243 9085,5,150,營業中,星期一: 10:00 – 19:00; 星期二: 休息; 星期三: 10:00 – 19:00; 星期四: 休息; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,36,2022/7/30,https://maps.google.com/?cid=10537488104968761072
台中市,407台灣臺中市西屯區西屯路二段30-2號,愛美狗寵物美容館漢口店,407台灣臺中市西屯區西屯路二段30-2號,04 2314 9230,4.9,275,營業中,星期一: 10:00 – 22:00; 星期二: 10:00 – 22:00; 星期三: 10:00 – 22:00; 星期四: 10:00 – 22:00; 星期五: 10:00 – 22:00; 星期六: 10:00 – 22:00; 星期日: 10:00 – 22:00,84,2025/1/31,https://maps.google.com/?cid=17602506893610991593
台中市,40041台灣臺中市中區民族路223號,寵曖貓狗生活館-寵物貓狗美容造型 寵物旅館住宿安親接送 SPA按摩 基礎深層美容清潔推薦,40041台灣臺中市中區民族路223號,04 2221 9988,5,2031,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,63,2025/10/24,https://maps.google.com/?cid=13595311649788523728
台中市,407台灣臺中市西屯區太原路一段69號,豆卡寵物沙龍,407台灣臺中市西屯區太原路一段69號,04 2320 7571,4.9,84,營業中,星期一: 10:00 – 19:30; 星期二: 休息; 星期三: 10:00 – 19:30; 星期四: 10:00 – 19:30; 星期五: 10:00 – 19:30; 星期六: 10:00 – 19:30; 星期日: 10:00 – 19:30,57,2025/9/28,https://maps.google.com/?cid=15402043870871660331
台中市,407台灣臺中市西屯區西屯路二段256巷23號,百香狗寵物美容沙龍－台中寵物美容推薦｜逢甲寵物美容｜台中寵物洗澡推薦｜逢甲寵物洗澡｜逢甲寵物住宿｜台中寵物沙龍推薦,407台灣臺中市西屯區西屯路二段256巷23號,04 2452 2699,4.9,155,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 17:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,60,2025/9/18,https://maps.google.com/?cid=15036162227545778421
台中市,403台灣臺中市西區自立街28號,NiJiou寵物美容,403台灣臺中市西區自立街28號,,4.9,84,營業中,星期一: 11:00 – 18:00; 星期二: 11:00 – 18:00; 星期三: 11:00 – 18:00; 星期四: 11:00 – 18:00; 星期五: 11:00 – 18:00; 星期六: 11:00 – 18:00; 星期日: 11:00 – 18:00,49,2025/10/9,https://maps.google.com/?cid=9358795498456511104
台中市,406台灣臺中市北屯區平德路82巷5號,大柴小熊寵物美容｜住宿｜安親 預約LINE:@pipilulu【北屯網友推薦寵物美容】寵物安親｜高評價寵物旅館｜高評分寵物洗澡｜狗狗洗澡推薦｜不關籠安心寵物住宿,406台灣臺中市北屯區平德路82巷5號,0981 681 349,5,154,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,56,2025/10/4,https://maps.google.com/?cid=8643134075378729127
台中市,403台灣臺中市西區公正路223號,RB pet grooming｜RB寵物美容,403台灣臺中市西區公正路223號,0901 333 087,5,175,營業中,星期一: 09:00 – 17:30; 星期二: 09:00 – 17:30; 星期三: 09:00 – 17:30; 星期四: 09:00 – 17:30; 星期五: 09:00 – 17:30; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,60.5,2025/9/6,https://maps.google.com/?cid=9404408394118492423
台中市,411台灣臺中市太平區中平九街20號,璀璨寵物美容學苑,411台灣臺中市太平區中平九街20號,04 2277 5299,5,64,營業中,星期一: 11:00 – 19:00; 星期二: 11:00 – 19:00; 星期三: 11:00 – 19:00; 星期四: 11:00 – 19:00; 星期五: 11:00 – 19:30; 星期六: 11:00 – 19:00; 星期日: 11:00 – 19:00,56.5,2025/1/22,https://maps.google.com/?cid=11731176613241891466
台中市,403018台灣臺中市西區西屯路一段147號,旺春風寵物美容,403018台灣臺中市西區西屯路一段147號,04 2206 0206,5,125,營業中,星期一: 11:00 – 18:30; 星期二: 11:00 – 18:30; 星期三: 11:00 – 18:30; 星期四: 11:00 – 18:30; 星期五: 11:00 – 18:30; 星期六: 11:00 – 18:30; 星期日: 11:00 – 18:30,52.5,2025/10/12,https://maps.google.com/?cid=3084756375172821161
台中市,406台灣臺中市北屯區熱河路三段91巷1號,Wen溫斯頓寵物生活館,406台灣臺中市北屯區熱河路三段91巷1號,0980 515 681,4.7,204,營業中,星期一: 11:00 – 19:30; 星期二: 11:00 – 19:30; 星期三: 11:00 – 19:30; 星期四: 11:00 – 19:30; 星期五: 11:00 – 19:30; 星期六: 11:00 – 19:30; 星期日: 11:00 – 19:30,59.5,2025/9/29,https://maps.google.com/?cid=14992688105913726984
台中市,402台灣臺中市南區五權南路485號,迪艾狗寵物造型沙龍(帝大愛犬美容學院-台中分院)- #寵物美容 #寵物教學 #寵物美容課程 #南區寵物店 #寵物美容證照班 #台中寵物教學 #台中南區寵物店 #寵物造型 #寵物染毛 #台中南區寵物美容教學,402台灣臺中市南區五權南路485號,04 2262 2388,4.8,54,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,56,2025/4/13,https://maps.google.com/?cid=5178721509997805756
台中市,411台灣臺中市太平區大興路178號,love樂逗dog寵物美容-貓狗洗澡 剪毛 指甲修剪 專業人氣推薦 寵物接送 貓咪剪指甲 狗狗寄宿 公休詳見粉專,411台灣臺中市太平區大興路178號,0909 698 008,5,86,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/8/26,https://maps.google.com/?cid=3916404995846267808
台中市,412台灣臺中市大里區中興路二段683號,咕溜寵物美容,412台灣臺中市大里區中興路二段683號,0985 066 491,5,64,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/8/25,https://maps.google.com/?cid=6035679130302388568
台中市,403台灣臺中市西區大忠街36號,萊嘉寵物精品沙龍,403台灣臺中市西區大忠街36號,0905 187 181,4.9,187,營業中,星期一: 09:30 – 19:00; 星期二: 09:30 – 19:00; 星期三: 休息; 星期四: 09:30 – 19:00; 星期五: 09:30 – 19:00; 星期六: 09:30 – 19:00; 星期日: 09:30 – 19:00,57,2025/9/20,https://maps.google.com/?cid=102129268449574849
台中市,406台灣臺中市北屯區松義街146號,珊寶寵物美容/寵物住宿,406台灣臺中市北屯區松義街146號,0958 321 183,5,40,營業中,星期一: 休息; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,54,2025/8/28,https://maps.google.com/?cid=1538339016294878626
台中市,40444台灣臺中市北區中清路一段418號,蒔沐寵物沙龍 | 寵物SPA,40444台灣臺中市北區中清路一段418號,04 2208 5862,5,17,營業中,星期一: 休息; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,48,2024/6/12,https://maps.google.com/?cid=14462907096827147057
台中市,411629台灣臺中市太平區樹孝路8之4號,寵物公園(台中太平店) - 專業寵物用品&寵物美容,411629台灣臺中市太平區樹孝路8之4號,04 2391 5088,5,846,營業中,星期一: 11:00 – 22:00; 星期二: 11:00 – 22:00; 星期三: 11:00 – 22:00; 星期四: 11:00 – 22:00; 星期五: 11:00 – 22:00; 星期六: 11:00 – 22:00; 星期日: 11:00 – 22:00,77,2025/8/10,https://maps.google.com/?cid=18160436225241050965
台中市,403台灣臺中市西區美村路一段245號,毛棧PawStay-台中寵物美容/寵物住宿/寵物安親/智能寵物店3.0,403台灣臺中市西區美村路一段245號,04 2301 2300,4.8,50,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/8/12,https://maps.google.com/?cid=9540664144065388097
台中市,40254台灣臺中市南區仁和路5號,sparky寵物美容工作室(每月營業日期詳見最新動態）,40254台灣臺中市南區仁和路5號,0906 829 998,5,87,營業中,星期一: 10:00 – 19:30; 星期二: 10:00 – 19:30; 星期三: 10:00 – 19:30; 星期四: 10:00 – 19:30; 星期五: 10:00 – 19:30; 星期六: 10:00 – 19:30; 星期日: 10:00 – 19:30,66.5,2025/8/9,https://maps.google.com/?cid=1798021862348003562
台中市,412台灣臺中市大里區國光路二段409號,寵物公園(台中大里店) - 專業寵物用品&寵物美容,412台灣臺中市大里區國光路二段409號,04 2406 0350,5,1207,營業中,星期一: 11:00 – 22:00; 星期二: 11:00 – 22:00; 星期三: 11:00 – 22:00; 星期四: 11:00 – 22:00; 星期五: 11:00 – 22:00; 星期六: 11:00 – 22:00; 星期日: 11:00 – 22:00,77,2025/10/22,https://maps.google.com/?cid=10823295595023671579
台中市,406台灣臺中市北屯區北屯路279-2號,寵物公園(台中北屯店) - 專業寵物用品&寵物美容,406台灣臺中市北屯區北屯路279-2號,04 2233 1255,5,1848,營業中,星期一: 11:00 – 22:00; 星期二: 11:00 – 22:00; 星期三: 11:00 – 22:00; 星期四: 11:00 – 22:00; 星期五: 11:00 – 22:00; 星期六: 11:00 – 22:00; 星期日: 11:00 – 22:00,77,2025/10/17,https://maps.google.com/?cid=8965298642916841470
台中市,402台灣臺中市南區美村路二段293巷6號,愛迪兒寵物美容/旅宿,402台灣臺中市南區美村路二段293巷6號,04 2265 5850,5,21,營業中,星期一: 10:00 – 17:00; 星期二: 10:00 – 17:00; 星期三: 10:00 – 17:00; 星期四: 10:00 – 17:00; 星期五: 10:00 – 17:00; 星期六: 10:00 – 17:00; 星期日: 休息,42,2025/7/7,https://maps.google.com/?cid=8059364236079315265
台中市,404台灣臺中市北區山西路二段106號,毛小孩寵物美容,404台灣臺中市北區山西路二段106號,04 2291 0830,4.8,189,營業中,星期一: 休息; 星期二: 10:10 – 19:00; 星期三: 10:10 – 19:00; 星期四: 10:10 – 19:00; 星期五: 10:10 – 19:00; 星期六: 10:10 – 19:00; 星期日: 10:10 – 19:00,53,2025/1/27,https://maps.google.com/?cid=13313446778866014717
台中市,407台灣臺中市西屯區大隆路140號,寵物公園(台中西屯店) - 專業寵物用品&寵物美容,407台灣臺中市西屯區大隆路140號,04 2310 0230,4.9,537,營業中,星期一: 11:00 – 22:00; 星期二: 11:00 – 22:00; 星期三: 11:00 – 22:00; 星期四: 11:00 – 22:00; 星期五: 11:00 – 22:00; 星期六: 11:00 – 22:00; 星期日: 11:00 – 22:00,77,2025/10/17,https://maps.google.com/?cid=3763196267026860635
台中市,40862台灣臺中市南屯區文心路一段372號,魚中魚貓狗水族大賣場-文心店,40862台灣臺中市南屯區文心路一段372號,04 2329 2999,4.1,5678,營業中,星期一: 24 小時營業; 星期二: 24 小時營業; 星期三: 24 小時營業; 星期四: 24 小時營業; 星期五: 24 小時營業; 星期六: 24 小時營業; 星期日: 24 小時營業,0,2025/10/25,https://maps.google.com/?cid=17485133948998435207
台中市,404台灣臺中市北區忠明路333號,旺憂寵物(忠明館) — 寵物用品｜寵物美容｜寵物住宿(24小時保母)｜寵物安親,404台灣臺中市北區忠明路333號,04 2203 3888,5,182,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/10/21,https://maps.google.com/?cid=396418357407995124
台中市,402台灣臺中市南區忠明南路661號,毛澎了寵物美容自助洗,402台灣臺中市南區忠明南路661號,04 2376 8798,5,49,營業中,,,2025/4/28,https://maps.google.com/?cid=4968117871232574247
台中市,408台灣臺中市南屯區大墩十一街648號,瑋特貓狗SPA生活館－台中寵物美容丨台中寵物住宿丨台中寵物旅館丨台中寵物沙龍丨狗美容丨狗住宿 推薦,408台灣臺中市南屯區大墩十一街648號,04 2320 8339,4.5,918,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/10/21,https://maps.google.com/?cid=12412452445543516629
台中市,401台灣臺中市東區進德北路60號,犬掌櫃寵物美容,401台灣臺中市東區進德北路60號,0988 274 573,4.9,11,營業中,,,2025/6/23,https://maps.google.com/?cid=11039087698653805846
台中市,428台灣臺中市大雅區雅潭路四段661巷21號,寵物沙龍,428台灣臺中市大雅區雅潭路四段661巷21號,0905 976 543,4.9,194,營業中,星期一: 10:00 – 21:00; 星期二: 10:00 – 21:00; 星期三: 10:00 – 21:00; 星期四: 10:00 – 21:00; 星期五: 10:00 – 21:00; 星期六: 10:00 – 21:00; 星期日: 10:00 – 21:00,77,2025/10/12,https://maps.google.com/?cid=9076093345048251505
台中市,404台灣臺中市北區中清路一段556號,MiLa寵物SPA時尚沙龍,404台灣臺中市北區中清路一段556號,04 2299 0008,4.6,89,營業中,星期一: 10:00 – 21:00; 星期二: 休息; 星期三: 10:00 – 21:00; 星期四: 10:00 – 21:00; 星期五: 10:00 – 21:00; 星期六: 10:00 – 21:00; 星期日: 10:00 – 21:00,66,2025/8/21,https://maps.google.com/?cid=3086975531789681267
台中市,403台灣臺中市西區大業路22號,GO SPA 寵物沙龍,403台灣臺中市西區大業路22號,04 2327 0690,5,11,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 休息,54,2024/9/12,https://maps.google.com/?cid=17323655777221403238
台中市,403台灣臺中市西區五權八街141號,MIGO寵物美容,403台灣臺中市西區五權八街141號,,5,51,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,63,2025/9/28,https://maps.google.com/?cid=13139674235285670209
台中市,401台灣臺中市東區東英七街13號,Shower Time 小時光寵物沙龍,401台灣臺中市東區東英七街13號,,5,83,營業中,星期一: 10:00 – 18:00; 星期二: 休息; 星期三: 休息; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,40,2025/1/20,https://maps.google.com/?cid=11474090121245748513
台中市,404台灣臺中市北區五權路500巷6弄12號,喜毛寵物美容,404台灣臺中市北區五權路500巷6弄12號,04 3609 9968,5,70,營業中,星期一: 10:00 – 20:00; 星期二: 休息; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,60,2025/8/21,https://maps.google.com/?cid=5020863522656145927
台中市,412台灣臺中市大里區國光路二段152號,苑逸寵物美容,412台灣臺中市大里區國光路二段152號,04 2482 3805,4.9,88,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/3/13,https://maps.google.com/?cid=1061139715969502957
台南市,700台灣臺南市中西區金華路四段103號,台南 黛比犬貓專業剪藝＆CFA魔顏貓舍（寵物美容預約制）,700台灣臺南市中西區金華路四段103號,06 224 8896,4.9,102,營業中,星期一: 11:00 – 17:30; 星期二: 11:00 – 22:00; 星期三: 00:30 – 22:00; 星期四: 11:00 – 22:00; 星期五: 11:00 – 22:00; 星期六: 11:00 – 22:00; 星期日: 休息,72,2025/7/15,https://maps.google.com/?cid=12742019620064978779
台南市,717台灣臺南市仁德區文忠路85號,星際萌寵精品寵物生活館 ｜台南寵物用品｜台南寵物自助洗｜台南寵物美容 | 倉鼠用品,717台灣臺南市仁德區文忠路85號,06 279 5011,5,262,營業中,星期一: 10:00 – 22:00; 星期二: 10:00 – 22:00; 星期三: 10:00 – 22:00; 星期四: 10:00 – 22:00; 星期五: 10:00 – 22:00; 星期六: 10:00 – 22:00; 星期日: 10:00 – 22:00,84,2025/9/30,https://maps.google.com/?cid=5836454051227868937
台南市,701台灣臺南市東區裕農路684號,好窩寵物美容,701台灣臺南市東區裕農路684號,06 267 2609,4.9,68,營業中,星期一: 10:30 – 19:00; 星期二: 休息; 星期三: 休息; 星期四: 10:30 – 19:00; 星期五: 10:30 – 19:00; 星期六: 10:30 – 19:00; 星期日: 10:30 – 19:00,42.5,2025/10/15,https://maps.google.com/?cid=4867761331816004663
台南市,704台灣臺南市北區和緯路四段362號,五代寵物沙龍（台南寵物美容推薦／台南寵物住宿／寵物接送／寵物狗狗安親班／寵物狗狗貓鮮食零食推薦／寵物托兒所安親班）,704台灣臺南市北區和緯路四段362號,06 252 3819,4.6,114,營業中,星期一: 10:00 – 21:30; 星期二: 10:00 – 21:30; 星期三: 10:00 – 21:30; 星期四: 10:00 – 21:30; 星期五: 10:00 – 21:30; 星期六: 10:00 – 21:30; 星期日: 12:00 – 21:30,78.5,2025/9/18,https://maps.google.com/?cid=15802422064299041801
台南市,700台灣臺南市中西區和善街8號,愛醬寵物spa手作坊--台南寵物美容（預約制）,700台灣臺南市中西區和善街8號,06 258 8479,5,20,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 休息,48,2025/7/25,https://maps.google.com/?cid=12781137964326011296
台南市,704台灣臺南市北區公園北路80號,謎果王子寵物美容工坊,704台灣臺南市北區公園北路80號,06 251 4896,5,153,營業中,星期一: 10:30 – 17:00; 星期二: 休息; 星期三: 10:30 – 18:00; 星期四: 10:30 – 18:00; 星期五: 10:30 – 18:00; 星期六: 10:30 – 19:30; 星期日: 10:30 – 19:30,47,2025/9/12,https://maps.google.com/?cid=11465374203563188794
台南市,701台灣臺南市東區崇道路25號,快樂尾巴專業寵物美容館Happy Tails,701台灣臺南市東區崇道路25號,06 290 5673,4.9,29,營業中,星期一: 11:00 – 21:00; 星期二: 11:00 – 21:00; 星期三: 休息; 星期四: 11:00 – 21:00; 星期五: 11:00 – 21:00; 星期六: 11:00 – 21:00; 星期日: 11:00 – 21:00,60,2025/10/6,https://maps.google.com/?cid=17813412942569062966
台南市,704台灣臺南市北區崇安街128號,伊努寵物spa沙龍,704台灣臺南市北區崇安街128號,0936 590 335,4.9,34,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/4/13,https://maps.google.com/?cid=7813088414965141516
台南市,708台灣臺南市安平區建平七街32號1樓,Just right寵物沙龍｜旅館-聖巴克禮寵物美容學院-台南大員分校,708台灣臺南市安平區建平七街32號1樓,06 298 5218,4.8,99,營業中,星期一: 10:30 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,55.5,2025/9/11,https://maps.google.com/?cid=13050071930126723407
