name,address,city,district,place_id
非凡動物醫院,臺中市太平區鵬儀路1-4號,臺中市,太平區,ChIJr6IXWcwiaTQR0oO-Cd3hocU
信安家畜醫院,新北市蘆洲區中正路142號,新北市,蘆洲區,ChIJDfvF-smoQjQRg-Ti9_ekZI8
信安動物醫院,臺中市北區健行路638號,臺中市,北區,ChIJOUnwg3w9aTQRAQ-n981OvHU
信安動物醫院,桃園市龜山區新路里自強南路82號,桃園市,龜山區,ChIJjVKgt4keaDQRR7K41QIpWHQ
信揚動物醫院,臺中市南屯區南屯路二段271號,臺中市,南屯區,ChIJpTY0Prc9aTQRLZhIFpVGDEw
冠友動物醫院,桃園市平鎮區中豐路南勢二段150號,桃園市,平鎮區,ChIJMW7E5yMjaDQRxpchnkXl5Ho
冠生動物醫院,臺中市西屯區河南路二段108號,臺中市,西屯區,ChIJOUGxRIo9aTQR3oUwu-NZBsw
冠安動物醫院,高雄市苓雅區中正二路131之1號,高雄市,苓雅區,ChIJewdDEpQEbjQRay_If9oq1DU
勇翔動物醫院,高雄市楠梓區常德路308號,高雄市,楠梓區,ChIJfW2cUdMPbjQR6WvYRQwmcQk
南京太僕動物醫院,臺北市松山區南京東路5段286號1樓及B1,臺北市,松山區,ChIJ3QeZwJarQjQRdRucQezyKKY
南崁動物醫院,桃園市蘆竹區中正路379號,桃園市,蘆竹區,ChIJA3ek3XWgQjQREYk3e17fd1k
南勢角動物醫院,新北市中和區捷運路20號1樓,新北市,中和區,ChIJ_0u0wHMCaDQRxHjM5U_joF8
厚德動物醫院,臺北市士林區華齡街54號1樓,臺北市,士林區,ChIJeXwuBLSuQjQRtExyiZiWanQ
品安動物醫院,高雄市三民區同盟一路73號一樓,高雄市,三民區,ChIJhVW3KNgEbjQR84KZFcXnsKc
品安動物醫院,臺北市文山區羅斯福路6段89號1樓,臺北市,文山區,ChIJzbBzGAOqQjQR5AQTWZQ6vdk
品品動物醫院,臺中市豐原區中山路157號,臺中市,豐原區,ChIJdSLwZFUXaTQRNfVrK7qT0rs
品家動物醫院,臺中市北屯區昌平路一段304號,臺中市,北屯區,ChIJw6M9RuEXaTQR7O8SCwG4uGM
品湛動物醫院,桃園市桃園區民生路495號之9,桃園市,桃園區,ChIJpT9aFnUfaDQR1Ej2Vs0m8Pg
品馨動物醫院,臺中市西區忠明路4號,臺中市,西區,ChIJP7Oiimo9aTQRgaziluQkiuU
哈比動物醫院,新北市新莊區幸福路596號及600號,新北市,新莊區,ChIJDUSxCE6pQjQRxq9oXCUVWKg
哈囉彼得動物醫院,臺中市南屯區東興路二段29號,臺中市,南屯區,ChIJS3WAqCI9aTQRg4nZ2mKF-tE
奕良57動物醫院,臺中市后里區甲后路一段592號,臺中市,后里區,ChIJ96TNXPMoDxQRsqvZ5toLhHc
奕良家畜醫院,高雄市左營區新莊一路183號,高雄市,左營區,ChIJ96TNXPMoDxQRsqvZ5toLhHc
威安動物醫院,新北市中和區安平路25號,新北市,中和區,ChIJ6-ejzXUCaDQRqo-zn574zzg
威爾頓動物醫院,桃園市大溪區埔頂路二段62號,桃園市,大溪區,ChIJC_PdRXEcaDQR--jL1dJ3jbw
巷內有貓動物醫院,臺中市北區英才路319巷23號,臺中市,北區,ChIJgYzLOtQ9aTQR5_-DS7gfPwU
巷弄動物醫院,臺中市南區復興路二段15巷28號,臺中市,南區,ChIJoavwdlE8aTQRfKi7DHG47Qg
建安動物醫院,臺中市大甲區鎮政路58-7號,臺中市,大甲區,ChIJo8izHAIOaTQRjYh5NUbO3pg
建牧動物醫院,臺中市大甲區通天路276號,臺中市,大甲區,ChIJo8izHAIOaTQRjYh5NUbO3pg
後埔動物醫院,新北市板橋區館前西路156-1號1樓,新北市,板橋區,ChIJs3jXO6gCaDQRgvAiqZTdpnk
思邁爾動物醫院,桃園市桃園區莊敬路二段100巷3號,桃園市,桃園區,ChIJqynrFbkfaDQRboavhnJ5NiA
思邁爾動物醫院中壢分院,桃園市中壢區環北路562號,桃園市,中壢區,ChIJd0iUgzoiaDQRJBShm4cducE
恆心動物醫院,桃園市新屋區三民路585號,桃園市,新屋區,ChIJR2FP-v4laDQR3NctdItsgoo
恆生動物醫院,桃園市中壢區中美路一段13號,桃園市,中壢區,ChIJtRDRZzYiaDQR0v7gvsJfJKs
恆揚獸醫院,新北市新莊區幸福路904號1樓,新北市,新莊區,ChIJifQSfdanQjQRP25dBDhPzIk
拾貳寵動物醫院,高雄市鼓山區青海路396號,高雄市,鼓山區,ChIJW5v8LqwFbjQRhidnUY1I8qk
春天動物醫院,桃園市桃園區自強路52號,桃園市,桃園區,ChIJVVVVVVYeaDQR9LIhW7iBnw4
春天動物醫院,臺中市北區進化北路294號,臺中市,北區,ChIJT-3_rtgXaTQRX3mnnSB6kI0
春日動物診所,桃園市桃園區春日路975巷2之1號,桃園市,桃園區,ChIJZeFfjFMeaDQR3p7Rca52yCQ
春風動物醫院,桃園市蘆竹區大新路171號1樓,桃園市,蘆竹區,ChIJTRTpqx0haDQR97zYO1f5ZVA
星光動物醫院,臺北市信義區莊敬路325巷23號,臺北市,信義區,ChIJabSwAm2rQjQRWbubntO4Zak
星光動物醫院,台中市龍井區遊園南路403號,台中市,龍井區,ChIJAbCDwyg-aTQRHH724d1gdkY
星宇動物醫院,新北市蘆洲區長榮路256號1樓,新北市,蘆洲區,ChIJS6kqHWipQjQRtIXBkE8bsbM
星安動物醫院,新北市永和區環河東路一段80號,新北市,永和區,ChIJlWMaobqpQjQRyQcC3Fe_V5A
星羽動物醫院三民院,高雄市三民區信國路20號,高雄市,三民區,ChIJJbR-TgAFbjQRgtrth64JqU0
星羽動物醫院大寮分院,高雄市大寮區鳳林路四段790之1號,高雄市,大寮區,ChIJCSKAEeXjcTQRSytlXur4vi8
星辰動物醫院,臺北市信義區松隆路225號1樓,臺北市,信義區,ChIJr1XQNJmrQjQRcq657aSTFPI
昱康動物醫院,高雄市鳳山區博愛路107號,高雄市,鳳山區,ChIJp4TM8BMbbjQROcYSixVyxJw
柯建章動物醫院,台南市仁德區中正西路20號,台南市,仁德區,ChIJjxGvRex0bjQRwzRBbCkY4Go
查米動物醫院,臺北市士林區忠誠路2段70巷4號,臺北市,士林區,ChIJW4ABFjuvQjQRE8HmZcsAb1U
柏正動物醫院,高雄市左營區自由二路17號,高雄市,左營區,ChIJ9xGGdQIFbjQRmF73-8hef78
柏林動物醫院,桃園市桃園區龍安街68號,桃園市,桃園區,ChIJa2fCMGofaDQR9b1BeqHrRLc
泉野動物診所,桃園市桃園區正光一街86號,桃園市,桃園區,ChIJqVIBHIQfaDQRr81oUctlyGo
洪生動物醫院,臺北市南港區忠孝東路7段571號1樓,臺北市,南港區,ChIJFSAGoFmrQjQRbA9ajke8mr4
洽昌動物醫院,臺中市沙鹿區中山路463巷1號,臺中市,沙鹿區,ChIJVUa5ZfAUaTQRbos_e4j3I7U
為了一隻狗開一家動物醫院,新北市新店區中興路2段219號1樓,新北市,新店區,ChIJfzMyxoIBaDQRGrar09Sezwg
珍珠動物醫院,臺中市西區三民西路73號,臺中市,西區,ChIJw4RdgKc9aTQRHWJPqqTBN6E
珍寶動物醫院,新北市新莊區中平路270巷2號,新北市,新莊區,ChIJAbf6QvinQjQRX9Rxxv0mc9w
皇合動物醫院,臺北市中山區建國北路3段121號,臺北市,中山區,ChIJQ600INypQjQRIsmNqALFMYM
皇家動物醫院,臺北市大同區民族西路228號1樓,臺北市,大同區,ChIJgQMaaTipQjQRBvEFSIqJirA
盈煇動物醫院,高雄市三民區建興路287號,高雄市,三民區,ChIJJSyR5NwEbjQRyQ1pNRaShfk
盼望動物醫院,臺南市麻豆區中山路116號,臺南市,麻豆區,ChIJ_5QVJId-bjQRZE1zxdfNy1k
祈癒動物醫院,高雄市仁武區京吉六路90號,高雄市,仁武區,ChIJUaDmPAAFbjQRACEpo3lCFpQ
紀劃動物醫院,臺北市中正區和平西路1段150-1號,臺北市,中正區,ChIJ4_ySF12pQjQRWjfhAeiEmPA
美生動物醫院,桃園市平鎮區環南路460之3號,桃園市,平鎮區,ChIJNSf3bK8jaDQRHl48Q4VEOqk
美安家畜醫院,臺中市西區民生路380號,臺中市,西區,ChIJL2hXk6E9aTQRxvMbUp_Ae1Y
美術德民動物醫院,高雄市鼓山區美術東四路32號,高雄市,鼓山區,ChIJZbDQ1mEFbjQRzvBuwPNn1zs
美濃中壇獸醫院,高雄市美濃區復興街一段12號,高雄市,美濃區,ChIJKZE6it5BbjQRTR8_6vmN3Qs
耐旺福動物醫院,臺中市北屯區松竹路二段383-5號,臺中市,北屯區,ChIJp1dCbgIXaTQRBD13bN2t5RQ
耐斯動物醫院,桃園市中壢區環中東路189之1號,桃園市,中壢區,ChIJCRFPmAYiaDQR_Z0Pic3498Y
胖皮動物醫院,新北市蘆洲區復興路174號1樓,新北市,蘆洲區,ChIJDXXUOs2oQjQRr7YtVrbv2NA
胖胖動物醫院,臺中市南區國光路58號,臺中市,南區,ChIJacvyTwU9aTQRxe5JIZ59bjU
范獸醫院,新北市汐止區大同路2段518號,新北市,汐止區,ChIJmx-YvxJTXTQRhdRpF8eELIk
茂生動物醫院,新北市三重區重新路1段64號,新北市,三重區,ChIJQ3PIySKpQjQRx7ittR26cdw
英山動物醫院,台南市麻豆區新建里麻學路一段15-3號9樓,台南市,麻豆區,ChIJUSkO3Yd-bjQRBGJwuhwkEoI
英仁動物醫院,臺中市烏日區光日路145號,臺中市,烏日區,ChIJL2QspR48aTQR07iLp3R0Zu0
英國皇家動物醫院,臺中市西屯區河南路二段429號地下一樓之2,臺中市,西屯區,ChIJE0XWuYo9aTQRgMggGfyC9MA
貞愛動物醫院,臺中市豐原區豐原大道四段457號,臺中市,豐原區,ChIJz-NOED0aaTQRR0Ne0uvGYaI
迦南動物醫院,臺中市南區高工路285號,臺中市,南區,ChIJab8G8lc8aTQRboNuHyb2n4E
迦美動物醫院,臺南市永康區大仁街202-1號,臺南市,永康區,ChIJ71LXcyhxbjQR7eaQ8ZrbIKM
迦勒動物醫院,新北市三重區中正南路114號,新北市,三重區,ChIJVeIDLBypQjQRNNOfY3COIUQ
重安動物醫院,新北市三重區三和路三段20號,新北市,三重區,ChIJIXvamCapQjQR1Unnjv1HbMI
飛梅利動物醫院,新北市新莊區中興街15、17號,新北市,新莊區,ChIJiXApkXWpQjQRLwH7oPPKv3Y
飛揚動物醫院,台南市白河區中山路2-10號,台南市,白河區,ChIJDdJVfhWObjQR66QrDqFdQn8
飛躍動物醫院,新北市新莊區中原東路200號,新北市,新莊區,ChIJVRMHzySpQjQRNn4NSwRoohU
哞哞乳牛專科診所,臺南市柳營區柳營81號,臺南市,柳營區,ChIJibMqcX2HbjQRoo5yppGV8gQ
垚凱動物醫院,高雄市三民區陽明路27號一樓、二樓,高雄市,三民區,ChIJf1pSRwAFbjQRq6d4fx3ys78
珈旭動物醫院,臺中市霧峰區中正路767-9號,臺中市,霧峰區,ChIJVcZfHY47aTQRLJ3L0Xk5Nwk
恒星獸醫院,桃園市中壢區龍文街35巷2號,桃園市,中壢區,ChIJaTLpx3siaDQRVWczr67Ge4A
剛果動物醫院,新北市新店區民權路48號6樓,新北市,新店區,ChIJR0tppf4BaDQRmo0WlHkZabY
原典動物醫院,新北市新店區中央5街15號,新北市,新店區,ChIJVbpOGBkCaDQRO8e_pwyZEVw
原野犬貓專科醫院,桃園市平鎮區廣德街15號,桃園市,平鎮區,ChIJDaadMT8jaDQRx1Qluts0pa4
原野特殊寵物專科醫院,桃園市平鎮區廣德街12號,桃園市,平鎮區,ChIJOSSSnswjaDQRNtY6VBXtv-s
哲安動物醫院,桃園市桃園區中山路632號,桃園市,桃園區,ChIJWa_aYhAfaDQR4aCo9rzuu7Q
員山動物醫院,新北市中和區中山路2段577號1、2樓,新北市,中和區,ChIJTU-tEfKpQjQRQHQb13lnmzU
夏洛克動物醫院,臺中市北屯區后庄路599號,臺中市,北屯區,ChIJm-jpOccXaTQR_GWF1MEg2UA
家安動物醫院,臺南市安南區海佃路2段32號,臺南市,安南區,ChIJmxLIqaF3bjQRUOgacH22n68
家安動物醫院,臺中市東勢區新豐街42號,臺中市,東勢區,ChIJ4ePxGoscaTQRUfu1uEGSxpU
家福動物醫院,高雄市岡山區岡山路612之25號,高雄市,岡山區,ChIJv-LbnDEMbjQRtvuzIOdYFCg
家麒獸醫院,新北市板橋區三重區力行路2段135號,新北市,板橋區,ChIJj_G2AZqpQjQRSeXuC12jaAk
展望動物醫院,臺北市萬華區中華路2段2號,臺北市,萬華區,ChIJSwFKzaWpQjQRMuY3LKifXeI
展翔動物醫院,新北市板橋區南雅西路2段97號,新北市,板橋區,ChIJZw716oipQjQRT1rfY0VUksE
展鵬獸醫院,新北市樹林區中正路757號,新北市,樹林區,ChIJQ-qDn3wdaDQRuKNRjfPh4Gg
峽灣動物醫院,臺南市北區西門路四段440、442號,臺南市,北區,ChIJa7yHZSt3bjQRrCGfaQpz7aA
庭美動物醫院,臺南市安南區北安路3段205號,臺南市,安南區,ChIJk4i-WqB3bjQRzVM2QvL2E-M
徐犬貓專科醫院,桃園市龍潭區中豐路中山段13號,桃園市,龍潭區,ChIJozNS1-M8aDQRRWIzgHO1C68
恩加動物醫院,臺北市信義區松山路315-2號1樓,臺北市,信義區,ChIJIUSMmaGrQjQRtWosR4g5rXA
恩亞動物醫院,臺北市松山區健康路325巷14號1樓,臺北市,松山區,ChIJfXqeCwCrQjQRP-gajLxuQ0A
恩典動物醫院,臺北市中山區民生東路2段45號1樓及2樓,臺北市,中山區,ChIJTweMsV2pQjQR8ToirK2tW8E
恩怡動物醫院,臺南市東區東門路2段242號,臺南市,東區,ChIJpRgQupl2bjQRWa4LUzcSUgQ
恩萊動物醫院,臺北市士林區承德路4段294號1樓,臺北市,士林區,ChIJh4BkSc2vQjQRwiW4Z_Orius
恩澤動物醫院,高雄市苓雅區武廟路160之2號,高雄市,苓雅區,ChIJhdYI82oFbjQRXWR2fDkw2wM
恩孺動物診所,臺北市中正區金山南路1段92號1樓,臺北市,中正區,ChIJYS4xaXipQjQRptGEWLnEHow
悅生動物醫院,高雄市左營區大中二路260號,高雄市,左營區,ChIJqWpBbwAFbjQRVC5KqrexpRk
振生動物醫院,桃園市平鎮區金陵路109號,桃園市,平鎮區,ChIJPQSxCE4iaDQRlu3WPjfuGBE
振愛動物醫院,桃園市中壢區龍東路188號,桃園市,中壢區,ChIJ5ZYLZn0iaDQRJQv3-oxmV_s
振源動物醫院,桃園市桃園區中山東路215號,桃園市,桃園區,ChIJWcy29_ceaDQRa6CS6Cp-OX4
核心動物醫院,臺北市內湖區舊宗路1段50號,臺北市,內湖區,ChIJRU4yNoKrQjQRb8AFxTGaojw
桂林動物醫院,高雄市小港區中安路598號,高雄市,小港區,ChIJ9ZMiRbgcbjQRBjCXwLU24yE
桔加G+動物醫院,桃園市大園區致祥三街40號,桃園市,大園區,ChIJrRDLKQAhaDQRG6ictsRh5gQ
桔醬動物醫院,桃園市楊梅區新成路27號,桃園市,楊梅區,ChIJ1din-_0laDQRr5_x22JWw5c
栗子動物醫院,臺中市太平區中山路三段2之5號,臺中市,太平區,ChIJ33Y9LlA9aTQRDGOvGX6VdKc
格林威治動物醫院,臺中市南屯區文心路一段486號,臺中市,南屯區,ChIJCedGUo09aTQR-j6FTlYhAEs
桃園市野鳥學會附設非營利野生動物診所,桃園市八德區高城五街22巷5弄5號,桃園市,八德區,ChIJcV3t9xAfaDQROISf50r9X7k
桃鶯動物醫院,桃園市桃園區桃鶯路101號,桃園市,桃園區,ChIJ7XNwPuUeaDQRl9tcq6uJDlI
泰安家畜診所,台南市學甲區中正路140號,台南市,學甲區,ChIJbRvFHAB_bjQRx6MzCo7C06E
泰安動物醫院,桃園市龜山區萬壽路二段1319號,桃園市,龜山區,ChIJMTn-2_QeaDQRjCS_7cioZ_Y
泰安動物醫院,高雄市鳳山區新武里瑞隆東路266號,高雄市,鳳山區,ChIJG2SUuVUDbjQRnlA4ct367Zc
泰安動物醫院,新北市永和區永貞路83號,新北市,永和區,ChIJs5vkFeapQjQRSeZTWnQAgxk
泰林動物醫院,新北市泰山區楓江路21號,新北市,泰山區,ChIJS7MdEjKmQjQRrOS9pf3EbDY
泰爾動物醫院,臺中市沙鹿區臺灣大道七段941號,臺中市,沙鹿區,ChIJVUa5ZfAUaTQRbos_e4j3I7U
泰興動物醫院,臺南市歸仁區大順街101號,臺南市,歸仁區,ChIJPbzvT3xxbjQRz-hZ4WiIrBY
烏鐸動物醫院,高雄市苓雅區中正一路139、141號,高雄市,苓雅區,ChIJccPry7kEbjQR_GsBRo9ME8Y
益豐動物診所,桃園市桃園區福林里3鄰吉多街96號,桃園市,桃園區,ChIJUTF2WmIfaDQRE7qm45QWgT8
真正動物醫院,新北市中和區安平路200-1號,新北市,中和區,ChIJU8jVJN6pQjQRlTEzNB4Kd2U
祐田動物醫院,臺中市北屯區崇德二路一段28號,臺中市,北屯區,ChIJq9dPxe0XaTQR4qfvKOaiVXE
祐熙動物醫院,臺北市南港區玉成街66-26號,臺北市,南港區,ChIJT1H6dberQjQRrbtoYReo6wM
純粹動物醫院,臺北市南港區興中路80巷24號,臺北市,南港區,ChIJjW040dqrQjQR_DGsQ7nw_Zw
紐約紐約動物醫院,新北市板橋區文化路2段139號1樓,新北市,板橋區,ChIJUQ7QYcOpQjQR5pq4Adm5LOk
紐特動物醫院,臺南市新營區南紙街119-8號,臺南市,新營區,ChIJX6H4F6AhaDQReKPQ3ayJ3eM
納嘉動物醫院,臺北市內湖區民權東路6段483號1樓,臺北市,內湖區,ChIJjzQr-72sQjQRH_ZC4HtHav4
耕莘動物醫院,新北市新店區光明街157號1樓,新北市,新店區,ChIJ5bmInIkBaDQR28Orjo26QUU
草衙動物醫院,高雄市前鎮區草衙二路497號,高雄市,前鎮區,ChIJpbCoGT0DbjQRviP4BWzStAU
馬汀動物醫院,臺中市大里區中興路二段386-4號,臺中市,大里區,ChIJnSX9vMI8aTQR5ym7IvchJck
馬汀動物醫院,高雄市左營區至聖路235號,高雄市,左營區,ChIJ-7BwXgIFbjQRf4q2xQ91GgY
馬汀動物醫院,台南市永康區中華路8-2號,台南市,永康區,ChIJDWVVu8Z2bjQRNS0KMifvVEA
馬達加斯加動物醫院,高雄市鳳山區中山東路105號,高雄市,鳳山區,ChIJkzwzvWobbjQRzjDBVxxOUzo
馬達加斯加動物醫院,新北市板橋區文化路二段500號1樓,新北市,板橋區,ChIJt_T7Z0SoQjQRCJclB7niL8E
高民動物醫院,高雄市鳳山區中山西路217之1號,高雄市,鳳山區,ChIJfU2W-DUbbjQRZTZqH4RYYZs
高生動物醫院,桃園市桃園區中山路419號,桃園市,桃園區,ChIJf0aUJBsfaDQRCObHYo56fW4
高生動物醫院,高雄市苓雅區三多一路287號,高雄市,苓雅區,ChIJm4Tr3roEbjQRTDRsZvFPZCk
高生動物醫院,臺中市南區信義南街249號,臺中市,南區,ChIJS5uyjRo9aTQRWWgVeq7l3B8
高頂動物醫院,臺中市太平區永成北路113號,臺中市,太平區,ChIJEeMBjtQiaTQRUSCIv9mzWA4
高登動物醫院,新北市新店區三民路106號,新北市,新店區,ChIJleAwYB4CaDQR0yXTCEuDyws
高雄市動物保護處,高雄市鳳山區忠義街166號,高雄市,鳳山區,ChIJ_8zFFzYbbjQRYhn7sRXJ2bs
高雄東林動物醫院,高雄市前鎮區二聖二路64號一樓,高雄市,前鎮區,ChIJQ7VO05oFbjQRlX10PkgigUI
淯生動物醫院,新北市三峽區復興路36-1號,新北市,三峽區,ChIJOw5cp_MbaDQRmQusXw5Sgv0
偉源動物醫院,高雄市楠梓區後昌路1048號,高雄市,楠梓區,ChIJ851L-70PbjQRrfZAUYVh7AU
健中動物醫院,高雄市三民區鼎中路230號一樓、二樓,高雄市,三民區,ChIJDdjaYxgFbjQRC6By2Cq8tWA
健生動物醫院,臺北市內湖區台北市成功路四段182巷8弄4號,臺北市,內湖區,ChIJ0b9jpPKsQjQRsRPNdlhRlb8
健生動物醫院,高雄市前鎮區一心一路275號,高雄市,前鎮區,ChIJ_2kN3GMDbjQRH6nYGtB0mLc
健生動物醫院,台中市大里區東榮路306號,台中市,大里區,ChIJJ1lzhhc9aTQRD4sQNNyZ1wk
健安動物醫院,高雄市苓雅區建國一路270號,高雄市,苓雅區,ChIJpybDTscEbjQRv7jUi4UaykQ
健康動物醫院,台中市南屯區河南路四段222號,台中市,南屯區,ChIJI8B7sek9aTQRH-oTc2yP7rA
動物之家獸醫院,臺南市東區小東路248-4號,臺南市,東區,ChIJXcPe9MR2bjQRDVUmpT2IeTM
曼巴動物醫院,桃園市中壢區元化路73號,桃園市,中壢區,ChIJ3QKgm_QjaDQR-SW32DruHmU
曼哈頓動物醫院,臺北市松山區市民大道4段77號,臺北市,松山區,ChIJLdi9QdurQjQRfWYgHqZMFhM
唯光動物醫院,新北市永和區中正路714號1、2樓,新北市,永和區,ChIJHaIScoqpQjQRU7M9_Ca5xj0
啤酒豬動物醫院,新北市汐止區忠三街120巷54號1樓,新北市,汐止區,ChIJZw3IEUtTXTQRfoz1qxbrqqY
國民動物醫院,高雄市燕巢區西燕里興隆巷12號,高雄市,燕巢區,ChIJyecbKFYTbjQRZGk7fEF10JE
國立中興大學獸醫教學醫院,臺中市西區向上路一段21號,臺中市,西區,ChIJNzfkZh09aTQRTmrQG1_vLyI
國立台中高農附設家畜醫院,臺中市東區台中路283號,臺中市,東區,ChIJuYinTRg9aTQRtRed-SiEcYo
國立臺灣大學生物資源暨農學院附設動物醫院,臺北市大安區基隆路3段153號,臺北市,大安區,ChIJAQBABySqQjQRHZy2pDlkpsk
國華動物醫院,高雄市前鎮區和平二路36號,高雄市,前鎮區,ChIJwZAxGF4DbjQRCSeJgaOw528
國寶動物醫院,臺北市中山區八德路2段229-2號,臺北市,中山區,ChIJF6U6RwCpQjQR6vUtNAzXgQ8
培昱動物醫院,高雄市鳳山區保泰路6號,高雄市,鳳山區,ChIJa_4JM9oDbjQRzEsiFsNF5yE
專心動物醫院,臺北市中正區仁愛路1段47號,臺北市,中正區,ChIJEcci1ymqQjQRQlvV10b8sX8
崇仁動物醫院,臺中市南屯區五權西路二段395號全棟(含2樓),臺中市,南屯區,ChIJy4oGMbg9aTQRyrJm3Bk4CVs
崇仁動物醫院,高雄市小港區平和路43號,高雄市,小港區,ChIJLbNgpdcCbjQRGvg-npOdsUM
崇倫動物醫院,臺中市南區忠明南路578號,臺中市,南區,ChIJC05O1K09aTQRPqlfQiLVd30
崇恩動物醫院,桃園市楊梅區文化街32號,桃園市,楊梅區,ChIJr3gh_UQjaDQRKNkzgcBXAz8
崇愛行動獸醫院,高雄市小港區廠前路2號一樓,高雄市,小港區,ChIJWxx__CB0bjQR5x3fLbcLSy4
崇愛動物醫院,臺南市東區崇明路463號,臺南市,東區,ChIJWxx__CB0bjQR5x3fLbcLSy4
崇德動物醫院,臺中市北屯區崇德二路二段159號,臺中市,北屯區,ChIJHWIZt8MXaTQRk8NVFjV0g2k
常明動物醫院,臺北市大安區復興南路2段322號1樓,臺北市,大安區,ChIJiWeKhC6qQjQRPrhkF5uJ1wA
常源動物醫院,臺北市士林區德行東路189號1樓,臺北市,士林區,ChIJMfNTV4OuQjQR8guQLN_sE7c
康禾動物醫院,高雄市前鎮區復興三路313號一樓、二樓,高雄市,前鎮區,ChIJPcOc8mIDbjQRJqAR1HnGBKY
康廷動物醫院,臺北市中正區和平西路2段58-1號1樓,臺北市,中正區,ChIJKd2CX5ipQjQRjJ-sK1TNuzA
康展動物醫院,新北市永和區福和路316-1號,新北市,永和區,ChIJV5mZfQCpQjQRFOJGjhmI8iI
康泰動物醫院,台北市內湖區康樂街164-1號1樓,台北市,內湖區,ChIJSZ_rGLesQjQRj3qbKyfvHpk
康淇動物醫院,桃園市中壢區元化路2段50號,桃園市,中壢區,ChIJaUdgEjQiaDQRdC0D_9c3E9o
康莊動物醫院,高雄市小港區康莊路15號,高雄市,小港區,ChIJYc0vTdocbjQRwNGXlL6-Xt8
康普動物醫院,臺北市松山區南京東路四段141號1、2樓,臺北市,松山區,ChIJC80KLEurQjQRZEcA0CwwDg4
康翔動物醫院,臺南市新營區長榮路一段559號,臺南市,新營區,ChIJDR_xYcCFbjQRQq9k_pgEqPQ
康寧動物醫院,臺北市萬華區長沙街2段157號,臺北市,萬華區,ChIJDz0wAaipQjQRgrf1K8EdxW0
康熙動物醫院,臺中市北區天祥街2號,臺中市,北區,ChIJF-vB9eEXaTQRBWOnVWl4CE4
康爾維動物醫院,新北市新店區安康路2段308號,新北市,新店區,ChIJTya3mFICaDQR0zMI270L6Fo
康維乳牛專科診所,臺南市新營區金華路一段128號,臺南市,新營區,ChIJibMqcX2HbjQRoo5yppGV8gQ
康德動物醫院,臺中市北屯區崇德路二段270號,臺中市,北屯區,ChIJDcNFJwYXaTQRVwAUOXNMHc8
康寶動物醫院,新北市中和區中興街130號1樓,新北市,中和區,ChIJbTQVtXsCaDQRWn4mm5BksSg
康馨動物醫院,新北市土城區中央路一段234號,新北市,土城區,ChIJux9OWTMdaDQRBNIxE7VYOIY
張賽鴿動物醫院,高雄市三民區澄清路535號,高雄市,三民區,ChIJGU9c5SwbbjQRMZEn_95e71k
強生動物醫院,臺中市西屯區漢口路一段137號,臺中市,西屯區,ChIJ822u1YU9aTQRW6VK82QuVNo
強生動物醫院,臺南市中西區臨安路一段237號,臺南市,中西區,ChIJ7WV2Mmd2bjQRBpuV7mp9oVQ
強森動物醫院,高雄市前鎮區鄭和南路412號,高雄市,前鎮區,ChIJbZVsmWYDbjQRwMnj4ePgDeA
彩虹動物醫院,臺中市大里區國光路2段318號,臺中市,大里區,ChIJaZ6rBu88aTQRW6nhQi8T_Lo
彩虹動物醫院,桃園市桃園區大興西路一段221號1樓,桃園市,桃園區,ChIJ5yZo76UfaDQRy-1jCwoxkmk
惟心動物醫院,桃園市桃園區大興路207號1、2樓,桃園市,桃園區,ChIJF64lckweaDQRK6dXrwKnaMw
惟新動物醫院,臺北市中山區明水路672巷34號1樓,臺北市,中山區,ChIJS14lyRGsQjQR_wSbv-0vGks
捷飛達動物醫院,高雄市左營區榮總路396號,高雄市,左營區,ChIJSzdhwEIFbjQRyT-7Gj0mY58
啟仁動物醫院,臺中市大里區中興路一段364號,臺中市,大里區,ChIJXSdYgr48aTQRnO3GjPio5fk
啟仁動物醫院,台南市善化區大成路338號,台南市,善化區,ChIJHVfEG357bjQRTJdZhxQL3u8
晨心動物醫院,高雄市三民區建元路26號,高雄市,三民區,ChIJB6QI990EbjQR5uRk7smDICM
晨星動物醫院,臺中市西區大明街4號,臺中市,西區,ChIJ1Z1nNAw9aTQRDR4RethGfjw
晨曦動物醫院,桃園市桃園區龍安街193號,桃園市,桃園區,ChIJszCshhIfaDQR9JkVNS7kWCM
梁動物醫院,桃園市龍潭區東龍路136號,桃園市,龍潭區,ChIJ6_tNOf08aDQRi8NrpB-Ee4g
梅西動物醫院,高雄市左營區文府路498號,高雄市,左營區,ChIJh1uDlJgFbjQR21JPlaPupu4
梅島動物醫院,臺中市西屯區西屯路三段148之37號,臺中市,西屯區,ChIJLzOUDBkWaTQRspQVdPevw5o
梅森動物醫院,臺中市大里區中興路一段316-3號,臺中市,大里區,ChIJs8Ooy7s9aTQRFL6V0koZ4lw
淡水動物醫院,新北市淡水區中山路159之2號,新北市,淡水區,ChIJ0xacT1elQjQRyBSBFIanrGs
清豐動物醫院,高雄市楠梓區鳳楠路259號,高雄市,楠梓區,ChIJ11feqcUPbjQRhDKI6bCqfcw
牽牽手動物醫院,高雄市三民區永年街38號,高雄市,三民區,ChIJbYNYYDQFbjQR20xDOszX6is
現代動物醫院,高雄市前金區自強二路41號,高雄市,前金區,ChIJF-wl6H0EbjQRfKUz69wx6os
