name_filtered,address_filtered,city,district,place_id,name_checked,business_status,address_checked,phone,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
阿尼牧絲寵物旅館,臺中市烏日區臺中市烏日區高鐵路一段12號1樓、2樓、3樓,臺中市,烏日區,ChIJr8v8PjQ_aTQRvlf2GZNHJRk,阿尼牧絲寵物旅館,OPERATIONAL,414台灣臺中市烏日區高鐵路一段12號,0921016857,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 休息', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['establishment', 'point_of_interest']",5.0,10.0,120.6018331,24.1060388,https://maps.google.com/?cid=1811933122207831998,https://www.facebook.com/profile.php?id=100087432038752&mibextid=LQQJ4d',2023-07-06
貓僕舍寵物商行,臺北市大同區重慶北路三段73號1樓,臺北市,大同區,ChIJrRSDnjipQjQRxNlhgMxQD-g,貓僕舍複合式貓旅館,OPERATIONAL,10362台灣臺北市大同區重慶北路三段73號,0225851417,"['星期一: 10:30 – 19:00', '星期二: 10:30 – 19:00', '星期三: 10:30 – 19:00', '星期四: 10:30 – 19:00', '星期五: 10:30 – 19:00', '星期六: 11:00 – 19:00', '星期日: 11:00 – 19:00']","['establishment', 'point_of_interest']",4.9,52.0,121.5138623,25.0664411,https://maps.google.com/?cid=16721672780707387844,https://lin.ee/ZSLqO6x,2025-06-01
小蘋果寵物犬舍,臺南市新化區協興里8鄰太平街130及132號1樓,臺南市,新化區,ChIJrUS1Cu5xbjQReIcNQ7OeI6g,小蘋果寵物犬舍,OPERATIONAL,712台灣臺南市新化區太平街132號,0983568365,"['星期一: 12:00 – 21:00', '星期二: 12:00 – 21:00', '星期三: 12:00 – 21:00', '星期四: 12:00 – 21:00', '星期五: 12:00 – 21:00', '星期六: 12:00 – 21:00', '星期日: 12:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,24.0,120.3014717,23.0384476,https://maps.google.com/?cid=12115701915318060920,https://www.smallapplepet.com/,2025-10-19
亞尼客寵物美容店,新北市板橋區大觀路3段142號1樓,新北市,板橋區,ChIJrWV9-iYdaDQRo_0_yi85wRk,亞尼客寵物美容店,OPERATIONAL,220台灣新北市板橋區大觀路三段142號,0226812885,"['星期一: 10:30 – 20:00', '星期二: 10:30 – 20:00', '星期三: 10:30 – 20:00', '星期四: 休息', '星期五: 10:30 – 20:00', '星期六: 10:30 – 20:00', '星期日: 10:30 – 20:00']","['establishment', 'point_of_interest']",5.0,10.0,121.4315136,24.9934363,https://maps.google.com/?cid=1855827398872792483,,2024-11-21
金冠霖寵物有限公司,桃園市蘆竹區錦中里南崁路一段24號1樓,桃園市,蘆竹區,ChIJrWWeSnSgQjQRh5AAPb6JysE,金冠霖寵物店,OPERATIONAL,338台灣桃園市蘆竹區南崁路一段24號,033526602,"['星期一: 休息', '星期二: 09:00 – 21:00', '星期三: 09:00 – 21:00', '星期四: 休息', '星期五: 09:00 – 21:00', '星期六: 09:00 – 21:00', '星期日: 09:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",2.7,30.0,121.2897564,25.0509587,https://maps.google.com/?cid=13964125044775882887,,2024-11-07
哈荳米比商行,臺北市內湖區內湖路二段376巷12號1樓,臺北市,內湖區,ChIJrWknoYatQjQR_UhkgNr5hO4,米法寵物 Mira pet store,OPERATIONAL,114台灣臺北市內湖區康寧路一段157號1樓,0227949310,"['星期一: 13:30 – 21:30', '星期二: 13:30 – 21:30', '星期三: 13:30 – 21:30', '星期四: 13:30 – 21:30', '星期五: 13:30 – 21:30', '星期六: 13:30 – 21:30', '星期日: 13:30 – 21:30']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,86.0,121.5946422,25.0791183,https://maps.google.com/?cid=17187136794804898045,http://www.facebook.com/mirapetstore,2021-01-04
毛多多生活館,新北市鶯歌區鳳七路290、292號1樓、夾層,新北市,鶯歌區,ChIJrWrOSjcfaDQRFA410QUz2VM,毛多多生活館,OPERATIONAL,239台灣新北市鶯歌區鳳七路290號,0226771088,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 10:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,86.0,121.3286627,24.9731999,https://maps.google.com/?cid=6041916475171999252,https://g.page/r/CRQONdEFM9lTEBM/review,2025-06-20
貓愛貓殿堂,新北市板橋區龍泉街124巷2號,新北市,板橋區,ChIJrX1cis-pQjQR1ty74b9A28c,貓愛貓殿堂cat love cat palace - 專門貓店 / 專業品種貓培育 / 合法貓舍 / 健康保障一年 / 新北板橋買貓賣貓 / 買英長.英短.美短.布偶貓.曼赤肯短腿貓.小步舞曲.波斯貓.美國短毛貓.英國短毛貓.長毛貓《電話預約來訪制》,OPERATIONAL,220台灣新北市板橋區龍泉街124巷2號,0968800991,"['星期一: 13:00 – 21:00', '星期二: 13:00 – 21:00', '星期三: 13:00 – 21:00', '星期四: 13:00 – 21:00', '星期五: 13:00 – 21:00', '星期六: 13:00 – 21:00', '星期日: 13:00 – 21:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,261.0,121.4569464,25.0242119,https://maps.google.com/?cid=14401175426317409494,https://cat-love-cat-palace.webnode.tw/,2025-04-02
香郊遊寵物美容,臺南市安南區安南區國安街210巷22號,臺南市,安南區,ChIJrXgMkJN3bjQRc8WST5YJVIc,香郊遊-寵物美容,OPERATIONAL,709台灣臺南市安南區國安街210巷22號,063588765,"['星期一: 10:30 – 20:00', '星期二: 10:30 – 20:00', '星期三: 休息', '星期四: 10:30 – 20:00', '星期五: 10:30 – 20:00', '星期六: 10:30 – 20:00', '星期日: 10:30 – 20:00']","['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.9,160.0,120.1864291,23.0226297,https://maps.google.com/?cid=9751429634348729715,https://www.instagram.com/gamedog888?igsh=MTVxOGNhdGxtNDMxNg==,2025-09-20
糖狗貓寵物沙龍,臺南市北區長榮路五段8之1號1樓,臺南市,北區,ChIJrZzSYe92bjQRh3LsGpWpGXE,糖狗貓寵物沙龍,OPERATIONAL,"號, No. 8-1長榮路五段北區臺南市台灣 704",0985966147,"['星期一: 休息', '星期二: 11:30 – 18:30', '星期三: 11:30 – 18:30', '星期四: 休息', '星期五: 11:30 – 18:30', '星期六: 11:30 – 18:30', '星期日: 11:30 – 18:30']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,32.0,120.220919,23.0083619,https://maps.google.com/?cid=8149731458570547847,,2021-06-21
懶狗狗寵物沙龍,高雄市楠梓區右昌街124號,高雄市,楠梓區,ChIJraLBiZIPbjQReEI7nk18NDI,Shaggy Dog 懶狗狗寵物沙龍,OPERATIONAL,811台灣高雄市楠梓區右昌街124號,079623032,"['星期一: 09:00 – 18:00', '星期二: 09:00 – 18:00', '星期三: 09:00 – 18:00', '星期四: 09:00 – 18:00', '星期五: 09:00 – 18:00', '星期六: 09:00 – 18:00', '星期日: 休息']","['establishment', 'point_of_interest']",5.0,14.0,120.2904696,22.7102783,https://maps.google.com/?cid=3617653073494360696,https://www.facebook.com/profile.php?id=61564465259787,2024-11-09
渵屋創意工作室,高雄市鳳山區新昌街32號,高雄市,鳳山區,ChIJrbBQsKoEbjQRuAvBEG3yho4,渵屋創意工作室,OPERATIONAL,830台灣高雄市鳳山區新昌街32號,077675921,"['星期一: 12:00 – 20:00', '星期二: 12:00 – 20:00', '星期三: 休息', '星期四: 12:00 – 20:00', '星期五: 12:00 – 20:00', '星期六: 12:00 – 20:00', '星期日: 12:00 – 20:00']","['establishment', 'point_of_interest']",4.7,32.0,120.343049,22.608234,https://maps.google.com/?cid=10270162550511438776,https://www.facebook.com/maowuart,2022-12-18
東森寵物雲股份有限公司仁德中山分公司,臺南市仁德區仁義里22鄰中山路491號1樓,臺南市,仁德區,ChIJrdQXsFVxbjQRAbcqqnJSf4Q,東森寵物 仁德中山店,OPERATIONAL,71742台灣臺南市仁德區中山路491號,062708339,"['星期一: 10:00 – 21:00', '星期二: 10:00 – 21:00', '星期三: 10:00 – 21:00', '星期四: 10:00 – 21:00', '星期五: 10:00 – 21:00', '星期六: 10:00 – 21:00', '星期日: 10:00 – 21:00']","['establishment', 'point_of_interest', 'store']",4.5,442.0,120.2549463,22.9710144,https://maps.google.com/?cid=9547440387483416321,https://www.etipets.com/store?company=&searvice=&city=%E5%8F%B0%E5%8D%97%E5%B8%82&storename=%E4%BB%81%E5%BE%B7,2025-03-31
東森寵物雲股份有限公司龜山巨蛋分公司,桃園市龜山區山德里萬壽路二段1379號,桃園市,龜山區,ChIJres4rvYeaDQRg9QzSaBXUmo,東森寵物 桃園巨蛋店,OPERATIONAL,333台灣桃園市龜山區萬壽路二段1379號,033490666,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,1961.0,121.3252333,24.9924877,https://maps.google.com/?cid=7661282262045152387,http://www.104pet.com.tw/,2025-04-10
品淇時尚寵物美容店,臺中市南屯區大業路595號,臺中市,南屯區,ChIJs0bsR7o9aTQRBYY4Xef_ujc,迷妳寵物.I love mini dog,OPERATIONAL,408台灣臺中市南屯區大業路595號,0424714483,"['星期一: 11:00 – 19:00', '星期二: 11:00 – 19:00', '星期三: 11:00 – 19:00', '星期四: 11:00 – 19:00', '星期五: 11:00 – 19:00', '星期六: 11:00 – 19:00', '星期日: 休息']","['establishment', 'point_of_interest']",4.4,25.0,120.6354661,24.1535871,https://maps.google.com/?cid=4015803386920732165,https://m.facebook.com/austen555555/?locale2=zh_TW,2025-01-14
貓這裡手作工作室,臺南市東區崇德二十二街52號1樓,臺南市,東區,ChIJs1lJiBh0bjQRTA3AoOTDWiA,貓這裡貓咪旅館（預約制）,OPERATIONAL,701台灣臺南市東區崇德二十二街52號,0963042493,"['星期一: 09:00 – 20:00', '星期二: 09:00 – 20:00', '星期三: 09:00 – 20:00', '星期四: 09:00 – 20:00', '星期五: 09:00 – 20:00', '星期六: 09:00 – 20:00', '星期日: 09:00 – 20:00']","['establishment', 'point_of_interest', 'veterinary_care']",4.9,48.0,120.2290715,22.9666263,https://maps.google.com/?cid=2331391143834553676,https://m.facebook.com/herecatshtl/,2023-05-02
犬藝匠寵物美容沙龍,臺中市南區五權南路548號1樓,臺中市,南區,ChIJs2x0h4U9aTQRD5MrjON9_Xc,犬藝匠-寵物美容沙龍,OPERATIONAL,402台灣臺中市南區五權南路548號,0422608363,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 休息', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,43.0,120.6701874,24.1166668,https://maps.google.com/?cid=8646205275883934479,https://www.facebook.com/%E7%8A%AC%E8%97%9D%E5%8C%A0-Pet-Grooming-Salon-335416497388300,2024-08-27
賀嘎宅貓咪旅館,臺南市北區開元路477號1樓及地下層,臺南市,北區,ChIJs4CUBrp3bjQRLaJ-Ur9SXr8,高冷貓旅館貓住宿,OPERATIONAL,70460台灣臺南市北區北成路72號,062813678,"['星期一: 10:00 – 13:30, 16:00 – 20:00', '星期二: 10:00 – 13:30, 16:00 – 20:00', '星期三: 10:00 – 13:30, 16:00 – 20:00', '星期四: 10:00 – 13:30, 16:00 – 20:00', '星期五: 10:00 – 13:30, 16:00 – 20:00', '星期六: 10:00 – 13:30, 16:00 – 20:00', '星期日: 10:00 – 13:30, 16:00 – 20:00']","['establishment', 'point_of_interest']",4.9,9.0,120.2099129,23.0192368,https://maps.google.com/?cid=13789550090731299373,https://www.facebook.com/gaolengcathotel,2024-11-15
賀嘎宅貓咪旅館,臺南市北區開元路477號1樓及地下層,臺南市,北區,ChIJs4CUBrp3bjQRLaJ-Ur9SXr8,高冷貓旅館貓住宿,OPERATIONAL,70460台灣臺南市北區北成路72號,062813678,"['星期一: 10:00 – 13:30, 16:00 – 20:00', '星期二: 10:00 – 13:30, 16:00 – 20:00', '星期三: 10:00 – 13:30, 16:00 – 20:00', '星期四: 10:00 – 13:30, 16:00 – 20:00', '星期五: 10:00 – 13:30, 16:00 – 20:00', '星期六: 10:00 – 13:30, 16:00 – 20:00', '星期日: 10:00 – 13:30, 16:00 – 20:00']","['establishment', 'point_of_interest']",4.9,9.0,120.2099129,23.0192368,https://maps.google.com/?cid=13789550090731299373,https://www.facebook.com/gaolengcathotel,2024-11-15
高冷貓旅館貓住宿,臺南市北區北成路72號1樓,臺南市,北區,ChIJs4CUBrp3bjQRLaJ-Ur9SXr8,高冷貓旅館貓住宿,OPERATIONAL,70460台灣臺南市北區北成路72號,062813678,"['星期一: 10:00 – 13:30, 16:00 – 20:00', '星期二: 10:00 – 13:30, 16:00 – 20:00', '星期三: 10:00 – 13:30, 16:00 – 20:00', '星期四: 10:00 – 13:30, 16:00 – 20:00', '星期五: 10:00 – 13:30, 16:00 – 20:00', '星期六: 10:00 – 13:30, 16:00 – 20:00', '星期日: 10:00 – 13:30, 16:00 – 20:00']","['establishment', 'point_of_interest']",4.9,9.0,120.2099129,23.0192368,https://maps.google.com/?cid=13789550090731299373,https://www.facebook.com/gaolengcathotel,2024-11-15
高冷貓旅館貓住宿,臺南市北區北成路72號1樓,臺南市,北區,ChIJs4CUBrp3bjQRLaJ-Ur9SXr8,高冷貓旅館貓住宿,OPERATIONAL,70460台灣臺南市北區北成路72號,062813678,"['星期一: 10:00 – 13:30, 16:00 – 20:00', '星期二: 10:00 – 13:30, 16:00 – 20:00', '星期三: 10:00 – 13:30, 16:00 – 20:00', '星期四: 10:00 – 13:30, 16:00 – 20:00', '星期五: 10:00 – 13:30, 16:00 – 20:00', '星期六: 10:00 – 13:30, 16:00 – 20:00', '星期日: 10:00 – 13:30, 16:00 – 20:00']","['establishment', 'point_of_interest']",4.9,9.0,120.2099129,23.0192368,https://maps.google.com/?cid=13789550090731299373,https://www.facebook.com/gaolengcathotel,2024-11-15
貓裡居有限公司,新北市林口區四維路245巷18號1樓,新北市,林口區,ChIJs6Z7MJanQjQRO6d2kcD44K4,貓裡居-咖啡廳（非寵物友善）+純貓旅館,OPERATIONAL,244台灣新北市林口區四維路245巷18號,0226039957,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store', 'veterinary_care']",4.6,400.0,121.3820517,25.0749649,https://maps.google.com/?cid=12601345263340529467,https://inline.app/booking/-N7o9cCI6RILJxzftaBR:inline-live-1/-N7o9cS9IG3K2yJSiA5e?language=zh-tw,2024-12-24
貓裡居有限公司,新北市林口區四維路245巷18號1樓,新北市,林口區,ChIJs6Z7MJanQjQRO6d2kcD44K4,貓裡居-咖啡廳（非寵物友善）+純貓旅館,OPERATIONAL,244台灣新北市林口區四維路245巷18號,0226039957,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store', 'veterinary_care']",4.6,400.0,121.3820517,25.0749649,https://maps.google.com/?cid=12601345263340529467,https://inline.app/booking/-N7o9cCI6RILJxzftaBR:inline-live-1/-N7o9cS9IG3K2yJSiA5e?language=zh-tw,2024-12-24
貓裡居有限公司文三分公司,新北市林口區新北市林口區文化三路一段402巷2號2樓,新北市,林口區,ChIJs6Z7MJanQjQRO6d2kcD44K4,貓裡居-咖啡廳（非寵物友善）+純貓旅館,OPERATIONAL,244台灣新北市林口區四維路245巷18號,0226039957,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store', 'veterinary_care']",4.6,400.0,121.3820517,25.0749649,https://maps.google.com/?cid=12601345263340529467,https://inline.app/booking/-N7o9cCI6RILJxzftaBR:inline-live-1/-N7o9cS9IG3K2yJSiA5e?language=zh-tw,2024-12-24
貓裡居有限公司文三分公司,新北市林口區新北市林口區文化三路一段402巷2號2樓,新北市,林口區,ChIJs6Z7MJanQjQRO6d2kcD44K4,貓裡居-咖啡廳（非寵物友善）+純貓旅館,OPERATIONAL,244台灣新北市林口區四維路245巷18號,0226039957,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store', 'veterinary_care']",4.6,400.0,121.3820517,25.0749649,https://maps.google.com/?cid=12601345263340529467,https://inline.app/booking/-N7o9cCI6RILJxzftaBR:inline-live-1/-N7o9cS9IG3K2yJSiA5e?language=zh-tw,2024-12-24
愛犬當家美容屋,桃園市平鎮區金星里中庸路116巷3號,桃園市,平鎮區,ChIJs7Xl89sjaDQRFl44rEf_szs,愛犬當家寵物美容旅館,OPERATIONAL,324台灣桃園市平鎮區中庸路116巷3號,0937949212,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 休息', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,115.0,121.2077346,24.9137535,https://maps.google.com/?cid=4302062752366091798,https://www.facebook.com/profile.php?id=100064197093156,2025-10-05
貓狗同萌有限公司,臺北市中山區新生北路一段138號地下1樓,臺北市,中山區,ChIJsQujd2apQjQReGhfaQdwqao,貓狗同萌寵物沙龍,OPERATIONAL,"號 B1, No. 138新生北路一段中山區臺北市台灣 10491",0926438287,"['星期一: 11:00 – 19:30', '星期二: 11:00 – 19:30', '星期三: 休息', '星期四: 11:00 – 19:30', '星期五: 11:00 – 19:30', '星期六: 11:00 – 19:30', '星期日: 11:00 – 19:30']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.0,4.0,121.5276024,25.0510957,https://maps.google.com/?cid=12297483434646792312,https://m.facebook.com/%E8%B2%93%E7%8B%97%E5%90%8C%E8%90%8C%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-558923550951103,2020-07-24
塔塔寵物美學,高雄市楠梓區樂群路131號,高雄市,楠梓區,ChIJsRd-sL4PbjQRIQ9Rkpe_GI4,塔塔寵物美學｜深層清潔spa｜日式有機草本泥｜奈米淨化浴,OPERATIONAL,811台灣高雄市楠梓區樂群路131號,073642262,"['星期一: 09:00 – 18:00', '星期二: 09:00 – 18:00', '星期三: 09:00 – 18:00', '星期四: 休息', '星期五: 09:00 – 18:00', '星期六: 09:00 – 18:00', '星期日: 休息']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,7.0,120.2971843,22.7178995,https://maps.google.com/?cid=10239144410542575393,,2023-11-28
品宇寵物綜合服務,高雄市左營區重立路232巷21號,高雄市,左營區,ChIJsT-cXgAFbjQRefcv8Z94Rbo,陸海空特寵專賣-自由直營店,OPERATIONAL,813台灣高雄市左營區自由三路250-1號,073451200,"['星期一: 10:30 – 22:00', '星期二: 10:30 – 22:00', '星期三: 10:30 – 22:00', '星期四: 10:30 – 22:00', '星期五: 10:30 – 22:00', '星期六: 10:30 – 23:00', '星期日: 10:30 – 23:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,440.0,120.311712,22.6729161,https://maps.google.com/?cid=13422266892789217145,https://lin.ee/e9kkM2R,2025-08-12
小犬大宅寵物旅店,臺中市南屯區大英街179號1樓、2樓,臺中市,南屯區,ChIJsUQsfK89aTQRU9yLcQWwsV4,小犬大宅寵物旅店,OPERATIONAL,408台灣臺中市南屯區大英街179號,,"['星期一: 10:00 – 20:00', '星期二: 休息', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']","['establishment', 'point_of_interest']",4.9,57.0,120.6486569,24.1460489,https://maps.google.com/?cid=6823428447869328467,https://www.facebook.com/profile.php?id=100090996446447&mibextid=LQQJ4d,2023-09-12
想見妮寵物沙龍,臺南市永康區中山南路490巷2弄10號1樓,臺南市,永康區,ChIJsXziuLJ3bjQRJtQCx4GV3OA,想見妮寵物美容-住宿,OPERATIONAL,710台灣臺南市永康區中山南路490巷2弄10號,0911087309,"['星期一: 休息', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'point_of_interest', 'store']",4.7,66.0,120.2395979,23.0174495,https://maps.google.com/?cid=16202989943994373158,https://lin.ee/Ki4HqWM,2025-03-13
哈利寵物精緻美容,臺北市中山區林森北路643號1樓,臺北市,中山區,ChIJsZ7eAFCpQjQRyotAPyRF2e4,哈利寵物精緻美容,OPERATIONAL,10491台灣臺北市中山區林森北路643號,0225981861,"['星期一: 11:00 – 21:00', '星期二: 11:00 – 21:00', '星期三: 11:00 – 21:00', '星期四: 休息', '星期五: 11:00 – 21:00', '星期六: 11:00 – 21:00', '星期日: 11:00 – 21:00']","['establishment', 'point_of_interest']",4.8,84.0,121.5258647,25.0674022,https://maps.google.com/?cid=17210863472955395018,https://www.facebook.com/HaLiPetSalon/,2024-04-15
迦恩寵物造型坊,臺中市潭子區福潭路507巷1號1樓,臺中市,潭子區,ChIJsZXyamIXaTQRGjQy4EW7Y8U,迦恩 寵物造型坊,OPERATIONAL,427台灣臺中市潭子區福潭路507巷1號,0983625677,"['星期一: 09:00 – 18:00', '星期二: 09:00 – 18:00', '星期三: 休息', '星期四: 09:00 – 18:00', '星期五: 09:00 – 18:00', '星期六: 09:00 – 18:00', '星期日: 休息']","['establishment', 'point_of_interest']",4.7,23.0,120.7106847,24.2138714,https://maps.google.com/?cid=14223417956954682394,https://www.facebook.com/HAPPY0612/,2023-09-01
三中東區啦啦寶都股份有限公司(南館),臺中市東區進德路600號,臺中市,東區,ChIJs_AuSHE9aTQR53GNrtvGVUk,Mitsui Shopping Park LaLaport 臺中,OPERATIONAL,40154台灣臺中市東區進德路600號,0422156991,"['星期一: 11:00 – 22:00', '星期二: 11:00 – 22:00', '星期三: 11:00 – 22:00', '星期四: 11:00 – 22:00', '星期五: 11:00 – 22:00', '星期六: 10:30 – 22:00', '星期日: 10:30 – 22:00']","['establishment', 'point_of_interest', 'shopping_mall', 'tourist_attraction']",4.3,13678.0,120.6922313,24.13424,https://maps.google.com/?cid=5284348384617787879,https://www.mitsui-shopping-park.com.tw/lalaport/taichung/tw/index.html,2025-09-24
三中東區啦啦寶都股份有限公司(南館),臺中市東區進德路600號,臺中市,東區,ChIJs_AuSHE9aTQR53GNrtvGVUk,Mitsui Shopping Park LaLaport 臺中,OPERATIONAL,40154台灣臺中市東區進德路600號,0422156991,"['星期一: 11:00 – 22:00', '星期二: 11:00 – 22:00', '星期三: 11:00 – 22:00', '星期四: 11:00 – 22:00', '星期五: 11:00 – 22:00', '星期六: 10:30 – 22:00', '星期日: 10:30 – 22:00']","['establishment', 'point_of_interest', 'shopping_mall', 'tourist_attraction']",4.3,13678.0,120.6922313,24.13424,https://maps.google.com/?cid=5284348384617787879,https://www.mitsui-shopping-park.com.tw/lalaport/taichung/tw/index.html,2025-09-24
三中東區啦啦寶都股份有限公司(北館),臺中市東區進德路600號,臺中市,東區,ChIJs_AuSHE9aTQR53GNrtvGVUk,Mitsui Shopping Park LaLaport 臺中,OPERATIONAL,40154台灣臺中市東區進德路600號,0422156991,"['星期一: 11:00 – 22:00', '星期二: 11:00 – 22:00', '星期三: 11:00 – 22:00', '星期四: 11:00 – 22:00', '星期五: 11:00 – 22:00', '星期六: 10:30 – 22:00', '星期日: 10:30 – 22:00']","['establishment', 'point_of_interest', 'shopping_mall', 'tourist_attraction']",4.3,13678.0,120.6922313,24.13424,https://maps.google.com/?cid=5284348384617787879,https://www.mitsui-shopping-park.com.tw/lalaport/taichung/tw/index.html,2025-09-24
三中東區啦啦寶都股份有限公司(北館),臺中市東區進德路600號,臺中市,東區,ChIJs_AuSHE9aTQR53GNrtvGVUk,Mitsui Shopping Park LaLaport 臺中,OPERATIONAL,40154台灣臺中市東區進德路600號,0422156991,"['星期一: 11:00 – 22:00', '星期二: 11:00 – 22:00', '星期三: 11:00 – 22:00', '星期四: 11:00 – 22:00', '星期五: 11:00 – 22:00', '星期六: 10:30 – 22:00', '星期日: 10:30 – 22:00']","['establishment', 'point_of_interest', 'shopping_mall', 'tourist_attraction']",4.3,13678.0,120.6922313,24.13424,https://maps.google.com/?cid=5284348384617787879,https://www.mitsui-shopping-park.com.tw/lalaport/taichung/tw/index.html,2025-09-24
自遊自宅寵物住宿,高雄市左營區文學路655號,高雄市,左營區,ChIJs_QoYDsFbjQR_XYe4Cyey_U,自遊自宅寵物旅館,OPERATIONAL,813台灣高雄市左營區文學路655號,0978730215,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 10:00 – 19:00']","['establishment', 'point_of_interest']",5.0,38.0,120.3193315,22.6897553,https://maps.google.com/?cid=17711423875140450045,https://www.instagram.com/gogo_free2023/,2025-01-14
傑士宇企業社,臺中市太平區育德路192號1樓,臺中市,太平區,ChIJsbATji8jaTQRTdR-Cis_JB4,振宇企業社,OPERATIONAL,411台灣臺中市太平區德明路320巷56號,,,"['establishment', 'point_of_interest']",,,120.7229299,24.1021029,https://maps.google.com/?cid=2171930374391649357,,
星都實業股份有限公司,高雄市鼓山區青海路396號(右側),高雄市,鼓山區,ChIJsbrke24FbjQRrH7F2jbw0Y0,徠寵 LAP Cat Bar & Restaurant ｜品種貓找家長｜貓咪住宿｜貓咪選品｜犬貓美容（八月起無公休日）,OPERATIONAL,804台灣高雄市鼓山區青海路396號2樓,075528158#2,"['星期一: 12:00 – 21:00', '星期二: 12:00 – 21:00', '星期三: 12:00 – 21:00', '星期四: 12:00 – 21:00', '星期五: 12:00 – 21:00', '星期六: 12:00 – 21:00', '星期日: 12:00 – 21:00']","['beauty_salon', 'establishment', 'point_of_interest', 'university']",5.0,1290.0,120.285007,22.6516743,https://maps.google.com/?cid=10219213147869642412,http://www.laplap-inc.com/,2025-09-29
三天二夜有限公司,臺北市中山區樂群三路73號2樓及75號2樓,臺北市,中山區,ChIJserBE2StQjQRBHbIRpiOLSE,3天2夜寵物旅館、美容Spa,OPERATIONAL,104台灣臺北市中山區樂群三路73號2樓,0285015649,"['星期一: 08:00 – 19:00', '星期二: 08:00 – 19:00', '星期三: 08:00 – 19:00', '星期四: 08:00 – 19:00', '星期五: 08:00 – 19:00', '星期六: 08:00 – 19:00', '星期日: 08:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,49.0,121.5537239,25.0828175,https://maps.google.com/?cid=2390723761877317124,,2024-08-04
