place_id,name_checked,address_checked,phone,city,district,business_status,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review,id
ChIJDTbilnh2bjQR57AnKDfQFxI,慈愛動物醫院-台南總院,70245台灣臺南市南區西門路一段473號,062203166,臺南市,南區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",3.1,551.0,120.1974914,22.9820613,https://maps.google.com/?cid=1303739552462516455,https://m.facebook.com/Lkah003,2025-04-01,hp0904
ChIJE5rpb3N1bjQRpTxzUk7czss,酷比動物醫院/犬貓內外科/特殊寵物內外科/南區推薦動物醫院/台南雷射高壓氧治療中心,702007台灣臺南市南區夏林路210號,062631058,臺南市,南區,OPERATIONAL,55.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,447.0,120.1949081,22.9797896,https://maps.google.com/?cid=14685917663850609829,https://www.coobihospital.com/,2025-07-06,hp0905
ChIJOdVyhcZ1bjQR6kEaQAKD-94,弘光動物醫院,702台灣臺南市南區永成路三段551巷1號,062618477,臺南市,南區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,174.0,120.1951784,22.9746864,https://maps.google.com/?cid=16067580141263012330,,2025-07-03,hp0906
ChIJXXQMvS53bjQRAWhQ3_hjXFU,慕光動物醫院《推薦動物醫院》寵物救治｜寵物醫療｜寵物急診｜夜間看診｜專業獸醫｜,702台灣臺南市南區西門路一段569號,0905927872,臺南市,南區,OPERATIONAL,23.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,172.0,120.197403,22.9842224,https://maps.google.com/?cid=6150901111630882817,https://www.adastra.vet/,2025-04-20,hp0907
ChIJpX8TRTx1bjQRQrnqM9e5LC0,吉和動物醫院 JI-HE vet clinic (公休日請見FB或IG),702台灣臺南市南區尊南街246號,062635305,臺南市,南區,OPERATIONAL,40.0,"['establishment', 'health', 'hospital', 'point_of_interest', 'veterinary_care']",5.0,4.0,120.1891125,22.9800553,https://maps.google.com/?cid=3255180964622154050,https://lin.ee/RXXCkQ8,2025-10-31,hp0908
ChIJrVsM8dZ1bjQRjNA_OhRcDeg,宏家動物醫院,702台灣臺南市南區中華南路二段188號,062611507,臺南市,南區,OPERATIONAL,57.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,583.0,120.1907857,22.9616195,https://maps.google.com/?cid=16721122233442881676,https://www.facebook.com/honghouse20120901?mibextid=ZbWKwL,2024-11-24,hp0909
ChIJ-52KrIZ7bjQRxNkeW90LKVU,佳幼動物醫院,741台灣臺南市善化區光復路128號,065817171,臺南市,善化區,OPERATIONAL,42.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,308.0,120.2913254,23.1282732,https://maps.google.com/?cid=6136449012613437892,https://www.facebook.com/Careyouranimalclinic/,2018-09-11,hp0910
ChIJHVfEG357bjQRTJdZhxQL3u8,啟仁動物醫院,741台灣臺南市善化區大成路338號,065832313,臺南市,善化區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,233.0,120.2975317,23.1298032,https://maps.google.com/?cid=17284264602692589388,,2025-06-15,hp0911
ChIJQ4ZK9MIFbjQRqE85-rXQsvY,惠馨動物醫院,741台灣臺南市善化區民生路397號,065854119,臺南市,善化區,OPERATIONAL,66.5,"['establishment', 'health', 'pharmacy', 'point_of_interest', 'store', 'veterinary_care']",4.6,494.0,120.2961604,23.1301738,https://maps.google.com/?cid=17776500159190486952,http://wethinkah.com/,2025-02-11,hp0912
ChIJuXL7soB7bjQRw2TdQGy3YzQ,楊獸醫動物診所(須預約),741台灣臺南市善化區中山路392號,,臺南市,善化區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,2.0,120.2915644,23.132363,https://maps.google.com/?cid=3775062588239209667,,2018-10-09,hp0913
ChIJbRvFHAB_bjQRx6MzCo7C06E,泰安家畜診所,726台灣臺南市學甲區中正路140號,,臺南市,學甲區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",1.0,1.0,120.1796995,23.2305476,https://maps.google.com/?cid=11660877775504647111,,2024-11-06,hp0914
ChIJzzTzmMJ_bjQRQi-1eATmEK4,王中蘭動物醫院,726台灣臺南市學甲區建國路27-1號,067820906,臺南市,學甲區,OPERATIONAL,40.5,"['establishment', 'health', 'hospital', 'point_of_interest']",3.5,39.0,120.1825349,23.2298818,https://maps.google.com/?cid=12542777869106229058,,2022-09-13,hp0915
ChIJ4xX_HwR3bjQRhct0ScmFGc4,啄木鳥動物醫院(安南分院),709台灣臺南市安南區怡安路一段476號,062479292,臺南市,安南區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,203.0,120.2048047,23.0426724,https://maps.google.com/?cid=14851048345798232965,https://www.facebook.com/%E5%95%84%E6%9C%A8%E9%B3%A5%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-%E5%AE%89%E5%8D%97%E5%88%86%E9%99%A2-712412562469278/?modal=admin_todo_tour,2025-05-21,hp0916
ChIJ51PIwI53bjQRnsMlDjcphcs,九個果子動物醫院,709台灣臺南市安南區國安街229號,063587931,臺南市,安南區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.1859601,23.0217003,https://maps.google.com/?cid=14665173078039184286,,,hp0917
ChIJAZRm5gx3bjQRfvv1sHnR0ec,愛犬家動物醫院,709台灣臺南市安南區怡安路一段84號,063571792,臺南市,安南區,OPERATIONAL,49.99999999999999,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.8,162.0,120.2131827,23.0407296,https://maps.google.com/?cid=16704362813484039038,,2025-08-09,hp0918
ChIJKSzp4_52bjQRo2sv6qUrQUY,仁美動物醫院,709台灣臺南市安南區北安路二段196號,062833377,臺南市,安南區,OPERATIONAL,52.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,276.0,120.2046863,23.0308646,https://maps.google.com/?cid=5062375447739722659,https://www.facebook.com/pages/%E4%BB%81%E7%BE%8E%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/109833632372250,2024-04-09,hp0919
ChIJNSPAiRJ3bjQRj9iphhvm7jE,二人三毛動物醫院（公休請看IG或FB),709台灣臺南市安南區海佃路一段213巷26號,062508282,臺南市,安南區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,301.0,120.1905439,23.0247648,https://maps.google.com/?cid=3598066158213388431,,2025-04-07,hp0920
ChIJRSesIzx3bjQRVtE7LKUESL8,慈安動物醫院,709台灣臺南市安南區安中路一段398號,062471728,臺南市,安南區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,10.0,120.2033094,23.0386629,https://maps.google.com/?cid=13783271767025635670,https://www.facebook.com/share/172GeeHPQf/?mibextid=wwXlfr,2025-09-26,hp0921
ChIJk4i-WqB3bjQRzVM2QvL2E-M,庭美動物醫院,709台灣臺南市安南區北安路三段205號,062478942,臺南市,安南區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,15.0,120.2030161,23.0423769,https://maps.google.com/?cid=16362693391520519117,,2019-12-03,hp0922
ChIJmxLIqaF3bjQRUOgacH22n68,家安動物醫院,709台灣臺南市安南區海佃路二段32號,062477572,臺南市,安南區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,46.0,120.190529,23.0303209,https://maps.google.com/?cid=12655034127802361936,https://www.facebook.com/profile.php?id=100093124531454,2025-07-25,hp0923
ChIJndkoKbp3bjQR7kKtHXb4h2g,永佳動物醫院,709台灣臺南市安南區海佃路二段440號,062557717,臺南市,安南區,OPERATIONAL,75.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,374.0,120.1880482,23.0391601,https://maps.google.com/?cid=7532262087988167406,,2023-04-26,hp0924
ChIJnxXjOEx3bjQR7X9Ufm7pYbI,可昕犬貓專科醫院(公休請見FB、IG粉專)-安南動物醫院推薦｜腎臟科｜皮膚科｜牙科｜｜心臟科｜肝膽腸胃科｜貓專科｜北區｜永康｜中西區｜寵物醫院|,709台灣臺南市安南區北安路二段87號,063580796,臺南市,安南區,OPERATIONAL,44.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,217.0,120.2047538,23.0265231,https://maps.google.com/?cid=12853811472267247597,https://www.kexinah.com.tw/,2022-11-30,hp0925
ChIJq-0r5Ih3bjQRSfE_KtkbL7I,森田動物醫院,709台灣臺南市安南區海佃路一段394號,062470067,臺南市,安南區,OPERATIONAL,53.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,44.0,120.19092,23.0283597,https://maps.google.com/?cid=12839511682187260233,,2025-07-10,hp0926
ChIJ75zRjeJ1bjQRzkQpzcQu-Oc,民生動物醫院,708台灣臺南市安平區健康二街56號,0931996183,臺南市,安平區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,47.0,120.1728051,22.9853422,https://maps.google.com/?cid=16715161439776097486,,2025-04-18,hp0927
ChIJN_j6fOZ3bjQRcam8FHWOxn4,艾蒙動物醫院,708台灣臺南市安平區文平路507號,062950590,臺南市,安平區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,166.0,120.1787986,22.9952952,https://maps.google.com/?cid=9135145527677856113,https://www.facebook.com/amorah507.tainan/,2025-02-22,hp0928
ChIJURP4KCZ3bjQRS8c_vX2GgbI,山豬動物醫院,70842台灣臺南市安平區平通路525號,062991006,臺南市,安平區,OPERATIONAL,52.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,639.0,120.1717964,22.9933356,https://maps.google.com/?cid=12862709885350954827,https://reurl.cc/lyRGpE,2025-07-27,hp0929
ChIJYTtR9BB2bjQRqhosJ3_Y2_c,躍犬動物醫院,708台灣臺南市安平區民權路四段523號,062264281,臺南市,安平區,OPERATIONAL,42.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,138.0,120.172087,23.0000966,https://maps.google.com/?cid=17860106787897481898,,2025-09-29,hp0930
ChIJe4_ZAwd2bjQR8yMRZxB2q5U,名倫動物醫院,70843台灣臺南市安平區育平路208號,062981697,臺南市,安平區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,300.0,120.1672069,22.9899973,https://maps.google.com/?cid=10784843545489515507,https://www.facebook.com/2010541412605811/,2024-11-01,hp0931
ChIJmSQSRFV3bjQREDLPKIUY6Zk,米樂動物醫院,708台灣臺南市安平區慶平路440號,062959296,臺南市,安平區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,8.0,120.1750005,22.9970618,https://maps.google.com/?cid=11090422517570941456,https://www.facebook.com/profile.php?id=61581647373731,2025-10-30,hp0932
ChIJv5B32Wd2bjQR23r3MgSgdQ4,奇異果動物醫院 犬貓動物醫療/進階牙科治療/高階腹腔超音波/心臟超音波/內視鏡,70848台灣臺南市安平區平通路377號,062985911,臺南市,安平區,OPERATIONAL,69.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,292.0,120.1771347,22.9926813,https://maps.google.com/?cid=1041914828701530843,http://kiwiah.blogspot.com/,2025-08-23,hp0933
ChIJvQTlewx1bjQRyvlwY_fgzQc,摩夫摩夫動物醫院 -犬貓心臟醫學專門醫院|國際貓友善金級認證|安平動物醫院|獸醫推薦|狗貓健檢|寵物洗牙|針灸,708台灣臺南市安平區府平路243號,062997954,臺南市,安平區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,131.0,120.1677481,22.986989,https://maps.google.com/?cid=562352881621072330,https://www.facebook.com/profile.php?id=61553281244197,2024-04-14,hp0934
ChIJCXmnOy59bjQRslKglvzk9p8,葛瑞斯動物醫院官田結紮中心,720台灣臺南市官田區58FC+65,065795182,臺南市,官田區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,13.0,120.3204756,23.1729943,https://maps.google.com/?cid=11526652069811344050,,2025-06-08,hp0935
ChIJdxjaFPCHbjQRVBycB54Ysh4,許獸醫動物診所,720台灣臺南市官田區台南市官田區二鎮里二鎮75之62號,066900077,臺南市,官田區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,1.0,120.330783,23.220191,https://maps.google.com/?cid=2211857434003905620,,2024-02-18,hp0936
ChIJv9ohWgB9bjQRug9nUejB_8M,永晴動物醫院,720台灣臺南市官田區文化街108號,065790030,臺南市,官田區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,18.0,120.3181222,23.1954774,https://maps.google.com/?cid=14123220159999446970,,2025-06-07,hp0937
ChIJ3wL0K6h1bjQREvp6nmUPjOM,全國動物醫院 台南分院(附設停車場),701台灣臺南市東區崇德路620號大門在側邊巷子2樓,062673191,臺南市,將軍區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",3.8,193.0,120.227359,22.9705804,https://maps.google.com/?cid=16396497272474106386,http://www.vet.com.tw/store_detail.php?Key=17,2025-09-29,hp0938
ChIJZe5ah1F3bjQRWQ5qeBMtNdg,暖心動物醫院(預約優先制)犬貓中西整合治療|針灸|中藥|四級雷射,704台灣臺南市北區北成路28號,062518892,臺南市,左鎮區,OPERATIONAL,58.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,121.0,120.2110378,23.0187668,https://maps.google.com/?cid=15579408047605943897,https://www.facebook.com/heartwarminganimalhospital?mibextid=ZbWKwL,2023-11-22,hp0939
ChIJeUyg6vd3bjQRqte9f1TYINc,煦光動物醫院 Warm Light Animal Hospital,704012台灣臺南市北區林森路三段197號,062088165,臺南市,後壁區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,76.0,120.2235836,23.0075037,https://maps.google.com/?cid=15501627774841247658,https://warmlightah.com/,2025-08-13,hp0940
ChIJI51iD31wbjQRKjfRQyfW4J0,摩西動物醫院,712台灣臺南市新化區大新路15號,065989922,臺南市,新化區,OPERATIONAL,50.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,136.0,120.2994996,23.0371831,https://maps.google.com/?cid=11376328122867726122,,2024-12-22,hp0941
ChIJLeNsP3pwbjQRBPweidt5FhU,李家畜醫院,712台灣臺南市新化區中正路515號,065907808,臺南市,新化區,OPERATIONAL,78.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,25.0,120.3072749,23.037398,https://maps.google.com/?cid=1519535908089428996,,2022-01-14,hp0942
ChIJNdnem3BwbjQR5r_g247w4Qs,上博寵物醫院,712台灣臺南市新化區建國街7號,065903591,臺南市,新化區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",1.0,1.0,120.3093519,23.0364561,https://maps.google.com/?cid=856229900542066662,,2021-02-16,hp0943
ChIJq3eFRlh6bjQRguXi7NJf2P4,歐逗動物醫院,712台灣臺南市新化區中山路158號,065903985,臺南市,新化區,OPERATIONAL,60.0,"['doctor', 'establishment', 'health', 'point_of_interest']",4.3,54.0,120.309934,23.0369614,https://maps.google.com/?cid=18363532840125261186,,2024-01-22,hp0944
ChIJE-fxnHV7bjQRnROsJP9SqsQ,全鋒動物醫院,744台灣臺南市新市區豐榮52號北極殿,065891618,臺南市,新市區,OPERATIONAL,41.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,144.0,120.3047522,23.0882206,https://maps.google.com/?cid=14171230433260082077,https://www.facebook.com/%E5%85%A8%E9%8B%92%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-2231780363537116/,2025-06-21,hp0945
ChIJfZbOFYB7bjQRENseF3cE5O4,新沛動物醫院 |貓友善金牌認證,744台灣臺南市新市區中正路142號,065890142,臺南市,新市區,OPERATIONAL,49.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,127.0,120.2914295,23.0738961,https://maps.google.com/?cid=17213888585252395792,https://www.facebook.com/profile.php?id=100092607201815,2025-01-20,hp0946
ChIJ-UchZNeFbjQRutCE_hCqvRA,寶成動物醫院,730台灣臺南市新營區三民路137號,066320525,臺南市,新營區,OPERATIONAL,53.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,162.0,120.3083542,23.3048212,https://maps.google.com/?cid=1206307265171476666,,2025-07-19,hp0947
ChIJ8TTlOd-FbjQRluKTTEWGFFc,惠祥動物醫院,730台灣臺南市新營區新進路一段314-1號,066321076,臺南市,新營區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'store', 'veterinary_care']",4.4,137.0,120.3153891,23.3015015,https://maps.google.com/?cid=6274787813029569174,,2025-09-16,hp0948
ChIJDR_xYcCFbjQRQq9k_pgEqPQ,康翔動物醫院,730台灣臺南市新營區長榮路一段559號,066359911,臺南市,新營區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,108.0,120.3171609,23.3197427,https://maps.google.com/?cid=17629345796491358018,,2023-10-21,hp0949
ChIJFzYGmGCFbjQRv63lb4st1Bw,東森寵物 新營民生店,730台灣臺南市新營區民生路167號,066562220,臺南市,新營區,OPERATIONAL,84.0,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,253.0,120.3075215,23.3098468,https://maps.google.com/?cid=2077335405025668543,https://www.oscar-pet.com.tw/,2024-03-31,hp0950
ChIJNzCl0NaFbjQRDlELaxQOigU,東京動物醫院,730台灣臺南市新營區進修街99號,066565760,臺南市,新營區,OPERATIONAL,46.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,112.0,120.305657,23.306661,https://maps.google.com/?cid=399146997833748750,,2024-05-17,hp0951
ChIJR98aT-iFbjQR4OIMdd6Zutw,樂仁動物醫院,730台灣臺南市新營區民治路6-43號號,066325807,臺南市,新營區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,96.0,120.321172,23.3112069,https://maps.google.com/?cid=15905194214737896160,,2025-10-24,hp0952
ChIJU_K74HeGbjQRbNZXOzVCGgQ,中興動物醫院,730台灣臺南市新營區新進路108號,066350471,臺南市,新營區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.8,81.0,120.320332,23.303063,https://maps.google.com/?cid=295621521942500972,,2024-02-29,hp0953
ChIJX6H4F6AhaDQReKPQ3ayJ3eM,維特動物醫院-中壢動物醫院推薦|大園專業動物醫院|貓狗皮膚科|動物醫院評價|獸醫推薦,337台灣桃園市大園區大成路二段51號,032875484,臺南市,新營區,OPERATIONAL,35.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,130.0,121.2203014,25.0206853,https://maps.google.com/?cid=16419431192011514744,https://www.facebook.com/VetoriaAnimalHospital,2024-04-14,hp0954
ChIJda__vd6FbjQRzOD_ZeGQYyk,糖狗屋寵物生活館（長庚動物醫院）,730台灣台南市新营区中山路100號,066375229,臺南市,新營區,OPERATIONAL,66.0,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,10.0,120.319102,23.3055358,https://maps.google.com/?cid=2982386676002709708,,2022-01-17,hp0955
ChIJdcdEv9eFbjQRLIuwyRUwe0k,波菲爾動物醫院,730台灣臺南市新營區民生里,066331525,臺南市,新營區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.3,23.0,120.3077894,23.3031565,https://maps.google.com/?cid=5294878657040386860,,2019-09-08,hp0956
ChIJfQ-G6n-GbjQRTVJuTgGj93g,仁佑動物醫院,730台灣臺南市新營區太子路53巷7弄40號,066565918,臺南市,新營區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.298702,23.302101,https://maps.google.com/?cid=8716614829805032013,,,hp0957
ChIJk86ObtGFbjQRyOH01WGPXRg,利榮畜牧有限公司,730台灣臺南市新營區新北街56號,066563319,臺南市,新營區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'store']",0.0,0.0,120.304212,23.3095109,https://maps.google.com/?cid=1755717080108556744,,,hp0958
ChIJsc_oBdSFbjQRlXvxMtpI01w,弘揚動物藥品有限公司,730台灣新營區隋唐街51號,066564072,臺南市,新營區,OPERATIONAL,0.0,"['establishment', 'health', 'point_of_interest', 'store']",5.0,1.0,120.302536,23.30757,https://maps.google.com/?cid=6688769973570075541,,2025-07-29,hp0959
ChIJ3UkQ3YR2bjQRTEx4wmDIrG0,中美獸醫院 府連院,701台灣臺南市東區府連路314號,062379123,臺南市,東區,OPERATIONAL,48.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,235.0,120.2153521,22.985034,https://maps.google.com/?cid=7902911764033457228,https://savh.com.tw/,2025-03-29,hp0960
ChIJ9eUT8sB2bjQRXvFw4fJbodE,力晨動物醫院,701台灣臺南市東區裕忠路27號,063316670,臺南市,東區,OPERATIONAL,50.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,228.0,120.241647,22.9885038,https://maps.google.com/?cid=15105455723899842910,https://lichengah.com/,2025-07-05,hp0961
ChIJAQHdDJ92bjQRTrGiRXTBCRw,喬巴動物醫院,701台灣臺南市東區中華東路三段154號,062895300,臺南市,東區,OPERATIONAL,65.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,338.0,120.2267431,22.9784348,https://maps.google.com/?cid=2020358612981035342,,2025-08-14,hp0962
ChIJBUQtAZ12bjQRgSK4uNh_1zA,佳愛動物醫院(犬貓血庫),701台灣臺南市東區崇明路167號,062607358,臺南市,東區,OPERATIONAL,42.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,116.0,120.2191306,22.9788352,https://maps.google.com/?cid=3519422202602070657,https://www.facebook.com/jiaaiAH,2025-04-13,hp0963
ChIJC6bfBM5yBxQRvu5XeBCjrpI,立奇動物醫院,701台灣臺南市東區東和路34號,062005797,臺南市,東區,OPERATIONAL,30.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,547.0,120.229297,22.9987485,https://maps.google.com/?cid=10569564666618965694,https://www.facebook.com/%E7%AB%8B%E5%A5%87%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-200693756633186/,2024-12-23,hp0964
ChIJH7IZIxx0bjQRoY_NOPWeJBk,杰禾動物醫院,701台灣臺南市東區仁和路133-3號,062909119,臺南市,東區,OPERATIONAL,46.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,175.0,120.2343359,22.9695086,https://maps.google.com/?cid=1811747726166953889,http://www.facebook.com/jahoah,2024-11-01,hp0965
ChIJMRAMF9Z1bjQResT_th2SjeM,Let’s go 那隻狗動物醫院（預約制）,701台灣臺南市東區中華東路三段399巷21弄3號,062907513,臺南市,東區,OPERATIONAL,40.5,"['establishment', 'health', 'hospital', 'point_of_interest']",4.8,83.0,120.2209617,22.9728414,https://maps.google.com/?cid=16396922474647766138,,2025-01-20,hp0966
ChIJXcPe9MR2bjQRDVUmpT2IeTM,動物之家獸醫院,701台灣臺南市東區小東路248-4號,062092209,臺南市,東區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,181.0,120.2296558,22.9991701,https://maps.google.com/?cid=3709145566461449485,,2025-03-07,hp0967
ChIJYUVzis13bjQRaT-U-PoF-Qo,小毛屋動物醫院,70172台灣臺南市東區東門路三段47之1號,062675559,臺南市,東區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,291.0,120.2309996,22.9800532,https://maps.google.com/?cid=790669785050660713,https://www.facebook.com/%E5%B0%8F%E6%AF%9B%E5%B1%8B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-100768705060860,2025-06-21,hp0968
ChIJdWLAOiB0bjQRjDIltdYQ_0I,華生動物醫院,701台灣臺南市東區崇德路528號,062901547,臺南市,東區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,238.0,120.227361,22.973162,https://maps.google.com/?cid=4827595839912620684,https://www.facebook.com/huasheng062697779/,2024-06-18,hp0969
ChIJeXQDgyV3bjQRkYnJ_hzdC_4,豆卡動物醫院 - 寵物腫瘤|寵物外科|寵物健檢|內視鏡|腹腔鏡|牙科x光|內視鏡腹腔鏡|骨科|x光超音波|狗貓專科|台南動物醫院推薦,701台灣臺南市東區裕農路300號,062088097,臺南市,東區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,292.0,120.2285822,22.9864663,https://maps.google.com/?cid=18305968226980956561,https://www.facebook.com/%E8%B1%86%E5%8D%A1%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-DC-animal-hospital-106187408517190,2025-02-11,hp0970
ChIJfQIpHJ92bjQRYHZOZY5jVJc,樂咖動物醫院,701台灣臺南市東區崇善路233-5號號,062907519,臺南市,東區,OPERATIONAL,52.5,"['establishment', 'health', 'hospital', 'point_of_interest', 'veterinary_care']",4.7,143.0,120.225528,22.9789923,https://maps.google.com/?cid=10904450061006960224,,2024-08-11,hp0971
ChIJhx3GUzx1bjQRowYuOS_6PFs,波羅動物醫院｜台南犬貓及特寵專科｜犬貓牙科 兔子 倉鼠 天竺鼠 貂 刺蝟 烏龜 爬蟲 急診,701027台灣臺南市東區中華東路三段452巷17號1樓,062898579,臺南市,東區,OPERATIONAL,67.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",5.0,13.0,120.2187245,22.9738733,https://maps.google.com/?cid=6574404636783806115,https://www.bolovet.com/,2025-08-31,hp0972
ChIJpRgQupl2bjQRWa4LUzcSUgQ,An-Yi Animal Hospital,701台灣臺南市東區東門路二段242號,062676655,臺南市,東區,OPERATIONAL,46.75,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,198.0,120.2244853,22.9843693,https://maps.google.com/?cid=311331353067761241,https://www.facebook.com/%E6%81%A9%E6%80%A1%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-781994632199776/,2020-06-27,hp0973
ChIJrV5gEJZ2bjQRYcTUXSF8k_c,上群動物醫院,701台灣臺南市東區東寧路318號,062746648,臺南市,東區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,306.0,120.2271106,22.9901049,https://maps.google.com/?cid=17839739031694656609,,2025-06-11,hp0974
ChIJibMqcX2HbjQRoo5yppGV8gQ,哞哞乳牛專科診所,736005台灣臺南市柳營區81號,,臺南市,柳營區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.3115918,23.2768568,https://maps.google.com/?cid=356511773311012514,,,hp0975
ChIJMR1RmWRxbjQRChUDzRPEf54,慈恩動物醫院,711台灣臺南市歸仁區29號,062392643,臺南市,歸仁區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",2.8,4.0,120.2841321,22.9688548,https://maps.google.com/?cid=11421062769357821194,,2020-03-10,hp0976
ChIJPbzvT3xxbjQRz-hZ4WiIrBY,泰興動物醫院,711台灣臺南市歸仁區大順街101號,062397781,臺南市,歸仁區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,16.0,120.289476,22.965145,https://maps.google.com/?cid=1633830748867389647,,2021-04-23,hp0977
ChIJQbkPemNxbjQRCEXrw5xI8NI,大愛動物醫院(歸仁),711台灣臺南市歸仁區中山路三段146號,063300599,臺南市,歸仁區,OPERATIONAL,30.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,345.0,120.2845213,22.9679659,https://maps.google.com/?cid=15199728580514497800,,2025-09-12,hp0978
ChIJTeDi435xbjQRxjT82JzsFFI,歸仁動物醫院 _ 蔡獸醫,711台灣臺南市歸仁區中正南路一段73巷7號,062305834,臺南市,歸仁區,OPERATIONAL,52.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,44.0,120.3000093,22.9632003,https://maps.google.com/?cid=5914612369043764422,,2025-10-10,hp0979
