id,name,buss_status,loc_id,city_id,category_id,address,phone,op_hours,rating,rating_total,newest_review,longitude,latitude,map_url,website,place_id,update_time,store_count,w_area_cat,P75_district_rating_total,P75_city_rating_total,m_city_area_cat,district_rating_avg,avb_score,store_score
res1416,Momori Café & Bar,OPERATIONAL,TCH004,TCH,2,403臺灣臺中市西區臺灣大道二段222號,0423239222,55.5,4.8,1730.0,2025-07-16,120.6686101,24.1523294,https://maps.google.com/?cid=10999644888636395892,https://inline.app/booking/-NSL69KP3ZXwlsrqExWj:inline-live-3/-NSL69XscSWx5-2e5t1B,ChIJGR2mwyY9aTQRdBGdYr-Wppg,2025/10/30 11:53:39,35,0.5384615384615384,1526.5,1438.5,1485.8846153846152,4.651428571428572,0.6651785714285714,0.6294389602778788
res1417,堅果小巷 Heynuts alley cafe,OPERATIONAL,TCH004,TCH,2,403臺灣臺中市西區大仁街33號,0423216616,63.0,4.0,2060.0,2025-09-21,120.668427,24.1532489,https://maps.google.com/?cid=14698748838607968061,,ChIJz5zvw489aTQRPdfp_zBy_Ms,2025/10/30 11:53:39,35,0.5384615384615384,1526.5,1438.5,1485.8846153846152,4.651428571428572,0.6875,0.5875344440467282
res1418,Little Oven,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區健行路425巷9號,0422358995,55.0,4.4,621.0,2025-04-30,120.6816159,24.1585367,https://maps.google.com/?cid=17863154905236920451,https://www.facebook.com/littleoven.tw/,ChIJoYSni149aTQRg1hsRr6s5vc,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6636904761904762,0.6060041280934537
res1419,貳食尋夢所,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區英才路196號,0972623875,46.5,4.8,3674.0,2025-10-08,120.6743719,24.1558628,https://maps.google.com/?cid=12921348265001016041,https://www.instagram.com/twenty_dream_/,ChIJ3bU8nIQ9aTQR6dp-asnZUbM,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6383928571428572,0.6070589983853256
res1420,朝詩沐餉早午餐／太平早午餐／太平美食／簡餐／寵物友善餐廳,OPERATIONAL,TCH027,TCH,2,411臺灣臺中市太平區立功路253號,0423935497,52.5,4.7,344.0,2025-09-04,120.7151798,24.1559923,https://maps.google.com/?cid=1161348730334059121,https://www.facebook.com/p/%E6%9C%9D%E8%A9%A9%E6%B2%90%E9%A4%89-61556917333704/?_rdr,ChIJC0F2GgAZaTQRcZrpY4TwHRA,2025/10/30 11:53:39,10,0.25,389.0,1438.5,1176.125,4.66,0.65625,0.6128130601924184
res1421,I True Breakfast - Taishun store,OPERATIONAL,TCH027,TCH,2,411臺灣臺中市太平區太順路323號1樓,0423922177,57.0,4.5,1024.0,2025-09-07,120.7190605,24.1592963,https://maps.google.com/?cid=7619876993735774602,https://iding.tw/stores/8a01f14a/menu,ChIJMZNR5QIZaTQRitHKA8E9v2k,2025/10/30 11:53:39,10,0.25,389.0,1438.5,1176.125,4.66,0.6696428571428572,0.6141336835569408
res1422,米克C房 C+Kitchen 港式私房料理 (寵物友善),OPERATIONAL,TCH027,TCH,2,411臺灣臺中市太平區祥順路一段91號青山和園,0916446239,60.0,4.9,1064.0,2025-09-14,120.718661,24.1375796,https://maps.google.com/?cid=17381767067224233194,https://www.facebook.com/mixckitchen/,ChIJy3cD_Ms9aTQR6tR7Gg5xOPE,2025/10/30 11:53:39,10,0.25,389.0,1438.5,1176.125,4.66,0.6785714285714286,0.6478991366872066
res1423,Muni Brunch,OPERATIONAL,TCH002,TCH,2,401臺灣臺中市東區雙十路一段8號,0422128385,44.0,4.6,715.0,2025-05-11,120.6863258,24.1445134,https://maps.google.com/?cid=13493800396561776383,https://www.facebook.com/Muni-Brunch-1978583465726179/,ChIJw4oSS2o9aTQR__4Wq_ebQ7s,2025/10/30 11:53:39,8,0.21052631578947367,1906.25,1438.5,1536.9736842105262,4.7375,0.6309523809523809,0.592318390648693
res1424,榕曜｜早午餐拼盤｜義大利麵｜燉飯｜咖啡｜台中餐廳｜巷弄美食｜,OPERATIONAL,TCH005,TCH,2,404022臺灣臺中市北區篤行路316巷7號,0422061588,44.5,4.9,116.0,2025-06-17,120.6743131,24.1551462,https://maps.google.com/?cid=1948325706286518872,https://www.instagram.com/rong__yao7/,ChIJTxJo2Ig9aTQRWFL4PejXCRs,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6324404761904762,0.5890880234058598
res1425,Solace Deli & Cafe,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區五權路172號,0979269172,63.0,4.8,922.0,2025-09-18,120.6750208,24.1489279,https://maps.google.com/?cid=143720958728587798,https://www.instagram.com/solace_deli.cafe,ChIJnRJ9yds9aTQRFsrLU3OZ_gE,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6875,0.6464340195585276
res1426,食半晝米-西區早午餐丨義大利麵丨燉飯,OPERATIONAL,TCH004,TCH,2,403臺灣臺中市西區大明街13號1樓,0422211313,36.0,4.8,194.0,2025-07-12,120.6732376,24.1387663,https://maps.google.com/?cid=5974654987063334148,https://instagram.com/bld_rice?igshid=NTc4MTIwNjQ2YQ==,ChIJSYG6tE89aTQRBBVtPw496lI,2025/10/30 11:53:39,35,0.5384615384615384,1526.5,1438.5,1485.8846153846152,4.651428571428572,0.6071428571428571,0.5668997543656518
res1427,Homecafe 幸福。好食。咖啡,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區興進路58號,0422337229,35.0,4.8,695.0,2025-06-19,120.6975064,24.1557357,https://maps.google.com/?cid=2017192005441601082,https://zh-tw.facebook.com/homecafe58,ChIJAdl5Clk9aTQROr4aAHGB_hs,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6041666666666666,0.5668018343750273
res1428,Heiroku Sushi Wuquan Branch,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區五權路409號,0422069688,66.5,4.3,8917.0,2025-09-16,120.6821676,24.1533681,https://maps.google.com/?cid=12243420626775055811,https://www.facebook.com/faysct/,ChIJw6UjXhU9aTQRwx2eDjFe6ak,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6979166666666666,0.6066992057749814
res1429,Brewsome Coffee,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區梅亭街438號,0422020438,63.5,4.7,280.0,2025-08-30,120.6777661,24.1604608,https://maps.google.com/?cid=1283202769381794913,http://brewsomecoffee.com/,ChIJBROjIdU9aTQRYaTMux7azhE,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6889880952380952,0.6404508494832568
res1430,春鯉chunli（營業時間請參考IG）試營運中,OPERATIONAL,TCH001,TCH,2,400臺灣臺中市中區大誠街39巷9號,0965803696,52.5,4.6,93.0,2023-12-24,120.6782804,24.1453352,https://maps.google.com/?cid=4629060033212588319,https://www.instagram.com/chunli.chunli.chunli?igsh=MWsybzljNGhwNGdzMw==,ChIJJ3qkiNk9aTQRHyGYC5O5PUA,2025/10/30 11:53:39,1,0.03225806451612903,93.0,1438.5,1395.0967741935485,4.6,0.65625,0.60375
res1431,PARK2 Caowu Square,OPERATIONAL,TCH004,TCH,2,403臺灣臺中市西區英才路534號,0423050191,114.0,4.4,9566.0,2025-05-05,120.6650717,24.1494348,https://maps.google.com/?cid=2625721555357108204,https://www.instagram.com/park2_cmp/,ChIJJR8BpKs9aTQR7IclytdvcCQ,2025/10/30 11:53:39,35,0.5384615384615384,1526.5,1438.5,1485.8846153846152,4.651428571428572,0.8392857142857143,0.7442456097438507
res1432,OMU Brunch,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區雙十路二段47-6號,0422290503,49.0,4.6,601.0,2025-06-05,120.68876,24.153401,https://maps.google.com/?cid=12625053567290402046,https://app.eats365pos.com/tw/tc/twtc000236/menu,ChIJKyrSQx09aTQR_mSfPFQzNa8,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6458333333333334,0.5975735096685588
res1433,沐沐moon 任性/攝影/分享空間,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區太平路19巷3弄1６號一中臺水宿舍旁的巷子內 1、404,0958541801,0.0,4.7,241.0,2022-03-15,120.6847106,24.1472003,https://maps.google.com/?cid=14549107732594179945,https://www.facebook.com/MoonMoonBistroBistro,ChIJ7SXlwTQ9aTQRaT8q-GXQ6Mk,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.5,0.4646541417947777
res1434,義興粥鋪/鍋燒意麵/寵物友善,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區南京東路二段57號,0908801120,46.5,4.6,472.0,2025-08-17,120.6981967,24.154802,https://maps.google.com/?cid=11194150015013233059,,ChIJHRUgm4Q9aTQRoyFMJyGcWZs,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6383928571428572,0.590918032406439
res1435,厚樂 Hold Love 早午餐 義大利麵 漢堡 熱狗堡 三明治 帕尼尼 咖啡,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區博館東街9巷1號,0908416301,45.5,4.6,139.0,2025-10-05,120.6658228,24.1543748,https://maps.google.com/?cid=11777116227208720491,https://www.facebook.com/holdlovecafe,ChIJv7tDyqg9aTQRa7BDkc-4cKM,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6354166666666666,0.5889253998895836
res1436,Towb 拓福咖啡｜精品咖啡｜韓式料理｜火鍋｜親子餐廳｜手沖咖啡｜手作甜點｜會議包場｜寵物友善｜免費WiFi,OPERATIONAL,TCH027,TCH,2,411041臺灣臺中市太平區新興路1號2樓,0423954778,57.0,4.6,211.0,2023-09-04,120.7127291,24.1588972,https://maps.google.com/?cid=15691180642352894463,https://www.facebook.com/Towb%E5%92%96%E5%95%A1-108864251785965/,ChIJWQt6DcUZaTQR_xHupahFwtk,2025/10/30 11:53:39,10,0.25,389.0,1438.5,1176.125,4.66,0.6696428571428572,0.622884804773491
res1437,養鍋YangGuo石頭涮涮鍋 台中一中店（寵物友善餐廳）,OPERATIONAL,TCH005,TCH,2,"益民, 商圈內, No. 36-2號錦新街北區臺中市臺灣 40455",0422250512,90.0,4.9,2718.0,2025-06-14,120.6877894,24.153599,https://maps.google.com/?cid=17646827566050495092,https://www.yangguo.com.tw/,ChIJafhxHd49aTQRdMoCpywg5vQ,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.7678571428571428,0.7386347228554571
res1438,美賣早餐 寵物友善餐廳 ｜有特色的早餐｜,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區育強街68號,0981908869,56.0,4.6,2797.0,2025-09-05,120.692388,24.158475,https://maps.google.com/?cid=16820619527092764037,https://www.instagram.com/meimai__taichung/,ChIJYSCzVSs9aTQRhf1cJlfYbuk,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6666666666666666,0.6150208785665723
res1439,In Outdoor,OPERATIONAL,TCH008,TCH,2,406臺灣臺中市北屯區太順二街168號,0424360281,80.0,4.7,583.0,2025-08-11,120.7221753,24.1602656,https://maps.google.com/?cid=3617868669387181409,https://www.instagram.com/inoutdoor.taiwan/,ChIJb_VyvEMZaTQRYY3W8mJANTI,2025/10/30 11:53:39,56,0.6511627906976745,2163.25,1438.5,1910.4302325581396,4.6000000000000005,0.7380952380952381,0.682499165581312
res1440,容燒居酒屋-崇德加盟店,OPERATIONAL,TCH005,TCH,2,404臺灣臺中市北區崇德路一段246號,0422352002,56.0,4.9,4234.0,2025-10-07,120.6852585,24.1608771,https://maps.google.com/?cid=8704375978005369762,https://www.canva.com/design/DAEjhEa6guA/SnHqL7UyhTNzYBOEbXMdKw/view?website&fbclid=IwAR3NOR8LnLsjpEdqzvLfBTmaptmSx3bkCEHUxTo2IpxfbMGSNuiPYGstb7E#4:1,ChIJpa39FDM9aTQRohN0kNUnzHg,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6666666666666666,0.6445201958224116
res1441,Uncle Omelette,OPERATIONAL,TCH005,TCH,2,40455臺灣臺中市北區育祥街37號,0907551556,44.5,4.7,1720.0,2025-10-21,120.6929567,24.1576219,https://maps.google.com/?cid=10745525115431315790,https://www.facebook.com/fynnis2700,ChIJ7RFRPtc9aTQRTmlSBinGH5U,2025/10/30 11:53:39,24,0.4444444444444444,1408.0,1438.5,1424.9444444444443,4.6375,0.6324404761904762,0.5909121379903204
res1442,秘藏石鍋料理（台中站前秀泰店）《親子友善餐廳》高cp值餐廳｜平價餐廳｜人氣餐廳｜熱門餐廳｜聚會餐廳,OPERATIONAL,TCH002,TCH,2,401臺灣臺中市東區南京路66號3樓,0436098658,78.0,4.9,3194.0,2025-09-14,120.6918434,24.1402335,https://maps.google.com/?cid=5624921169224862642,https://www.facebook.com/profile.php?id=61550512032375&mibextid=2JQ9oc,ChIJHaGqQPw9aTQRsgs5VQC8D04,2025/10/30 11:53:39,8,0.21052631578947367,1906.25,1438.5,1536.9736842105262,4.7375,0.7321428571428572,0.7097697224001323
res1443,桃李河畔,OPERATIONAL,TCH019,TCH,2,426臺灣臺中市新社區中興街98-1號,0425931588,54.5,4.3,3674.0,2025-10-08,120.8297503,24.1509633,https://maps.google.com/?cid=7970335075031309282,https://www.facebook.com/2004Xanadu/photos,ChIJq_zEz0EfaTQR4tsTqIVRnG4,2025/10/30 11:53:39,23,0.4339622641509434,3486.0,1438.5,2327.037735849057,4.352173913043478,0.6622023809523809,0.5721735318892689
res1444,薰衣草森林Select 新社店,OPERATIONAL,TCH019,TCH,2,426臺灣臺中市新社區中興街20號,0902009152,57.0,5.0,3421.0,2025-07-27,120.841166,24.1294091,https://maps.google.com/?cid=9478070726422085676,https://www.lavenderforest.select/,ChIJI3VAOn0faTQRLMBq1BvfiIM,2025/10/30 11:53:39,23,0.4339622641509434,3486.0,1438.5,2327.037735849057,4.352173913043478,0.6696428571428572,0.6345179257898885
res1445,Lavender Forest,OPERATIONAL,TCH019,TCH,2,426臺灣臺中市新社區中興街20號,0425931066,57.0,4.8,34858.0,2025-10-10,120.8414518,24.1291194,https://maps.google.com/?cid=9465105407794126114,https://www.lavenderforest.com.tw/,ChIJD9GIn30faTQRIp0yWTjPWoM,2025/10/30 11:53:39,23,0.4339622641509434,3486.0,1438.5,2327.037735849057,4.352173913043478,0.6696428571428572,0.639103803571786
res1446,Spring Mountain Leisure Farm,OPERATIONAL,TCH019,TCH,2,426臺灣臺中市新社區中興街60號,0425931201,60.5,4.1,3353.0,2025-04-14,120.8468663,24.1490201,https://maps.google.com/?cid=4877589955320646960,http://0425931201.mmmtravel.com.tw/?ptype=info,ChIJB9_h5AofaTQRMI3mxjiusEM,2025/10/30 11:53:39,23,0.4339622641509434,3486.0,1438.5,2327.037735849057,4.352173913043478,0.6800595238095238,0.5717005229854295
res1447,川醉湘麻辣食堂 台中東海店（川霸子食品企業有限公司 出品）,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區臺灣大道五段3巷40號,0426529998,95.0,4.7,3824.0,2025-10-03,120.592659,24.1819585,https://maps.google.com/?cid=7271222306262085675,,ChIJp0ax-eg_aTQRK_CltymS6GQ,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.7827380952380952,0.7259486467362258
res1448,嚼食 Noms - 東海店 義大利麵專賣（東海雞爪凍巷內）,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區新興路1巷13號,0426310163,42.0,4.2,233.0,2025-09-07,120.5926888,24.1807026,https://maps.google.com/?cid=14050537795516045197,http://www.facebook.com/nomstw,ChIJ6aEHcQk_aTQRjRfvnK6J_cI,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.625,0.5523592814371258
res1449,花現鳥地方,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區新興路1巷10號,0426330101,57.0,4.3,395.0,2023-01-10,120.5925546,24.1803015,https://maps.google.com/?cid=9702646392247187275,https://m.facebook.com/pages/%E8%8A%B1%E7%8F%BE%E9%B3%A5%E5%9C%B0%E6%96%B9/121433487927828,ChIJuaFg3SA-aTQRS3cep3y5poY,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.6696428571428572,0.5921268876554313
res1450,Cozy Life 舒適生活 早午餐咖啡館,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區藝術街23號,0426319642,42.0,4.5,407.0,2025-06-11,120.5946124,24.1875292,https://maps.google.com/?cid=6128441284505854380,https://www.facebook.com/NewCozyLife,ChIJ5SCffYsVaTQRrGHP3eCYDFU,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.625,0.5583962060788963
res1451,恰普慢燉料理小餐館 #寵物友善 CHΛP Deco & Cuisine (CHDC),OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區藝術街107巷21號,0426313157,17.5,4.7,330.0,2022-10-21,120.591834,24.187883,https://maps.google.com/?cid=17837412327445131186,http://www.instagram.com/chdc.tw/,ChIJeYy4-YsVaTQRsm-KUQE4i_c,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.5520833333333334,0.49746522817833255
res1452,Chun Shui Tang Guoji Branch,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區藝術街48號,0426528288,80.5,4.2,1115.0,2025-02-28,120.5939104,24.1878246,https://maps.google.com/?cid=8232496587580059592,https://www.chunshuitang.com.tw/,ChIJ11qBf4wVaTQRyC9TXQe0P3I,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.7395833333333334,0.6419587865788264
res1453,Q Burger 台中工業店,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區工業區三十八路19號,0423592007,57.5,4.2,360.0,2025-10-24,120.5893593,24.1761604,https://maps.google.com/?cid=4389771309223741757,https://www.qburger.com.tw/,ChIJi4jZmDU_aTQRPYl7a7-Z6zw,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6711309523809523,0.6099848313060425
res1454,楓の玥咖啡廳,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區南新路112號2F,0909777069,48.0,5.0,52.0,2024-03-03,120.5720787,24.1790842,https://maps.google.com/?cid=9087676054416647363,,ChIJA3QI21s_aTQRw-RTETnpHX4,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.6428571428571428,0.5756824307767704
res1455,Rico Noche cafe,OPERATIONAL,TCH025,TCH,2,434臺灣臺中市龍井區中興路10號,0977656172,39.0,4.5,350.0,2025-05-23,120.5786619,24.1884385,https://maps.google.com/?cid=1325648378930976375,https://www.facebook.com/Rico-Noche-cafe-465273317345707/,ChIJEwMEJ4EVaTQRd9ZAUy2mZRI,2025/10/30 11:53:39,14,0.3181818181818182,1105.75,1438.5,1332.625,4.457142857142857,0.6160714285714286,0.5502820847527778
res1456,Burger Joint 7分So 美式廚房-東海店,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區福康路46號,0424620309,95.5,4.8,8273.0,2025-07-27,120.6174057,24.1843651,https://maps.google.com/?cid=7541376058086107940,https://www.burgerjoint7.com/,ChIJ4bwFrP0VaTQRJKvbo5FZqGg,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.7842261904761905,0.7477723408839827
res1457,MEOW CAFE 喵屋專業咖啡/最多品種貓咪網美咖啡廳/可活動包場,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區福科路372號2樓,0424610097,59.5,5.0,3341.0,2025-09-27,120.6196438,24.1846292,https://maps.google.com/?cid=15592122746652648355,https://linktr.ee/meowcafe,ChIJm6jyW5AVaTQRo-OECAdZYtg,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6770833333333334,0.659109859694652
res1458,養鍋中科店 石頭涮涮鍋 (寵物友善餐廳）,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區西屯路三段95-1號,0424608666,75.0,4.8,2978.0,2025-08-30,120.627626,24.1839737,https://maps.google.com/?cid=7818291576358241619,https://www.facebook.com/yangguo95/,ChIJXWBaAG0XaTQRUwVD_8MmgGw,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.7232142857142857,0.6843535794278044
res1459,牛比蔥壽喜燒吃到飽專門店-朝富店,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區朝富五街27號,0422525718,57.0,4.7,1598.0,2025-08-30,120.6349748,24.1640996,https://maps.google.com/?cid=8327186704287491089,https://www.facebook.com/newbi.sukiyaki.chaofu/,ChIJ9--O5Bw9aTQREWRpLzAckHM,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6696428571428572,0.623501298587271
res1460,新誠好食-西屯店《隱藏版美食》銅板美食｜米糕專賣｜特色｜熱門｜在地｜親子友善｜寵物友善餐廳,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區福雅路81號,0424621188,49.0,4.4,107.0,2025-05-05,120.6189904,24.1850383,https://maps.google.com/?cid=12784877080383174162,https://www.threads.net/@sincheng_tc?igshid=NTc4MTIwNjQ2YQ==,ChIJN3vjJwAVaTQRErZFqfcBbbE,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6458333333333334,0.5945106971629576
res1461,脆珍珠咖啡,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區永福路22巷31號,,51.0,4.8,62.0,2025-08-22,120.620567,24.181612,https://maps.google.com/?cid=15860186350604324102,https://www.instagram.com/crispy.pearl?igsh=MXQzOWF1N3pnYTE5eg==&utm_source=qr,ChIJwxummZsVaTQRBg1Fe3SzGtw,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6517857142857143,0.6024198475235367
res1462,WAIT【等雨停】手作餐食（逢甲早午餐、親子、寵物友善餐廳）,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區西安街86號,0424520991,52.5,4.6,103.0,2025-08-03,120.6428034,24.1815118,https://maps.google.com/?cid=11222030203144953151,https://www.instagram.com/wait_wait0510?igsh=MWE0anZ0bzV1ZHprNQ==,ChIJdcIz-hEXaTQRP90oTQOpvJs,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.65625,0.6056097738570496
res1463,Mook,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區智惠街71巷31號,0424736533,34.5,4.6,435.0,2025-08-09,120.6446911,24.1681086,https://maps.google.com/?cid=15451467136719692946,https://instagram.com/mook.328,ChIJYdJpSBQ9aTQRkqTM1n6jbtY,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6026785714285714,0.5559136472860913
res1464,咖啡·織 Knitting Cafe｜港式食品咖啡廳,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區成都路323號,0422952029,80.5,4.7,442.0,2025-08-10,120.6638133,24.1730538,https://maps.google.com/?cid=8173364381116176869,,ChIJC2OGSiIXaTQR5ZlCrJmfbXE,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.7395833333333334,0.6851616759884621
res1465,晶湛食堂 10/5.12.19.26店休 | 西屯美食 | 個人套餐 | 人氣餐廳 | 台中必吃 | 寵物友善,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區西屯路二段202號,0423110112,36.0,4.6,271.0,2023-06-11,120.6493939,24.1682552,https://maps.google.com/?cid=13900693814604646138,https://www.facebook.com/jingzhan.canteen,ChIJcxVVhGo9aTQR-sb6FmAv6cA,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6071428571428571,0.5601495553789589
res1466,POPEYE 波派 _沙拉/輕食/蛋白質（寵物友善餐廳）,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區福順路882號,0979593358,59.5,4.7,111.0,2025-04-24,120.6083908,24.1861413,https://maps.google.com/?cid=13259929063001548779,,ChIJvW7AIQAVaTQR6-cVizq7BLg,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6770833333333334,0.6256315992527616
res1467,No.19 Restaurant-拾玖號餐廳l義大利麵l燉飯l西屯美食l寵物友善餐廳,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區何厝街146號,0423165519,45.0,4.7,518.0,2025-10-19,120.6569962,24.1641335,https://maps.google.com/?cid=2085512273157519998,https://lin.ee/d2BtkVH,ChIJnZsGZIY9aTQRfnpF6Fw68Rw,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6339285714285714,0.5875690154667372
res1468,the Diner 樂子台中三越店(親子/寵物友善),OPERATIONAL,TCH006,TCH,2,407551臺灣臺中市西屯區臺灣大道三段301號6樓 6002櫃,0422536269,78.0,4.7,961.0,2025-10-04,120.6434748,24.1647672,https://maps.google.com/?cid=16192643110985590825,,ChIJiwPB9hI9aTQRKej4_B3Tt-A,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.7321428571428572,0.6801672541951128
res1469,春三朝午 西屯美食 西屯咖啡廳 台中包廂餐廳 台中餐廳推薦 台中美食 台中早午餐 台中義大利麵 寵物友善餐廳,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區上石路179號,0424529855,55.5,4.4,3625.0,2025-09-08,120.6460165,24.170511,https://maps.google.com/?cid=16744492803428160299,https://www.facebook.com/treesun179/,ChIJi0qyfYo9aTQRK5NrFH1jYOg,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.6651785714285714,0.594697544361466
res1470,DOUZO蔬食(可預約，隨緣，不要候位不要等）,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區黎明路三段405號,0424524517,22.5,4.7,575.0,2025-08-08,120.6392082,24.1830366,https://maps.google.com/?cid=13962601103942127911,https://www.facebook.com/douzo2020/,ChIJ0RWHmbcXaTQRJ5HyHLofxcE,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.5669642857142857,0.5256837686669175
res1471,Burger Joint 7分so美式廚房-朝富店,OPERATIONAL,TCH006,TCH,2,407臺灣臺中市西屯區朝富路252號1F,0422523309,88.5,4.8,7221.0,2025-08-16,120.6353032,24.1634207,https://maps.google.com/?cid=17429516920306437159,https://www.burgerjoint7.com/,ChIJW9NSxPE9aTQRJ4yGIUsV4vE,2025/10/30 11:53:39,40,0.5714285714285714,1997.25,1438.5,1757.7857142857142,4.615,0.7633928571428572,0.7273274865371439
res1472,千汌 にほんりょうり,OPERATIONAL,TCH004,TCH,2,403臺灣臺中市西區存中街61巷1號,0423768658,49.0,4.8,1926.0,2025-09-28,120.6591484,24.1410677,https://maps.google.com/?cid=758258518278154830,https://beacons.ai/chien.chuan,ChIJDzU7Q1E9aTQRTiri3RrghQo,2025/10/30 11:53:39,35,0.5384615384615384,1526.5,1438.5,1485.8846153846152,4.651428571428572,0.6458333333333334,0.6116424977548314
