id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0808,ChIJywDr1bN3bjQRulVLb8tz5Po,東森寵物 安南海佃店,709台灣臺南市安南區海佃路二段58號,062455666,臺南市,安南區,TNA035,OPERATIONAL,84.0,3,"['aquarium', 'establishment', 'point_of_interest', 'store']",4.4,1680.0,120.1904539,23.0309281,https://maps.google.com/?cid=18078702121754777018,https://www.etipets.com/,2025-05-19
ht0809,ChIJ29iLeup2bjQRCKuQIQAKv-g,史溫托爾寵物旅館,701台灣臺南市安平區永華路二段660號708,062993038,臺南市,安平區,TNA036,OPERATIONAL,49.5,3,"['establishment', 'point_of_interest']",4.8,70.0,120.1734037,22.9910015,https://maps.google.com/?cid=16771134533030423304,,2022-07-14
ht0810,ChIJ2eHO1w92bjQRaWRUvvYnEYA,Pet's Whisper 寵物私語,708台灣臺南市安平區健康二街531號,062950821,臺南市,安平區,TNA036,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,39.0,120.1744648,22.9961296,https://maps.google.com/?cid=9228201052167496809,,2025-01-16
ht0811,ChIJ7dhCSQp2bjQRhrTkjWxRd4M,奇巧手寵物沙龍,708台灣臺南市安平區文平路215號,062957222,臺南市,安平區,TNA036,OPERATIONAL,65.33333333333333,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,21.0,120.1778515,22.9876125,https://maps.google.com/?cid=9473129867876021382,,2025-04-14
ht0812,ChIJ97zqMHF3bjQRJ1MQNXTExw4,凱弟寵物澡堂&寵物藝術空間（預約制）,708台灣臺南市安平區建平八街108巷40號,0901413911,臺南市,安平區,TNA036,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,12.0,120.1792213,22.9920871,https://maps.google.com/?cid=1065035840281924391,https://lin.ee/q71SUUh,2025-01-27
ht0813,ChIJEzKS2Qp2bjQRBbGNcKaZujg,yoyo寵物美容生活館,708台灣臺南市安平區建平四街18巷18弄12號,0903589733,臺南市,安平區,TNA036,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.5,45.0,120.1810652,22.986917,https://maps.google.com/?cid=4087748551924101381,https://henyea-forest-life.blogspot.com/2023/04/blog-post_8.html?m=1,2025-03-27
ht0814,ChIJI2yo9xF2bjQRRJwJ-mdPO3o,錢櫃愛犬美容屋,708台灣台灣省安平區華平路698號,062950792,臺南市,安平區,TNA036,OPERATIONAL,72.0,3,"['establishment', 'point_of_interest', 'store']",4.4,16.0,120.176065,22.9972158,https://maps.google.com/?cid=8807720804248296516,,2023-11-08
ht0815,ChIJLXbANW13bjQRJ08P-VYsFUY,bonjour ma dou dou 你好貓咪［專營：野獸臉緬因貓繁育］,708台灣臺南市安平區永華六街194號,,臺南市,安平區,TNA036,OPERATIONAL,0.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,58.0,120.1773995,22.9958907,https://maps.google.com/?cid=5049991309223218983,https://lin.ee/tZRGc6r,2022-02-24
ht0816,ChIJPzdzjFl1bjQR66ltbfRY0-0,亞利安將將,70845台灣臺南市安平區國平路5號,062988324,臺南市,安平區,TNA036,OPERATIONAL,66.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,9.0,120.1700514,22.9848016,https://maps.google.com/?cid=17137138813906037227,https://www.facebook.com/alienjiangjiang/,2023-05-25
ht0817,ChIJX1IQgId3bjQRiHBqiT59N38,參莯咖啡,708台灣臺南市安平區建平十一街332-1號,,臺南市,安平區,TNA036,OPERATIONAL,33.0,3,"['cafe', 'establishment', 'food', 'point_of_interest']",5.0,325.0,120.1759789,22.9953897,https://maps.google.com/?cid=9166933274082832520,https://instagram.com/sssun.moon?igshid=14zssxvoss1hh,2024-10-13
ht0818,ChIJYfTEynR2bjQRI-ZBZl80yZA,東森寵物 安平建平店,708台灣臺南市安平區建平路271號,062935252,臺南市,安平區,TNA036,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.4,993.0,120.1820832,22.9883119,https://maps.google.com/?cid=10432927596122596899,,2025-08-21
ht0819,ChIJfYr517F3bjQRbyG2ZS4NmGs,佐佐瑪莉寵物沙龍,708台灣臺南市安平區民權路四段381-8號,0909403341,臺南市,安平區,TNA036,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,19.0,120.1750177,22.9990723,https://maps.google.com/?cid=7752961251444400495,https://www.facebook.com/zozomarypet/,2023-06-29
ht0820,ChIJg041lFN1bjQRYQp3OpKl8XA,寵沐殿PET SHOP－寵物沙龍SPA生活館 |美容|寄宿|周邊商品,708013台灣臺南市安平區健康路三段315號1F,062998348,臺南市,安平區,TNA036,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,106.0,120.169431,22.9839547,https://maps.google.com/?cid=8138468049099885153,https://www.facebook.com/%E5%AF%B5%E6%B2%90%E6%AE%BF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8Dspa%E7%94%9F%E6%B4%BB%E9%A4%A8106909555163148,2025-08-31
ht0821,ChIJmdxv1UJ3bjQRSLmYIbR99YY,理毛Nemöle 寵物美容坊,708台灣臺南市安平區平通路519號,0912701726,臺南市,安平區,TNA036,OPERATIONAL,72.0,3,"['establishment', 'point_of_interest']",4.6,20.0,120.1720486,22.9933551,https://maps.google.com/?cid=9724817182987696456,https://instagram.com/more_and_nemole?igshid=OGIzYTJhMTRmYQ==,2024-01-22
ht0822,ChIJnRjkkRp3bjQRSHLD8TqYt54,小尾巴客棧｜寵物精品旅館-台南安平寵物零食|寵物旅館推薦|寵物住宿|寵物到府服務|寵物美容|寵物安親|寵物寄宿|寵物保母,708台灣臺南市安平區慶平路689號2樓,0983953758,臺南市,安平區,TNA036,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,56.0,120.1673186,22.9975998,https://maps.google.com/?cid=11436777157662306888,https://www.instagram.com/tainan.little.tail/,2025-08-10
ht0823,ChIJ49d4-KqHbjQR0Y90lCu5ZNE,吉霸寵物美容沙龍,720003台灣臺南市官田區56-1號,0903649285,臺南市,官田區,TNA010,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",5.0,61.0,120.3247453,23.221249,https://maps.google.com/?cid=15088388248423403473,https://www.facebook.com/onehundreddog,2024-03-07
ht0824,ChIJGbso-mp9bjQRJPEKMNAR9pE,快樂無比,720台灣臺南市官田區文化街60號,,臺南市,官田區,TNA010,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",3.7,3.0,120.3181865,23.1942936,https://maps.google.com/?cid=10517613565627265316,,2025-04-12
ht0825,ChIJ16BssNaFbjQR5a2J-0omzUs,鸚鵡的家,730台灣臺南市新營區民治路 183巷2號,066569026,臺南市,後壁區,TNA005,OPERATIONAL,46.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,166.0,120.3041786,23.3069853,https://maps.google.com/?cid=5462064026559819237,,2024-10-23
ht0826,ChIJHwlMyAlxbjQRKRWLxEzLq74,植沐寵物沙龍(預約制@664ggajn)美容 住宿 安親,712台灣臺南市新化區正新路102號,065903869,臺南市,新化區,TNA018,OPERATIONAL,51.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,208.0,120.3031772,23.0331455,https://maps.google.com/?cid=13739298618799232297,https://m.facebook.com/HerbalPetSalon/,2025-08-26
ht0827,ChIJrUS1Cu5xbjQReIcNQ7OeI6g,小蘋果寵物犬舍,712台灣臺南市新化區太平街132號,0983568365,臺南市,新化區,TNA018,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,24.0,120.3014717,23.0384476,https://maps.google.com/?cid=12115701915318060920,https://www.smallapplepet.com/,2025-10-19
ht0828,ChIJ3y5NVId7bjQRS3YwbJJuILk,寵物公園(台南新市店) - 專業寵物用品&寵物美容,744009台灣臺南市新市區中正路39、41號,065890332,臺南市,新市區,TNA020,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.9,348.0,120.2916995,23.0718564,https://maps.google.com/?cid=13339783671430805067,https://www.wonderpet.asia/,2024-07-30
ht0829,ChIJJcUQHwN7bjQRxm3yh9yjxtA,東森寵物 新市中正店,744009台灣臺南市新市區中正路365號,065990880,臺南市,新市區,TNA020,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.8,410.0,120.2952806,23.0802201,https://maps.google.com/?cid=15043891772846665158,https://www.etipets.com/,2025-03-22
ht0830,ChIJqVkEw-p7bjQRsoxoM4Sz28c,萌旅寵物美容沙龍旅館（預約制，加LINE預約：@momogo）,744台灣臺南市新市區豐榮59-21號,0905165526,臺南市,新市區,TNA020,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",4.8,50.0,120.3053075,23.0879824,https://maps.google.com/?cid=14401301613826837682,https://www.instagram.com/cutepet_2o23/,2025-10-18
ht0831,ChIJBejmHNuFbjQRsCen_eEoJRE,瑪恩寵物生活館,730台灣臺南市新營區民權路106號,066355870,臺南市,新營區,TNA001,OPERATIONAL,69.0,3,"['establishment', 'point_of_interest', 'store']",4.8,169.0,120.3121254,23.3093995,https://maps.google.com/?cid=1235438623871412144,,2024-10-19
ht0832,ChIJFzYGmGCFbjQRv63lb4st1Bw,東森寵物 新營民生店,730台灣臺南市新營區民生路167號,066562220,臺南市,新營區,TNA001,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,254.0,120.3075215,23.3098468,https://maps.google.com/?cid=2077335405025668543,https://www.oscar-pet.com.tw/,2024-03-31
ht0833,ChIJTUliRwCFbjQRK2KpSduhEO8,帕比寵物(PUPPY)新營店,730台灣臺南市新營區文昌街42之1號,066322635,臺南市,新營區,TNA001,OPERATIONAL,69.0,3,"['establishment', 'point_of_interest', 'store']",5.0,19.0,120.3187192,23.3060295,https://maps.google.com/?cid=17226446537897894443,,2025-07-25
ht0834,ChIJU9TNLwCFbjQRU_RlEV10fho,豆貓殿堂,730台灣臺南市新營區東興路135號,0983395537,臺南市,新營區,TNA001,OPERATIONAL,33.0,3,"['establishment', 'point_of_interest']",5.0,53.0,120.3229711,23.3143921,https://maps.google.com/?cid=1909091235124343891,https://www.facebook.com/share/1C1WAFJS77/?mibextid=wwXIfr,2025-02-27
ht0835,ChIJU_TP23eGbjQRME9g8B7eDpo,英姿寵物美容館,730台灣臺南市新營區新進路二段85號,066331131,臺南市,新營區,TNA001,OPERATIONAL,59.5,3,"['establishment', 'point_of_interest']",5.0,1.0,120.3109003,23.3003431,https://maps.google.com/?cid=11101054355978080048,,2024-06-08
ht0836,ChIJWaThN-SPbjQRYHdmsCjiggg,新鑫萌寵（美容）新營寵物推薦,730台灣臺南市新營區復興路672-1號,0977084004,臺南市,新營區,TNA001,OPERATIONAL,78.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,22.0,120.29514,23.3063883,https://maps.google.com/?cid=613301163661883232,https://xinxindoghouse.com/,2025-05-31
ht0837,ChIJda__vd6FbjQRzOD_ZeGQYyk,糖狗屋寵物生活館（長庚動物醫院）,730台灣台南市新营区中山路100號,066375229,臺南市,新營區,TNA001,OPERATIONAL,66.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,10.0,120.319102,23.3055358,https://maps.google.com/?cid=2982386676002709708,,2022-01-17
ht0838,ChIJ-2CGR413bjQRtSti57eyD0A,小花朵寵物美容旅館《推薦寵物美容店》台南寵物皮膚調理｜住宿安親｜寄宿服務 ｜沐浴SPA｜專業貓咪洗澡｜耳道護理,701台灣臺南市東區小東路364號,0968985129,臺南市,東區,TNA032,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,48.0,120.2337842,22.9983407,https://maps.google.com/?cid=4616104646008777653,https://www.facebook.com/ooxx9898new2.0,2024-01-18
ht0839,ChIJ27gPXVqvQjQRF_3L9xdZVyI,雪莉寵物美容,248台灣新北市五股區成泰路三段577巷9號,0282955815,臺南市,東區,TNA032,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",3.4,51.0,121.4518422,25.1026746,https://maps.google.com/?cid=2474544479739837719,,2024-11-29
ht0840,ChIJ2_r5_I52bjQR5iha8Q2fu6M,啾咪Jumi寵物美容/毛小孩旅館,701台灣臺南市東區前鋒路52號,0936573866,臺南市,東區,TNA032,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,119.0,120.2129023,22.9910554,https://maps.google.com/?cid=11798198531059755238,https://www.facebook.com/jumi2082385/,2023-06-19
ht0841,ChIJ3UkQ3YR2bjQRTEx4wmDIrG0,中美獸醫院 府連院,701台灣臺南市東區府連路314號,062379123,臺南市,東區,TNA032,OPERATIONAL,48.5,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,235.0,120.2153521,22.985034,https://maps.google.com/?cid=7902911764033457228,https://savh.com.tw/,2025-03-29
ht0842,ChIJ8wAtXJ92bjQRNsmT0jlvvFY,東森寵物 台南中華東店,70168台灣臺南市東區中華東路三段193號,062909996,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,680.0,120.2255493,22.9765194,https://maps.google.com/?cid=6249992677020125494,https://www.oscar-pet.com.tw/,2025-08-12
ht0843,ChIJ9VPp2H97bjQRWRS5RFBu_Hs,晟昌商行,741台灣臺南市善化區民權路300號,065831842,臺南市,東區,TNA032,OPERATIONAL,55.0,3,"['establishment', 'point_of_interest', 'store']",5.0,1.0,120.2956945,23.1310733,https://maps.google.com/?cid=8934137051825640537,,2020-05-30
ht0844,ChIJNeOGh7l2bjQRotcUscNuI2c,貓の旅坊 （預約制） 純貓咪旅館及低壓貓洗浴沙龍,701台灣臺南市東區裕農路691號,0905966368,臺南市,東區,TNA032,OPERATIONAL,66.5,3,"['establishment', 'point_of_interest']",5.0,107.0,120.2374449,22.9889413,https://maps.google.com/?cid=7431905596860061602,https://www.facebook.com/%E8%B2%93%E3%81%AE%E6%97%85%E5%9D%8A-330809164042535/,2025-08-20
ht0845,ChIJQyBs0F51bjQRFkAYupRhz7U,絨毛小狗寵物美學,70174台灣臺南市東區自由路一段177號,062670911,臺南市,東區,TNA032,OPERATIONAL,48.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,15.0,120.2368594,22.968686,https://maps.google.com/?cid=13100797132449267734,,2025-01-18
ht0846,ChIJRbI6upl2bjQRyejuaY3GBkI,PUPPY IDOL 帕彼愛逗寵物精品時尚旅館,701台灣臺南市東區東門路二段240號,062600668,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest']",4.7,126.0,120.2244548,22.9845531,https://maps.google.com/?cid=4757708367033460937,,2023-08-31
ht0847,ChIJXdsQYYV2bjQRrcaLerlEW68,安佐樂寵物店,701台灣臺南市東區小東路248之2號,062089837,臺南市,東區,TNA032,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,77.0,120.2295196,22.9992088,https://maps.google.com/?cid=12635768742933677741,https://lin.ee/kPoyKfM,2021-03-05
ht0848,ChIJZzHWlb53bjQRcg2qC1VgXXU,烘焙樂工坊【東豐店】,704台灣臺南市北區東豐路451巷13-3號,062755000,臺南市,東區,TNA032,OPERATIONAL,48.5,3,"['establishment', 'food', 'point_of_interest', 'store']",5.0,20.0,120.2279662,23.003089,https://maps.google.com/?cid=8457021593655840114,https://www.foodkmd.com/products,2025-03-06
ht0849,ChIJ_UrH3px2bjQRiDFL8Ql65JM,真愛寵物用品生活館,701台灣臺南市東區崇明路109號,062695687,臺南市,東區,TNA032,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,73.0,120.2178098,22.9798386,https://maps.google.com/?cid=10656776801386967432,,2024-02-14
ht0850,ChIJ_WuvCb12bjQRblBbWOs7VKk,MUMAO 牧貓精品寵物旅館 - 台南館(寵物住宿.寵物美容),701台灣臺南市東區裕農路375號B1號,062085491,臺南市,東區,TNA032,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",4.6,195.0,120.2302392,22.9874531,https://maps.google.com/?cid=12201443172439249006,https://www.mumao.com.tw/,2025-04-15
ht0851,ChIJbUTXmsd3bjQRyBPAWAf_BIw,毛孩慢步照護美容工作坊,701台灣臺南市東區林森路二段192巷13號,0970591112,臺南市,東區,TNA032,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",4.9,47.0,120.2247358,22.9897721,https://maps.google.com/?cid=10089469472235590600,https://www.facebook.com/%E6%AF%9B%E5%AD%A9%E6%85%A2%E6%AD%A5%E7%85%A7%E8%AD%B7%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%9D%8A-105012074537498/,2023-10-31
ht0852,ChIJfeZij0V3bjQRGVJMhjtpPbg,慢飛寵物美學,701001台灣臺南市東區樹林街一段207號,062135898,臺南市,東區,TNA032,OPERATIONAL,35.0,3,"['establishment', 'point_of_interest']",4.9,18.0,120.2121285,22.9865189,https://maps.google.com/?cid=13275882980935225881,https://www.facebook.com/Man-fei%E6%85%A2%E9%A3%9B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AD%B8-101784125208226/,2022-12-25
ht0853,ChIJh0uM_px1bjQRbMNgmw23qU8,好狗運貓狗福利中心-崇明店,701台灣臺南市東區崇明路511號,062672728,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.5,497.0,120.2257486,22.9719527,https://maps.google.com/?cid=5740320469129675628,https://www.facebook.com/gdd004,2022-02-12
ht0854,ChIJh8hCGBh0bjQRYjkFkzB1ybk,寶貝園寵物生活館,701台灣臺南市東區長東街30號,062904959,臺南市,東區,TNA032,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,97.0,120.2293963,22.9643964,https://maps.google.com/?cid=13387360218820983138,https://www.facebook.com/babydoging/,2024-12-01
ht0855,ChIJhXkBl6N3bjQR0U3s6tARS34,花花萌寵屋,701台灣臺南市東區中華東路二段185巷16號鄉城陽光鎮,0917443273,臺南市,東區,TNA032,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,7.0,120.2332457,22.9845779,https://maps.google.com/?cid=9100387061024443857,,2025-03-02
ht0856,ChIJheu1roh3bjQRbFr3ejkecXo,樂芙倪寵物精品旅館,70162台灣臺南市東區裕忠路128-3號,063311601,臺南市,東區,TNA032,OPERATIONAL,40.83333333333333,3,"['establishment', 'point_of_interest']",4.8,63.0,120.24158,22.9870611,https://maps.google.com/?cid=8822866377220512364,,2021-06-11
ht0857,ChIJnwoaKyh3bjQRfxjLnyrRDVs,汪汪大師 台南寵物店 (瑪爾濟斯/柯基/合法貓舍/寵物店推薦),701台灣臺南市東區府連路184號,0909099074,臺南市,東區,TNA032,OPERATIONAL,42.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,129.0,120.2123442,22.9849613,https://maps.google.com/?cid=6561130213148399743,https://reurl.cc/bzgEYd,2024-12-23
ht0858,ChIJs1lJiBh0bjQRTA3AoOTDWiA,貓這裡貓咪旅館（預約制）,701台灣臺南市東區崇德二十二街52號,0963042493,臺南市,東區,TNA032,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,48.0,120.2290715,22.9666263,https://maps.google.com/?cid=2331391143834553676,https://m.facebook.com/herecatshtl/,2023-05-02
ht0859,ChIJw7FcEZZ2bjQRIwxIK6-AqVU,美樂蒂寵物靚坊,701台灣臺南市東區東寧路316號,062092831,臺南市,東區,TNA032,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.8,26.0,120.2271789,22.9900754,https://maps.google.com/?cid=6172606254121749539,,2022-12-02
ht0860,ChIJwdK-ZmZ3bjQR9UCZWNkBEFs,真愛寵物 東門店,701台灣臺南市東區東門路二段9號,062364333,臺南市,東區,TNA032,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,50.0,120.2191428,22.98671,https://maps.google.com/?cid=6561746690084782325,https://instagram.com/zhenai_0915?igshid=MmIzYWVlNDQ5Yg==,2023-06-17
ht0861,ChIJy0IaGGV1bjQRpNt6AjCEt5Q,開心製造所,701台灣臺南市東區凱旋路36號,0967008499,臺南市,東區,TNA032,OPERATIONAL,20.0,3,"['establishment', 'food', 'point_of_interest', 'restaurant']",4.4,146.0,120.2323285,22.9930275,https://maps.google.com/?cid=10716179180086287268,https://www.facebook.com/%E9%96%8B%E5%BF%83%E8%A3%BD%E9%80%A0%E6%89%80-107784010934290/,2021-01-14
ht0862,ChIJy8aWEpF1bjQR1u2uoUdA20U,月光貓旅 Moonlight Cat Inn,70169台灣臺南市東區崇善路565號3樓,062901369,臺南市,東區,TNA032,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,24.0,120.2298073,22.9727215,https://maps.google.com/?cid=5033687684916112854,https://www.facebook.com/moonlight.catinn,2021-01-10
ht0863,ChIJt3OT5mJxbjQRoqQk53hmgiY,比樂寵物精緻沙龍,711台灣臺南市歸仁區民生北街140號,062308758,臺南市,歸仁區,TNA028,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",4.9,71.0,120.2809509,22.9719735,https://maps.google.com/?cid=2774892989873693858,,2025-03-19
ht0864,ChIJycVt3HxxbjQRS-zhvKCzSME,東森寵物 歸仁中山店,711台灣臺南市歸仁區中山路三段97號,062390133,臺南市,歸仁區,TNA028,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.9,237.0,120.2855134,22.9675966,https://maps.google.com/?cid=13927579350588320843,https://www.oscar-pet.com.tw/,2025-03-29
ht0865,ChIJ126PpsxwbjQRyQE_9e_dmeo,河童寵物部屋（預約制）,710台灣臺南市永康區自強路296號,062033756,臺南市,永康區,TNA031,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,68.0,120.2521081,23.0285267,https://maps.google.com/?cid=16904786698993336777,http://www.06-2033756.com/index.html,2024-01-02
ht0866,ChIJ1daNZZB3bjQRvq8pyy46CUk,蔓蔓寵物-美容·安親·住宿-特寵業字第U1120672號,710台灣臺南市永康區小北路3-2號,062514627,臺南市,永康區,TNA031,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",4.9,91.0,120.2140144,23.0205314,https://maps.google.com/?cid=5262801612210548670,https://lin.ee/1wYuj05,2024-04-07
ht0867,ChIJ44XNVsN3bjQRcPOCl5f6xmY,艾絲比寵物美容設計坊,710台灣臺南市永康區中山東路127號,0932520958,臺南市,永康區,TNA031,OPERATIONAL,0.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,12.0,120.236836,23.012367,https://maps.google.com/?cid=7405882166246306672,https://www.facebook.com/profile.php?id=100054391966704&mibextid=LQQJ4d,2021-08-28
ht0868,ChIJ71c6hOB2bjQR5ehqDG4BOVE,萬達寵物事業股份有限公司,710台灣台灣省永康區中華路,063023005,臺南市,永康區,TNA031,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",0.0,0.0,120.2277875,23.0147287,https://maps.google.com/?cid=5852710762911033573,,
ht0869,ChIJ85rIwN92bjQRTGrIK3q5l0g,喜恩精緻寵物美容館,710台灣臺南市永康區中華西街21巷8-1號,063026657,臺南市,永康區,TNA031,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,25.0,120.227102,23.012977,https://maps.google.com/?cid=5230853426585823820,,2024-07-12
ht0870,ChIJBUVVTip3bjQRi517HQYsy7k,狗崽隊寵物生活館,710台灣臺南市永康區復華七街98號,062315738,臺南市,永康區,TNA031,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.9,35.0,120.2473462,23.01501,https://maps.google.com/?cid=13387842722064997771,,2023-07-23
ht0871,ChIJHZ23-7oPbjQRRa2HzUJnUEA,咖啡犬舍,710048台灣臺南市永康區永大路三段453號,,臺南市,永康區,TNA031,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,3.0,120.2587509,23.0380025,https://maps.google.com/?cid=4634317553177963845,https://www.instagram.com/coffee_doghouse?igsh=dXNhanVwbHM4Mnhj&utm_source=qr,2025-04-19
ht0872,ChIJNwmopRxxbjQRd34cgoU5yDs,泰迪幼犬寵物店犬舍,710台灣臺南市永康區自強路646號,0908018812,臺南市,永康區,TNA031,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,1181.0,120.2605635,23.0347351,https://maps.google.com/?cid=4307756289156218487,https://www.teddydogpet.com/,2025-08-19
ht0873,ChIJOe9nssF2bjQRhII9IXeoM8s,寵愛寵物美容教學旅館,710台灣臺南市永康區中華一路20號,063130020,臺南市,永康區,TNA031,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,24.0,120.2382592,23.0045265,https://maps.google.com/?cid=14642232043123868292,,2021-01-11
ht0874,ChIJU8YP9-V2bjQRdflBbAQUQqQ,星期一貓旅舍 2.0 貓旅館 貓住宿,710台灣臺南市永康區大橋一街103巷218號,0921007451,臺南市,永康區,TNA031,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",4.8,51.0,120.2266048,23.0206529,https://maps.google.com/?cid=11836044779911772533,https://www.facebook.com/mondayhotel/,2023-08-29
ht0875,ChIJW9s5dUF3bjQR_1gqduZgTA0,豆芙貓舍(專賣幼貓店面/下午-晚上免預約)-英短、曼赤肯、小步舞曲、緬因、布偶、短腳、漸層等,710台灣臺南市永康區大橋三街77號,0958345955,臺南市,永康區,TNA031,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,93.0,120.2261041,23.0193093,https://maps.google.com/?cid=958247363664304383,https://www.facebook.com/Dofucat888?mibextid=JRoKGi,2024-09-17
ht0876,ChIJYbVHyd92bjQRfg_i699GVrc,東森寵物 台南永康店,710台灣臺南市永康區中華路651 號,063023456,臺南市,永康區,TNA031,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.6,547.0,120.229326,23.015193,https://maps.google.com/?cid=13210824484487040894,https://lin.ee/Evn9OZu,2025-05-05
ht0877,ChIJZUmbEZR3bjQRn8H9PysWrNI,壓耳狗狗寵物專門店 Yargo Pet,71079台灣臺南市永康區中華二路401號,063120312,臺南市,永康區,TNA031,OPERATIONAL,66.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,208.0,120.2309512,23.0082512,https://maps.google.com/?cid=15180532818972098975,https://instagram.com/yargopet?igshid=NTc4MTIwNjQ2YQ==,2024-07-12
ht0878,ChIJdU8E-Sl3bjQRd9bDc4kuyf4,阿布寵物生活館 犬貓美容住宿 貓旅館,710台灣臺南市永康區復國一路461號,062032379,臺南市,永康區,TNA031,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,38.0,120.2452354,23.0146708,https://maps.google.com/?cid=18359256523840149111,https://www.facebook.com/abu.pet/,2021-04-10
ht0879,ChIJeVTUwt92bjQRgjL9KU-Xa1U,快樂狗幼犬生活館,710台灣臺南市永康區中華路677號,0958707797,臺南市,永康區,TNA031,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.6,231.0,120.2289523,23.0159944,https://maps.google.com/?cid=6155179681994584706,https://www.puppyandmetw.com/,2022-12-07
